path,type,subtype,speaker,command,gender,age
rejects/eng/yes_ce49cb60_nohash_0.wav,reject,google,27,31,,
rejects/eng/house_89f3ab7d_nohash_2.wav,reject,google,4,31,,
rejects/eng/common_voice_en_20779836.wav,reject,mozilla,9,31,,
synthetics/vocalware/neural/eng/engine2_voice3_cmd9.wav,synthetic,vocalware_neural,28,9,Female,
commands/2128855261/eng/eng_27.wav,command,telegram_bot,29,27,Female,['50-60']
rejects/eng/common_voice_en_20704271.wav,reject,mozilla,9,31,,
commands/388942547/eng/eng_30.wav,command,telegram_bot,30,30,Male,['20-30']
rejects/eng/common_voice_en_20763071.wav,reject,mozilla,9,31,,
synthetics/google/standard/eng/US_Wavenet_H_cmd20.wav,synthetic,google_standard,2,20,Male,
rejects/eng/common_voice_en_19414444.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19745993.wav,reject,mozilla,9,31,,
rejects/eng/zero_e652590d_nohash_0.wav,reject,google,31,31,,
rejects/eng/yes_f9bdf10e_nohash_0.wav,reject,google,32,31,,
rejects/eng/common_voice_en_20264576.wav,reject,mozilla,9,31,,
rejects/eng/yes_5c39594f_nohash_4.wav,reject,google,33,31,,
rejects/eng/zero_96c67073_nohash_0.wav,reject,google,34,31,,
rejects/eng/bird_41474817_nohash_0.wav,reject,google,35,31,,
synthetics/naturalreaders/neural/eng/will_us_21.wav,synthetic,naturalreaders_neural,36,21,Female,
synthetics/vocalware/neural/eng/engine2_voice3_cmd2.wav,synthetic,vocalware_neural,28,2,Female,
rejects/eng/common_voice_en_19628978.wav,reject,mozilla,9,31,,
commands/2da58b32/eng/eng_22_0.wav,command,google,37,22,,
rejects/eng/bed_96c67073_nohash_0.wav,reject,google,34,31,,
commands/2121819999/eng/eng_10.wav,command,telegram_bot,38,10,Female,
rejects/eng/bird_bbd0bbd0_nohash_0.wav,reject,google,39,31,,
commands/538507591/eng/eng_23.wav,command,telegram_bot,40,23,Male,['20-30']
commands/604202480/eng/eng_28.wav,command,telegram_bot,41,28,Male,['20-30']
rejects/eng/bed_c08e5058_nohash_0.wav,reject,google,42,31,,
synthetics/azure/neural/eng/JennyNeural_10.wav,synthetic,azure_neural,14,10,Female,
synthetics/vocalware/neural/eng/engine3_voice7_cmd24.wav,synthetic,vocalware_neural,43,24,Female,
rejects/eng/common_voice_en_19992628.wav,reject,mozilla,9,31,,
commands/443061286/eng/eng_26.wav,command,telegram_bot,44,26,Female,
commands/432184911/eng/ita_23.wav,command,telegram_bot,45,23,Male,['20-30']
commands/767610558/eng/eng_9.wav,command,telegram_bot,46,9,Female,['20-30']
synthetics/nemo/neural/eng/tacotron2_squeezewave_cmd18.wav,synthetic,nemo_neural,47,18,Female,
rejects/eng/common_voice_en_19813.wav,reject,mozilla,9,31,,
commands/630722423/eng/eng_25.wav,command,telegram_bot,48,25,Male,['20-30']
rejects/eng/four_d9d6559e_nohash_0.wav,reject,google,10,31,,
rejects/eng/zero_6e2ef3d5_nohash_0.wav,reject,google,49,31,,
commands/747267779/eng/eng_1.wav,command,telegram_bot,50,1,Male,['30-40']
commands/2055098585/eng/eng_9.wav,command,telegram_bot,51,9,Male,['70-80']
synthetics/google/standard/eng/AU_Wavenet_C_cmd2.wav,synthetic,google_standard,2,2,Male,
synthetics/google/standard/eng/GB_Wavenet_D_cmd9.wav,synthetic,google_standard,2,9,Male,
rejects/eng/one_106a6183_nohash_1.wav,reject,google,52,31,,
commands/5003958420/eng/eng_30.wav,command,telegram_bot,53,30,Male,['20-30']
rejects/eng/common_voice_en_23681143.wav,reject,mozilla,9,31,,
synthetics/google/neural/eng/US_Standard_F_cmd16.wav,synthetic,google_neural,2,16,Male,
rejects/eng/common_voice_en_20002813.wav,reject,mozilla,9,31,,
synthetics/polly/neural/eng/Ivy_19.wav,synthetic,polly_neural,3,19,Female,
synthetics/google/standard/eng/GB_Neural2_A_cmd25.wav,synthetic,google_standard,2,25,Male,
rejects/eng/two_bf70feda_nohash_0.wav,reject,google,54,31,,
rejects/eng/common_voice_en_19453933.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20367413.wav,reject,mozilla,9,31,,
rejects/eng/bed_5a0bc987_nohash_0.wav,reject,google,55,31,,
rejects/eng/common_voice_en_19696218.wav,reject,mozilla,9,31,,
commands/366052369/eng/eng_8.wav,command,telegram_bot,56,8,Male,['20-30']
rejects/eng/common_voice_en_19782154.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19710394.wav,reject,mozilla,9,31,,
commands/946730582/eng/eng_4.wav,command,telegram_bot,57,4,Male,['20-30']
synthetics/azure/neural/eng/BrandonNeural_9.wav,synthetic,azure_neural,58,9,Female,
rejects/eng/common_voice_en_20305180.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20422572.wav,reject,mozilla,9,31,,
synthetics/google/neural/eng/US_Standard_G_cmd25.wav,synthetic,google_neural,2,25,Male,
commands/1525639750/eng/eng_30.wav,command,telegram_bot,59,30,Female,['20-30']
rejects/eng/five_d90b4138_nohash_1.wav,reject,google,60,31,,
synthetics/polly/neural/eng/Olivia_4.wav,synthetic,polly_neural,61,4,Female,
synthetics/vocalware/neural/eng/engine3_voice1_cmd25.wav,synthetic,vocalware_neural,62,25,Female,
commands/712e4d58/eng/eng_22_4.wav,command,google,63,22,,
synthetics/google/standard/eng/US_Neural2_A_cmd23.wav,synthetic,google_standard,2,23,Male,
rejects/eng/common_voice_en_18833679.wav,reject,mozilla,9,31,,
rejects/eng/marvin_3bc21161_nohash_0.wav,reject,google,64,31,,
rejects/eng/seven_cd85758f_nohash_2.wav,reject,google,65,31,,
synthetics/google/neural/eng/US_Standard_A_cmd6.wav,synthetic,google_neural,2,6,Male,
commands/1784612953/eng/eng_27.wav,command,telegram_bot,66,27,Female,['20-30']
commands/132762273/eng/eng_25.wav,command,telegram_bot,67,25,Male,['20-30']
rejects/eng/common_voice_en_20027313.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19450279.wav,reject,mozilla,9,31,,
synthetics/google/neural/eng/GB_Standard_D_cmd29.wav,synthetic,google_neural,2,29,Male,
synthetics/vocalware/neural/eng/engine2_voice9_cmd29.wav,synthetic,vocalware_neural,68,29,Female,
synthetics/google/neural/eng/IN_Standard_D_cmd2.wav,synthetic,google_neural,2,2,Male,
synthetics/azure/neural/eng/NatashaNeural_12.wav,synthetic,azure_neural,69,12,Female,
synthetics/polly/neural/eng/Justin_14.wav,synthetic,polly_neural,70,14,Female,
commands/66774579/eng/eng_22_0.wav,command,google,71,22,,
synthetics/google/neural/eng/GB_Standard_A_cmd11.wav,synthetic,google_neural,2,11,Male,
rejects/eng/eight_f2b8fc18_nohash_0.wav,reject,google,72,31,,
synthetics/azure/neural/eng/AriaNeural_14.wav,synthetic,azure_neural,73,14,Female,
synthetics/polly/standard/eng/Justin_3.wav,synthetic,polly_standard,70,3,Female,
commands/279763508/eng/eng_13.wav,command,telegram_bot,74,13,Female,['20-30']
synthetics/vocalware/neural/eng/engine3_voice1_cmd16.wav,synthetic,vocalware_neural,62,16,Female,
commands/179a61b7/eng/eng_24_4.wav,command,google,75,24,,
rejects/eng/one_c6389ab0_nohash_0.wav,reject,google,76,31,,
synthetics/google/neural/eng/GB_Standard_F_cmd2.wav,synthetic,google_neural,2,2,Male,
commands/2145431989/eng/eng_15.wav,command,telegram_bot,77,15,Male,['40-50']
rejects/eng/three_86cb59b2_nohash_0.wav,reject,google,78,31,,
synthetics/google/standard/eng/US_Wavenet_F_cmd5.wav,synthetic,google_standard,2,5,Male,
rejects/eng/nine_171b56dc_nohash_0.wav,reject,google,79,31,,
rejects/eng/common_voice_en_20509974.wav,reject,mozilla,9,31,,
rejects/eng/four_49f30eed_nohash_0.wav,reject,google,80,31,,
rejects/eng/common_voice_en_18909486.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_21177695.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20179281.wav,reject,mozilla,9,31,,
commands/1630728501/eng/eng_2.wav,command,telegram_bot,81,2,Female,['10-20']
synthetics/vocalware/neural/eng/engine2_voice1_cmd24.wav,synthetic,vocalware_neural,82,24,Female,
commands/9a69672b/eng/eng_22_1.wav,command,google,83,22,,
commands/2127261933/eng/eng_5.wav,command,telegram_bot,12,5,Female,['20-30']
commands/694887817/eng/eng_22.wav,command,telegram_bot,84,22,Male,['20-30']
commands/9a69672b/eng/eng_24_4.wav,command,google,83,24,,
rejects/eng/five_28e47b1a_nohash_1.wav,reject,google,85,31,,
rejects/eng/four_b25b6065_nohash_0.wav,reject,google,86,31,,
commands/2146007936/eng/eng_9.wav,command,telegram_bot,11,9,Female,['40-50']
rejects/eng/off_8e05039f_nohash_3.wav,reject,google,87,31,,
synthetics/google/neural/eng/IN_Standard_A_cmd21.wav,synthetic,google_neural,2,21,Male,
rejects/eng/common_voice_en_19737489.wav,reject,mozilla,9,31,,
commands/352792887/eng/eng_30.wav,command,telegram_bot,88,30,Male,['20-30']
rejects/eng/six_17f0e206_nohash_0.wav,reject,google,89,31,,
rejects/eng/one_e4200516_nohash_0.wav,reject,google,90,31,,
commands/268005350/eng/eng_13.wav,command,telegram_bot,91,13,Male,['20-30']
rejects/eng/house_3777c08e_nohash_0.wav,reject,google,92,31,,
synthetics/polly/standard/eng/Brian_14.wav,synthetic,polly_standard,93,14,Female,
synthetics/polly/standard/eng/Ivy_2.wav,synthetic,polly_standard,3,2,Female,
synthetics/google/standard/eng/GB_Wavenet_A_cmd7.wav,synthetic,google_standard,2,7,Male,
synthetics/google/standard/eng/US_Wavenet_H_cmd5.wav,synthetic,google_standard,2,5,Male,
rejects/eng/common_voice_en_18892371.wav,reject,mozilla,9,31,,
rejects/eng/house_b5552931_nohash_0.wav,reject,google,94,31,,
rejects/eng/house_4422e51d_nohash_0.wav,reject,google,95,31,,
rejects/eng/six_4abb2400_nohash_0.wav,reject,google,96,31,,
synthetics/polly/neural/eng/Salli_30.wav,synthetic,polly_neural,97,30,Female,
synthetics/azure/neural/eng/MonicaNeural_3.wav,synthetic,azure_neural,98,3,Female,
synthetics/azure/neural/eng/AshleyNeural_8.wav,synthetic,azure_neural,99,8,Female,
commands/2123568595/eng/eng_9.wav,command,telegram_bot,100,9,Female,['40-50']
rejects/eng/common_voice_en_21890292.wav,reject,mozilla,9,31,,
commands/406576777/eng/eng_26.wav,command,telegram_bot,101,26,Male,['20-30']
synthetics/vocalware/neural/eng/engine7_voice5_cmd14.wav,synthetic,vocalware_neural,102,14,Female,
rejects/eng/nine_324210dd_nohash_0.wav,reject,google,103,31,,
commands/b9f46737/eng/eng_24_4.wav,command,google,104,24,,
commands/6c0f6493/eng/eng_22_2.wav,command,google,105,22,,
rejects/eng/common_voice_en_19321891.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_18952757.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_18580961.wav,reject,mozilla,9,31,,
commands/c6389ab0/eng/eng_22_0.wav,command,google,76,22,,
rejects/eng/five_712e4d58_nohash_3.wav,reject,google,63,31,,
synthetics/google/standard/eng/GB_Wavenet_B_cmd16.wav,synthetic,google_standard,2,16,Male,
rejects/eng/yes_5184ed3e_nohash_0.wav,reject,google,106,31,,
commands/1784612953/eng/eng_29.wav,command,telegram_bot,66,29,Female,['20-30']
commands/1785329822/eng/eng_8.wav,command,telegram_bot,107,8,Female,['50-60']
synthetics/azure/neural/eng/MollyNeural_27.wav,synthetic,azure_neural,1,27,Female,
rejects/eng/common_voice_en_19595929.wav,reject,mozilla,9,31,,
rejects/eng/no_7211390b_nohash_3.wav,reject,google,108,31,,
rejects/eng/one_dd6c6806_nohash_0.wav,reject,google,109,31,,
rejects/eng/common_voice_en_23343440.wav,reject,mozilla,9,31,,
synthetics/azure/neural/eng/WayneNeural_23.wav,synthetic,azure_neural,110,23,Female,
synthetics/polly/neural/eng/Matthew_23.wav,synthetic,polly_neural,111,23,Female,
synthetics/google/standard/eng/US_Wavenet_E_cmd0.wav,synthetic,google_standard,2,0,Male,
synthetics/naturalreaders/neural/eng/audrey_en_15.wav,synthetic,naturalreaders_neural,112,15,Female,
rejects/eng/nine_712e4d58_nohash_1.wav,reject,google,63,31,,
synthetics/azure/neural/eng/NatashaNeural_19.wav,synthetic,azure_neural,69,19,Female,
rejects/eng/eight_3efa7ec4_nohash_0.wav,reject,google,113,31,,
commands/914604355/eng/eng_5.wav,command,telegram_bot,114,5,Female,['10-20']
rejects/eng/zero_1aed7c6d_nohash_1.wav,reject,google,23,31,,
rejects/eng/common_voice_en_19993987.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20636602.wav,reject,mozilla,9,31,,
commands/747267779/eng/eng_27.wav,command,telegram_bot,50,27,Male,['30-40']
rejects/eng/common_voice_en_23706795.wav,reject,mozilla,9,31,,
rejects/eng/five_692a88e6_nohash_1.wav,reject,google,115,31,,
rejects/eng/common_voice_en_20850695.wav,reject,mozilla,9,31,,
synthetics/polly/standard/eng/Raveena_29.wav,synthetic,polly_standard,116,29,Female,
rejects/eng/common_voice_en_19499225.wav,reject,mozilla,9,31,,
commands/694887817/eng/eng_9.wav,command,telegram_bot,84,9,Male,['20-30']
rejects/eng/common_voice_en_19719842.wav,reject,mozilla,9,31,,
commands/432184911/eng/eng_12.wav,command,telegram_bot,45,12,Male,['20-30']
synthetics/google/standard/eng/US_Wavenet_H_cmd15.wav,synthetic,google_standard,2,15,Male,
synthetics/vocalware/neural/eng/engine7_voice1_cmd19.wav,synthetic,vocalware_neural,117,19,Female,
rejects/eng/common_voice_en_19182165.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20006267.wav,reject,mozilla,9,31,,
rejects/eng/bird_5705a0f9_nohash_0.wav,reject,google,118,31,,
rejects/eng/common_voice_en_19476874.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19638624.wav,reject,mozilla,9,31,,
synthetics/polly/neural/eng/Olivia_14.wav,synthetic,polly_neural,61,14,Female,
commands/1086043658/eng/eng_28.wav,command,telegram_bot,119,28,Female,['20-30']
rejects/eng/happy_c50225fa_nohash_1.wav,reject,google,120,31,,
rejects/eng/seven_49af4432_nohash_3.wav,reject,google,121,31,,
rejects/eng/eight_471a0925_nohash_4.wav,reject,google,7,31,,
rejects/eng/zero_f35eedd7_nohash_1.wav,reject,google,122,31,,
rejects/eng/off_3bfd30e6_nohash_2.wav,reject,google,123,31,,
rejects/eng/two_b8872c20_nohash_0.wav,reject,google,124,31,,
rejects/eng/common_voice_en_132864.wav,reject,mozilla,9,31,,
rejects/eng/dog_a1a59b72_nohash_0.wav,reject,google,125,31,,
synthetics/vocalware/neural/eng/engine3_voice6_cmd26.wav,synthetic,vocalware_neural,126,26,Female,
rejects/eng/off_e7ea8b76_nohash_5.wav,reject,google,127,31,,
rejects/eng/common_voice_en_19353569.wav,reject,mozilla,9,31,,
rejects/eng/zero_d8ee4734_nohash_0.wav,reject,google,128,31,,
rejects/eng/zero_3aa6f4e2_nohash_1.wav,reject,google,129,31,,
commands/719438104/eng/eng_29.wav,command,telegram_bot,130,29,Male,['20-30']
commands/c1d39ce8/eng/eng_24_9.wav,command,google,131,24,,
rejects/eng/common_voice_en_22969199.wav,reject,mozilla,9,31,,
rejects/eng/happy_e72aa705_nohash_1.wav,reject,google,132,31,,
synthetics/polly/neural/eng/Joanna_19.wav,synthetic,polly_neural,133,19,Female,
synthetics/azure/neural/eng/YanNeural_24.wav,synthetic,azure_neural,134,24,Female,
rejects/eng/common_voice_en_20002723.wav,reject,mozilla,9,31,,
commands/f9ebdba0/eng/eng_22_0.wav,command,google,135,22,,
rejects/eng/bed_9e075bf1_nohash_0.wav,reject,google,136,31,,
rejects/eng/seven_ad63d93c_nohash_3.wav,reject,google,137,31,,
rejects/eng/zero_7ea032f3_nohash_0.wav,reject,google,138,31,,
synthetics/google/neural/eng/US_Standard_D_cmd29.wav,synthetic,google_neural,2,29,Male,
rejects/eng/wow_9f22307d_nohash_0.wav,reject,google,139,31,,
commands/738867743/eng/eng_21.wav,command,telegram_bot,140,21,Male,['10-20']
rejects/eng/common_voice_en_19499229.wav,reject,mozilla,9,31,,
rejects/eng/bed_e98cb283_nohash_0.wav,reject,google,141,31,,
commands/692a88e6/eng/eng_24_0.wav,command,google,115,24,,
rejects/eng/common_voice_en_19386929.wav,reject,mozilla,9,31,,
rejects/eng/marvin_ff21fb59_nohash_3.wav,reject,google,142,31,,
commands/580130061/eng/eng_16.wav,command,telegram_bot,143,16,Male,['20-30']
rejects/eng/common_voice_en_19002497.wav,reject,mozilla,9,31,,
commands/406576777/eng/eng_21.wav,command,telegram_bot,101,21,Male,['20-30']
commands/c948d727/eng/eng_24_4.wav,command,google,144,24,,
rejects/eng/common_voice_en_19751325.wav,reject,mozilla,9,31,,
commands/9ff2d2f4/eng/eng_22_4.wav,command,google,145,22,,
synthetics/azure/neural/eng/SamNeural_19.wav,synthetic,azure_neural,146,19,Female,
commands/767610558/eng/eng_3.wav,command,telegram_bot,46,3,Female,['20-30']
rejects/eng/common_voice_en_23658812.wav,reject,mozilla,9,31,,
synthetics/google/standard/eng/US_Wavenet_A_cmd15.wav,synthetic,google_standard,2,15,Male,
synthetics/azure/neural/eng/JacobNeural_14.wav,synthetic,azure_neural,147,14,Female,
rejects/eng/common_voice_en_23720753.wav,reject,mozilla,9,31,,
commands/2144090201/eng/eng_1.wav,command,telegram_bot,148,1,Female,['30-40']
synthetics/google/neural/eng/US_Standard_B_cmd2.wav,synthetic,google_neural,2,2,Male,
synthetics/vocalware/neural/eng/engine7_voice1_cmd11.wav,synthetic,vocalware_neural,117,11,Female,
synthetics/google/standard/eng/US_Wavenet_J_cmd18.wav,synthetic,google_standard,2,18,Male,
synthetics/polly/neural/eng/Ivy_21.wav,synthetic,polly_neural,3,21,Female,
commands/697081431/eng/eng_1.wav,command,telegram_bot,149,1,Female,['30-40']
rejects/eng/sheila_8134f43f_nohash_0.wav,reject,google,150,31,,
commands/279763508/eng/eng_14.wav,command,telegram_bot,74,14,Female,['20-30']
rejects/eng/common_voice_en_21869463.wav,reject,mozilla,9,31,,
synthetics/vocalware/neural/eng/engine7_voice4_cmd2.wav,synthetic,vocalware_neural,151,2,Female,
rejects/eng/common_voice_en_19745468.wav,reject,mozilla,9,31,,
synthetics/google/standard/eng/AU_Neural2_A_cmd23.wav,synthetic,google_standard,2,23,Male,
rejects/eng/common_voice_en_19414446.wav,reject,mozilla,9,31,,
rejects/eng/bird_13d7b8c9_nohash_0.wav,reject,google,152,31,,
rejects/eng/common_voice_en_19966105.wav,reject,mozilla,9,31,,
synthetics/naturalreaders/neural/eng/will_us_26.wav,synthetic,naturalreaders_neural,36,26,Female,
rejects/eng/common_voice_en_22816273.wav,reject,mozilla,9,31,,
rejects/eng/zero_7f74626f_nohash_4.wav,reject,google,153,31,,
rejects/eng/sheila_3e3fa7fd_nohash_0.wav,reject,google,154,31,,
rejects/eng/common_voice_en_19699679.wav,reject,mozilla,9,31,,
synthetics/polly/neural/eng/Emma_22.wav,synthetic,polly_neural,155,22,Female,
rejects/eng/two_24b82192_nohash_0.wav,reject,google,156,31,,
commands/362625280/eng/eng_24.wav,command,telegram_bot,157,24,Male,['20-30']
rejects/eng/common_voice_en_19753461.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_18971542.wav,reject,mozilla,9,31,,
commands/7fd25f7c/eng/eng_24_1.wav,command,google,158,24,,
rejects/eng/common_voice_en_19164411.wav,reject,mozilla,9,31,,
synthetics/polly/neural/eng/Amy_27.wav,synthetic,polly_neural,159,27,Female,
rejects/eng/wow_d1214f15_nohash_1.wav,reject,google,160,31,,
synthetics/polly/standard/eng/Joanna_21.wav,synthetic,polly_standard,133,21,Female,
synthetics/google/neural/eng/AU_Standard_B_cmd29.wav,synthetic,google_neural,2,29,Male,
rejects/eng/common_voice_en_20852609.wav,reject,mozilla,9,31,,
synthetics/google/standard/eng/GB_Wavenet_A_cmd12.wav,synthetic,google_standard,2,12,Male,
rejects/eng/marvin_30137d34_nohash_0.wav,reject,google,161,31,,
rejects/eng/six_c50225fa_nohash_1.wav,reject,google,120,31,,
synthetics/google/standard/eng/GB_Wavenet_A_cmd23.wav,synthetic,google_standard,2,23,Male,
rejects/eng/common_voice_en_19608205.wav,reject,mozilla,9,31,,
synthetics/vocalware/neural/eng/engine7_voice2_cmd22.wav,synthetic,vocalware_neural,162,22,Female,
commands/538507591/eng/eng_12.wav,command,telegram_bot,40,12,Male,['20-30']
rejects/eng/marvin_533c6564_nohash_0.wav,reject,google,163,31,,
rejects/eng/three_e805a617_nohash_0.wav,reject,google,164,31,,
commands/366052369/eng/eng_12.wav,command,telegram_bot,56,12,Male,['20-30']
commands/1780966140/eng/eng_12.wav,command,telegram_bot,165,12,Female,['30-40']
commands/1630728501/eng/eng_12.wav,command,telegram_bot,81,12,Female,['10-20']
commands/604202480/eng/eng_21.wav,command,telegram_bot,41,21,Male,['20-30']
rejects/eng/common_voice_en_19815482.wav,reject,mozilla,9,31,,
commands/c1d39ce8/eng/eng_24_2.wav,command,google,131,24,,
rejects/eng/on_037c445a_nohash_0.wav,reject,google,166,31,,
rejects/eng/nine_0ff728b5_nohash_3.wav,reject,google,167,31,,
rejects/eng/common_voice_en_20278307.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19740804.wav,reject,mozilla,9,31,,
rejects/eng/house_4a803e67_nohash_0.wav,reject,google,168,31,,
rejects/eng/common_voice_en_19943472.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_20335761.wav,reject,mozilla,9,31,,
rejects/eng/bird_1706c35f_nohash_0.wav,reject,google,169,31,,
rejects/eng/bird_7fa5fa1f_nohash_0.wav,reject,google,170,31,,
rejects/eng/yes_5d9bb361_nohash_0.wav,reject,google,171,31,,
synthetics/google/neural/eng/GB_Standard_D_cmd21.wav,synthetic,google_neural,2,21,Male,
synthetics/azure/neural/eng/LibbyNeural_22.wav,synthetic,azure_neural,172,22,Female,
synthetics/vocalware/neural/eng/engine7_voice3_cmd17.wav,synthetic,vocalware_neural,173,17,Female,
rejects/eng/common_voice_en_19663941.wav,reject,mozilla,9,31,,
synthetics/polly/neural/eng/Salli_23.wav,synthetic,polly_neural,97,23,Female,
rejects/eng/six_38d78313_nohash_1.wav,reject,google,22,31,,
synthetics/polly/neural/eng/Joey_28.wav,synthetic,polly_neural,174,28,Female,
rejects/eng/five_49af4432_nohash_3.wav,reject,google,121,31,,
commands/706553514/eng/eng_0.wav,command,telegram_bot,175,0,Male,['20-30']
rejects/eng/dog_f804cbb3_nohash_0.wav,reject,google,176,31,,
rejects/eng/wow_41dce6f5_nohash_0.wav,reject,google,6,31,,
commands/1908497562/eng/eng_26.wav,command,telegram_bot,177,26,Male,['10-20']
synthetics/azure/neural/eng/NeerjaNeural_29.wav,synthetic,azure_neural,178,29,Female,
rejects/eng/on_56eab10e_nohash_0.wav,reject,google,179,31,,
synthetics/azure/neural/eng/RyanNeural_28.wav,synthetic,azure_neural,180,28,Female,
commands/1306913040/eng/eng_29.wav,command,telegram_bot,181,29,Male,['10-20']
rejects/eng/one_3777c08e_nohash_0.wav,reject,google,92,31,,
commands/964e8cfd/eng/eng_22_1.wav,command,google,24,22,,
commands/1086043658/eng/eng_1.wav,command,telegram_bot,119,1,Female,['20-30']
rejects/eng/common_voice_en_20730235.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19614256.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19489750.wav,reject,mozilla,9,31,,
synthetics/azure/neural/eng/AnaNeural_27.wav,synthetic,azure_neural,182,27,Female,
rejects/eng/marvin_df1d5024_nohash_0.wav,reject,google,183,31,,
rejects/eng/off_b4aa9fef_nohash_3.wav,reject,google,184,31,,
rejects/eng/two_1746d7b6_nohash_0.wav,reject,google,185,31,,
rejects/eng/common_voice_en_19705573.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_23607247.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19611912.wav,reject,mozilla,9,31,,
rejects/eng/common_voice_en_19953128.wav,reject,mozilla,9,31,,
commands/f8f60f59/eng/eng_22_2.wav,command,google,186,22,,
commands/7ff4fc72/eng/eng_24_0.wav,command,google,187,24,,
synthetics/azure/neural/eng/AmberNeural_17.wav,synthetic,azure_neural,188,17,Female,
commands/1784612953/eng/eng_24.wav,command,telegram_bot,66,24,Female,['20-30']
commands/1153299253/eng/eng_8.wav,command,telegram_bot,189,8,Female,['30-40']
rejects/eng/five_4fe01997_nohash_0.wav,reject,google,190,31,,
synthetics/polly/standard/eng/Russell_25.wav,synthetic,polly_standard,191,25,Male,
rejects/eng/common_voice_en_18603199.wav,reject,mozilla,9,31,,
rejects/eng/three_d8ee4734_nohash_0.wav,reject,google,128,31,,
