path,type,subtype,speaker,label,noise_path,noise_type,noise_subtype,snr
google_speech_commands_v1/nine/fc94edb0_nohash_0.wav,reject,google_speech,379,31,,,,
commands/1659685150/ita/ita_10.wav,command,telegram_bot,3,10,,,,
google_speech_commands_v1/six/41285056_nohash_1.wav,reject,google_speech,389,31,,,,
commands/5006572278/ita/ita_9.wav,command,telegram_bot,60,9,,,,
google_speech_commands_v1/eight/6071a214_nohash_0.wav,reject,google_speech,309,31,,,,
google_speech_commands_v1/down/5fadb538_nohash_4.wav,reject,google_speech,307,31,,,,
google_speech_commands_v1/tree/65ec06e5_nohash_1.wav,reject,google_speech,311,31,,,,
google_speech_commands_v1/down/aa48c94a_nohash_0.wav,reject,google_speech,190,31,,,,
google_speech_commands_v1/cat/4abefdf5_nohash_1.wav,reject,google_speech,298,31,,,,
google_speech_commands_v1/three/56eb74ae_nohash_1.wav,reject,google_speech,304,31,,,,
google_speech_commands_v1/zero/56eb74ae_nohash_1.wav,reject,google_speech,304,31,,,,
google_speech_commands_v1/right/9a7c1f83_nohash_6.wav,reject,google_speech,181,31,,,,
commands/2112819853/ita/ita_23.wav,command,telegram_bot,72,23,,,,
google_speech_commands_v1/no/f17be97f_nohash_2.wav,reject,google_speech,373,31,,,,
commands/224710733/ita/ita_29.wav,command,telegram_bot,5,29,,,,
google_speech_commands_v1/eight/1b4c9b89_nohash_2.wav,reject,google_speech,121,31,,,,
commands/63445529/ita/ita_13.wav,command,telegram_bot,30,13,,,,
google_speech_commands_v1/house/0fa1e7a9_nohash_1.wav,reject,google_speech,227,31,,,,
google_speech_commands_v1/nine/67961766_nohash_2.wav,reject,google_speech,155,31,,,,
google_speech_commands_v1/sheila/3ca784ec_nohash_0.wav,reject,google_speech,292,31,,,,
google_speech_commands_v1/four/9a7c1f83_nohash_0.wav,reject,google_speech,181,31,,,,
google_speech_commands_v1/no/c4cfbe43_nohash_1.wav,reject,google_speech,350,31,,,,
google_speech_commands_v1/go/171b56dc_nohash_1.wav,reject,google_speech,279,31,,,,
google_speech_commands_v1/eight/8c7f81df_nohash_1.wav,reject,google_speech,173,31,,,,
google_speech_commands_v1/happy/ab00c4b2_nohash_1.wav,reject,google_speech,335,31,,,,
google_speech_commands_v1/go/adebe223_nohash_0.wav,reject,google_speech,191,31,,,,
synthetics/google/standard/ita/IT_Wavenet_A_cmd16.wav,synthetic,google_standard,107,16,,,,
google_speech_commands_v1/left/e6e29c47_nohash_0.wav,reject,google_speech,369,31,,,,
google_speech_commands_v1/cat/7bae88ed_nohash_0.wav,reject,google_speech,242,31,,,,
google_speech_commands_v1/bird/171b56dc_nohash_0.wav,reject,google_speech,279,31,,,,
google_speech_commands_v1/left/f34e6f44_nohash_0.wav,reject,google_speech,374,31,,,,
google_speech_commands_v1/stop/7c1d8533_nohash_0.wav,reject,google_speech,318,31,,,,
commands/1544136214/ita/ita_9.wav,command,telegram_bot,41,9,,,,
google_speech_commands_v1/stop/a8cf01bc_nohash_0.wav,reject,google_speech,333,31,,,,
commands/881567288/ita/ita_13.wav,command,telegram_bot,14,13,,,,
google_speech_commands_v1/zero/dca2797e_nohash_2.wav,reject,google_speech,364,31,,,,
google_speech_commands_v1/no/96c67073_nohash_2.wav,reject,google_speech,328,31,,,,
synthetics/azure/neural/ita/DiegoNeural_19.wav,synthetic,azure_neural,101,19,,,,
google_speech_commands_v1/yes/fc94edb0_nohash_1.wav,reject,google_speech,379,31,,,,
google_speech_commands_v1/left/5e3dde6b_nohash_1.wav,reject,google_speech,150,31,,,,
google_speech_commands_v1/seven/61bcb275_nohash_1.wav,reject,google_speech,310,31,,,,
google_speech_commands_v1/house/b737ee80_nohash_0.wav,reject,google_speech,264,31,,,,
commands/5006572278/ita/ita_10.wav,command,telegram_bot,60,10,,,,
google_speech_commands_v1/bird/9e2ce5e3_nohash_2.wav,reject,google_speech,184,31,,,,
google_speech_commands_v1/five/264f471d_nohash_4.wav,reject,google_speech,286,31,,,,
google_speech_commands_v1/house/f2dd248e_nohash_0.wav,reject,google_speech,401,31,,,,
google_speech_commands_v1/go/439c84f4_nohash_2.wav,reject,google_speech,294,31,,,,
google_speech_commands_v1/bird/6b889021_nohash_1.wav,reject,google_speech,158,31,,,,
google_speech_commands_v1/zero/10f2bb12_nohash_0.wav,reject,google_speech,408,31,,,,
google_speech_commands_v1/right/a6d586b7_nohash_2.wav,reject,google_speech,331,31,,,,
google_speech_commands_v1/one/964e8cfd_nohash_2.wav,reject,google_speech,177,31,,,,
google_speech_commands_v1/house/43fc47a7_nohash_0.wav,reject,google_speech,134,31,,,,
google_speech_commands_v1/cat/8523766b_nohash_0.wav,reject,google_speech,323,31,,,,
google_speech_commands_v1/two/b7a6f709_nohash_0.wav,reject,google_speech,344,31,,,,
google_speech_commands_v1/house/f5496439_nohash_1.wav,reject,google_speech,254,31,,,,
google_speech_commands_v1/off/37dca74f_nohash_4.wav,reject,google_speech,128,31,,,,
google_speech_commands_v1/two/b49caed3_nohash_1.wav,reject,google_speech,194,31,,,,
google_speech_commands_v1/bed/409c962a_nohash_0.wav,reject,google_speech,293,31,,,,
google_speech_commands_v1/up/9a7c1f83_nohash_1.wav,reject,google_speech,181,31,,,,
google_speech_commands_v1/five/5b1db3ee_nohash_1.wav,reject,google_speech,148,31,,,,
google_speech_commands_v1/one/dca2797e_nohash_2.wav,reject,google_speech,364,31,,,,
google_speech_commands_v1/left/7192fddc_nohash_0.wav,reject,google_speech,161,31,,,,
google_speech_commands_v1/bird/4290ca61_nohash_1.wav,reject,google_speech,133,31,,,,
google_speech_commands_v1/nine/8910e5ef_nohash_0.wav,reject,google_speech,395,31,,,,
google_speech_commands_v1/marvin/d874a786_nohash_0.wav,reject,google_speech,406,31,,,,
commands/298552117/ita/ita_18.wav,command,telegram_bot,54,18,,,,
google_speech_commands_v1/bird/1b4c9b89_nohash_0.wav,reject,google_speech,121,31,,,,
synthetics/google/standard/ita/IT_Wavenet_C_cmd30.wav,synthetic,google_standard,105,30,,,,
synthetics/azure/neural/ita/DiegoNeural_25.wav,synthetic,azure_neural,101,25,,,,
google_speech_commands_v1/right/9a69672b_nohash_4.wav,reject,google_speech,180,31,,,,
commands/208525704/ita/ita_10.wav,command,telegram_bot,94,10,,,,
google_speech_commands_v1/up/3903b558_nohash_1.wav,reject,google_speech,290,31,,,,
google_speech_commands_v1/bed/7c1d8533_nohash_0.wav,reject,google_speech,318,31,,,,
google_speech_commands_v1/one/e6db3894_nohash_0.wav,reject,google_speech,368,31,,,,
google_speech_commands_v1/seven/6e916de8_nohash_2.wav,reject,google_speech,159,31,,,,
google_speech_commands_v1/stop/3ff840aa_nohash_0.wav,reject,google_speech,131,31,,,,
google_speech_commands_v1/yes/9a7c1f83_nohash_3.wav,reject,google_speech,181,31,,,,
google_speech_commands_v1/zero/5f814c23_nohash_1.wav,reject,google_speech,271,31,,,,
google_speech_commands_v1/one/cd85758f_nohash_2.wav,reject,google_speech,204,31,,,,
google_speech_commands_v1/one/dd086776_nohash_0.wav,reject,google_speech,365,31,,,,
google_speech_commands_v1/left/9db2bfe9_nohash_2.wav,reject,google_speech,330,31,,,,
google_speech_commands_v1/bird/ca48dc76_nohash_1.wav,reject,google_speech,250,31,,,,
google_speech_commands_v1/yes/7eee5973_nohash_0.wav,reject,google_speech,319,31,,,,
google_speech_commands_v1/seven/9a69672b_nohash_2.wav,reject,google_speech,180,31,,,,
google_speech_commands_v1/yes/a4e8a997_nohash_0.wav,reject,google_speech,186,31,,,,
google_speech_commands_v1/cat/5744b6a7_nohash_1.wav,reject,google_speech,145,31,,,,
commands/365307573/ita/ita_17.wav,command,telegram_bot,15,17,,,,
google_speech_commands_v1/no/5c8af87a_nohash_2.wav,reject,google_speech,149,31,,,,
google_speech_commands_v1/right/ccea893d_nohash_0.wav,reject,google_speech,356,31,,,,
google_speech_commands_v1/tree/53d5b86f_nohash_1.wav,reject,google_speech,391,31,,,,
google_speech_commands_v1/two/af7a8296_nohash_1.wav,reject,google_speech,192,31,,,,
commands/298552117/ita/ita_9.wav,command,telegram_bot,54,9,,,,
commands/2118597066/ita/ita_4.wav,command,telegram_bot,91,4,,,,
google_speech_commands_v1/zero/c24d96eb_nohash_0.wav,reject,google_speech,348,31,,,,
commands/322249374/ita/ita_30.wav,command,telegram_bot,55,30,,,,
google_speech_commands_v1/go/881583a6_nohash_0.wav,reject,google_speech,172,31,,,,
commands/580130061/ita/ita_14.wav,command,telegram_bot,67,14,,,,
google_speech_commands_v1/go/e1469561_nohash_2.wav,reject,google_speech,212,31,,,,
google_speech_commands_v1/nine/422d3197_nohash_1.wav,reject,google_speech,132,31,,,,
google_speech_commands_v1/seven/b41a92a3_nohash_1.wav,reject,google_speech,341,31,,,,
google_speech_commands_v1/one/c90c0105_nohash_0.wav,reject,google_speech,354,31,,,,
google_speech_commands_v1/happy/c7124b73_nohash_1.wav,reject,google_speech,202,31,,,,
commands/1299468493/ita/ita_5.wav,command,telegram_bot,88,5,,,,
commands/1276203341/ita/ita_25.wav,command,telegram_bot,56,25,,,,
google_speech_commands_v1/five/b487da60_nohash_0.wav,reject,google_speech,342,31,,,,
synthetics/polly/standard/ita/Bianca_13.wav,synthetic,polly_standard,114,13,,,,
google_speech_commands_v1/right/e14a99a5_nohash_1.wav,reject,google_speech,366,31,,,,
google_speech_commands_v1/four/471a0925_nohash_2.wav,reject,google_speech,297,31,,,,
google_speech_commands_v1/cat/7dc95912_nohash_0.wav,reject,google_speech,165,31,,,,
google_speech_commands_v1/on/94de6a6a_nohash_4.wav,reject,google_speech,176,31,,,,
google_speech_commands_v1/four/b737ee80_nohash_0.wav,reject,google_speech,264,31,,,,
google_speech_commands_v1/up/471a0925_nohash_1.wav,reject,google_speech,297,31,,,,
google_speech_commands_v1/stop/26b28ea7_nohash_0.wav,reject,google_speech,231,31,,,,
commands/1254765304/ita/eng_23.wav,command,telegram_bot,40,23,,,,
google_speech_commands_v1/zero/8335f893_nohash_1.wav,reject,google_speech,322,31,,,,
google_speech_commands_v1/no/439c84f4_nohash_4.wav,reject,google_speech,294,31,,,,
google_speech_commands_v1/six/f34e6f44_nohash_0.wav,reject,google_speech,374,31,,,,
google_speech_commands_v1/six/1fe4c891_nohash_1.wav,reject,google_speech,256,31,,,,
synthetics/vocalware/neural/ita/engine2_voice8_cmd10.wav,synthetic,vocalware_neural,99,10,,,,
google_speech_commands_v1/one/7fd25f7c_nohash_3.wav,reject,google_speech,320,31,,,,
commands/198584602/ita/ita_30.wav,command,telegram_bot,16,30,,,,
commands/432184911/ita/ita_23.wav,command,telegram_bot,49,23,,,,
google_speech_commands_v1/go/db43cd03_nohash_2.wav,reject,google_speech,407,31,,,,
google_speech_commands_v1/three/44260689_nohash_0.wav,reject,google_speech,135,31,,,,
google_speech_commands_v1/one/105a0eea_nohash_0.wav,reject,google_speech,119,31,,,,
google_speech_commands_v1/eight/aef8dcf5_nohash_0.wav,reject,google_speech,263,31,,,,
google_speech_commands_v1/seven/c6ee87a7_nohash_3.wav,reject,google_speech,353,31,,,,
commands/1784612953/ita/ita_17.wav,command,telegram_bot,8,17,,,,
google_speech_commands_v1/down/e63b69c5_nohash_0.wav,reject,google_speech,400,31,,,,
google_speech_commands_v1/on/9db2bfe9_nohash_2.wav,reject,google_speech,330,31,,,,
google_speech_commands_v1/tree/8a325749_nohash_2.wav,reject,google_speech,246,31,,,,
google_speech_commands_v1/seven/20d3f11f_nohash_0.wav,reject,google_speech,122,31,,,,
commands/617568216/ita/ita_16.wav,command,telegram_bot,89,16,,,,
commands/507870188/ita/ita_25.wav,command,telegram_bot,77,25,,,,
google_speech_commands_v1/tree/cfde27ba_nohash_0.wav,reject,google_speech,205,31,,,,
google_speech_commands_v1/down/66774579_nohash_0.wav,reject,google_speech,312,31,,,,
google_speech_commands_v1/yes/42beb5eb_nohash_1.wav,reject,google_speech,236,31,,,,
google_speech_commands_v1/bed/b49caed3_nohash_0.wav,reject,google_speech,194,31,,,,
commands/1276203341/ita/ita_27.wav,command,telegram_bot,56,27,,,,
google_speech_commands_v1/seven/3f2b358d_nohash_1.wav,reject,google_speech,130,31,,,,
google_speech_commands_v1/stop/060cd039_nohash_0.wav,reject,google_speech,273,31,,,,
google_speech_commands_v1/off/563aa4e6_nohash_2.wav,reject,google_speech,144,31,,,,
commands/523906610/ita/ita_14.wav,command,telegram_bot,39,14,,,,
google_speech_commands_v1/four/a591c2ea_nohash_1.wav,reject,google_speech,267,31,,,,
google_speech_commands_v1/down/5828dfa2_nohash_2.wav,reject,google_speech,146,31,,,,
commands/2114791016/ita/ita_30.wav,command,telegram_bot,11,30,,,,
google_speech_commands_v1/no/dca2797e_nohash_3.wav,reject,google_speech,364,31,,,,
google_speech_commands_v1/bird/3ca784ec_nohash_1.wav,reject,google_speech,292,31,,,,
google_speech_commands_v1/no/a8cf01bc_nohash_0.wav,reject,google_speech,333,31,,,,
google_speech_commands_v1/eight/62641b88_nohash_0.wav,reject,google_speech,403,31,,,,
google_speech_commands_v1/down/86402da1_nohash_2.wav,reject,google_speech,324,31,,,,
synthetics/azure/neural/ita/ElsaNeural_18.wav,synthetic,azure_neural,102,18,,,,
synthetics/polly/standard/ita/Bianca_17.wav,synthetic,polly_standard,114,17,,,,
google_speech_commands_v1/eight/d91a159e_nohash_0.wav,reject,google_speech,269,31,,,,
commands/198584602/ita/ita_27.wav,command,telegram_bot,16,27,,,,
google_speech_commands_v1/yes/81dc4a94_nohash_0.wav,reject,google_speech,168,31,,,,
google_speech_commands_v1/nine/c90c0105_nohash_0.wav,reject,google_speech,354,31,,,,
synthetics/vocalware/neural/ita/engine7_voice1_cmd1.wav,synthetic,vocalware_neural,100,1,,,,
commands/892001330/ita/ita_8.wav,command,telegram_bot,23,8,,,,
synthetics/google/neural/ita/IT_Standard_C_cmd12.wav,synthetic,google_neural,111,12,,,,
commands/769426504/ita/ita_17.wav,command,telegram_bot,22,17,,,,
google_speech_commands_v1/four/1a9afd33_nohash_0.wav,reject,google_speech,281,31,,,,
google_speech_commands_v1/four/264f471d_nohash_2.wav,reject,google_speech,286,31,,,,
google_speech_commands_v1/stop/fa446c16_nohash_1.wav,reject,google_speech,221,31,,,,
google_speech_commands_v1/on/9e2ce5e3_nohash_0.wav,reject,google_speech,184,31,,,,
google_speech_commands_v1/two/e1469561_nohash_4.wav,reject,google_speech,212,31,,,,
commands/179492157/ita/ita_28.wav,command,telegram_bot,10,28,,,,
commands/1304767958/ita/ita_23.wav,command,telegram_bot,38,23,,,,
google_speech_commands_v1/one/7ca023e2_nohash_0.wav,reject,google_speech,393,31,,,,
google_speech_commands_v1/zero/4abefdf5_nohash_0.wav,reject,google_speech,298,31,,,,
synthetics/google/neural/ita/IT_Standard_B_cmd21.wav,synthetic,google_neural,110,21,,,,
google_speech_commands_v1/dog/bed06fac_nohash_2.wav,reject,google_speech,198,31,,,,
google_speech_commands_v1/go/2796ac50_nohash_1.wav,reject,google_speech,123,31,,,,
google_speech_commands_v1/house/7117fb6d_nohash_0.wav,reject,google_speech,404,31,,,,
google_speech_commands_v1/yes/5b1db3ee_nohash_0.wav,reject,google_speech,148,31,,,,
google_speech_commands_v1/no/27c30960_nohash_0.wav,reject,google_speech,232,31,,,,
google_speech_commands_v1/eight/d7467392_nohash_0.wav,reject,google_speech,210,31,,,,
google_speech_commands_v1/sheila/8a325749_nohash_1.wav,reject,google_speech,246,31,,,,
google_speech_commands_v1/five/b97c9f77_nohash_0.wav,reject,google_speech,196,31,,,,
google_speech_commands_v1/dog/af130f12_nohash_0.wav,reject,google_speech,248,31,,,,
google_speech_commands_v1/nine/9db2bfe9_nohash_1.wav,reject,google_speech,330,31,,,,
commands/322249374/ita/ita_2.wav,command,telegram_bot,55,2,,,,
google_speech_commands_v1/five/fa446c16_nohash_0.wav,reject,google_speech,221,31,,,,
google_speech_commands_v1/bed/68dd409e_nohash_0.wav,reject,google_speech,156,31,,,,
google_speech_commands_v1/right/653a48f5_nohash_0.wav,reject,google_speech,154,31,,,,
google_speech_commands_v1/five/8625475c_nohash_0.wav,reject,google_speech,245,31,,,,
google_speech_commands_v1/seven/c099668c_nohash_0.wav,reject,google_speech,347,31,,,,
google_speech_commands_v1/no/135c6841_nohash_1.wav,reject,google_speech,255,31,,,,
google_speech_commands_v1/zero/b83c1acf_nohash_0.wav,reject,google_speech,195,31,,,,
google_speech_commands_v1/stop/9db2bfe9_nohash_2.wav,reject,google_speech,330,31,,,,
google_speech_commands_v1/house/9e2ce5e3_nohash_0.wav,reject,google_speech,184,31,,,,
google_speech_commands_v1/left/67961766_nohash_2.wav,reject,google_speech,155,31,,,,
synthetics/google/neural/ita/IT_Standard_A_cmd25.wav,synthetic,google_neural,109,25,,,,
google_speech_commands_v1/wow/4290ca61_nohash_0.wav,reject,google_speech,133,31,,,,
google_speech_commands_v1/five/b83c1acf_nohash_1.wav,reject,google_speech,195,31,,,,
google_speech_commands_v1/wow/f3cee168_nohash_0.wav,reject,google_speech,375,31,,,,
google_speech_commands_v1/seven/471a0925_nohash_4.wav,reject,google_speech,297,31,,,,
google_speech_commands_v1/sheila/d9ae8983_nohash_0.wav,reject,google_speech,360,31,,,,
google_speech_commands_v1/eight/135c6841_nohash_0.wav,reject,google_speech,255,31,,,,
google_speech_commands_v1/sheila/8b775397_nohash_0.wav,reject,google_speech,326,31,,,,
google_speech_commands_v1/six/3efef882_nohash_2.wav,reject,google_speech,258,31,,,,
google_speech_commands_v1/house/f17be97f_nohash_0.wav,reject,google_speech,373,31,,,,
google_speech_commands_v1/no/56eb74ae_nohash_2.wav,reject,google_speech,304,31,,,,
google_speech_commands_v1/wow/c6ee87a7_nohash_0.wav,reject,google_speech,353,31,,,,
google_speech_commands_v1/six/c6ee87a7_nohash_4.wav,reject,google_speech,353,31,,,,
commands/580130061/ita/ita_11.wav,command,telegram_bot,67,11,,,,
commands/1153694021/ita/ita_2.wav,command,telegram_bot,6,2,,,,
google_speech_commands_v1/one/10f2bb12_nohash_2.wav,reject,google_speech,408,31,,,,
google_speech_commands_v1/three/44260689_nohash_2.wav,reject,google_speech,135,31,,,,
google_speech_commands_v1/no/264f471d_nohash_2.wav,reject,google_speech,286,31,,,,
google_speech_commands_v1/eight/692a88e6_nohash_2.wav,reject,google_speech,157,31,,,,
google_speech_commands_v1/happy/591d32f3_nohash_1.wav,reject,google_speech,306,31,,,,
google_speech_commands_v1/four/94de6a6a_nohash_2.wav,reject,google_speech,176,31,,,,
google_speech_commands_v1/six/c6ee87a7_nohash_2.wav,reject,google_speech,353,31,,,,
commands/891999531/ita/ita_9.wav,command,telegram_bot,90,9,,,,
google_speech_commands_v1/eight/591d32f3_nohash_0.wav,reject,google_speech,306,31,,,,
commands/698176020/ita/ita_11.wav,command,telegram_bot,27,11,,,,
google_speech_commands_v1/eight/ffb86d3c_nohash_0.wav,reject,google_speech,224,31,,,,
