path,type,subtype,speaker,intent,explicit,implicit,noise_path,noise_type,noise_subtype,snr
commands/698176020/eng/11_2_1.wav,command,telegram,698176020,9,34,1,,,,
rejects/eng/telegram_1105993349_16_2_0.wav,reject,telegram,1105993349,12,44,0,,,,
rejects/eng/bird_e652590d_nohash_0.wav,reject,google_speech,e652590d,12,44,0,,,,
rejects/eng/telegram_883400960_15_7_0.wav,reject,telegram,883400960,12,44,0,,,,
commands/945222367/eng/4_0_0.wav,command,telegram,945222367,2,8,0,,,,
rejects/eng/seven_14872d06_nohash_0.wav,reject,google_speech,14872d06,12,44,0,,,,
rejects/eng/telegram_1105993349_22_1_1.wav,reject,telegram,1105993349,12,44,0,,,,
rejects/eng/telegram_444849738_14_0_0.wav,reject,telegram,444849738,12,44,0,,,,
rejects/eng/telegram_697081431_18_1_0.wav,reject,telegram,697081431,12,44,0,,,,
rejects/eng/common_voice_en_20379823.wav,reject,mozilla,unknown,12,44,0,,,,
commands/381078203/eng/6_0_0.wav,command,telegram,381078203,4,16,0,,,,
rejects/eng/common_voice_en_20005273.wav,reject,mozilla,unknown,12,44,0,,,,
commands/67836100/eng/9_5_0.wav,command,telegram,67836100,7,29,1,,,,
rejects/eng/wow_e3e49931_nohash_1.wav,reject,google_speech,e3e49931,12,44,0,,,,
rejects/eng/telegram_767889938_1_2_1.wav,reject,telegram,767889938,12,44,0,,,,
rejects/eng/telegram_450427228_19_0_0.wav,reject,telegram,450427228,12,44,0,,,,
commands/67836100/eng/10_0_0.wav,command,telegram,67836100,8,32,0,,,,
rejects/eng/common_voice_en_19663882.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/off_324210dd_nohash_2.wav,reject,google_speech,324210dd,12,44,0,,,,
commands/235766480/eng/3_2_0.wav,command,telegram,235766480,1,2,1,,,,
rejects/eng/telegram_973086726_0_0_0.wav,reject,telegram,973086726,12,44,0,,,,
commands/5057013370/eng/11_3_0.wav,command,telegram,5057013370,9,35,1,,,,
commands/450427228/eng/12_0_1.wav,command,telegram,450427228,10,36,0,,,,
rejects/eng/tree_659b7fae_nohash_0.wav,reject,google_speech,659b7fae,12,44,0,,,,
rejects/eng/common_voice_en_19619866.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_235766480_0_0_0.wav,reject,telegram,235766480,12,44,0,,,,
commands/1105993349/eng/11_0_1.wav,command,telegram,1105993349,9,32,1,,,,
rejects/eng/telegram_235766480_20_0_0.wav,reject,telegram,235766480,12,44,0,,,,
rejects/eng/telegram_698176020_18_1_1.wav,reject,telegram,698176020,12,44,0,,,,
rejects/eng/common_voice_en_19685715.wav,reject,mozilla,unknown,12,44,0,,,,
commands/6269772923/eng/3_4_0.wav,command,telegram,6269772923,1,4,1,,,,
commands/698176020/eng/12_1_1.wav,command,telegram,698176020,10,37,0,,,,
rejects/eng/telegram_444849738_0_0_1.wav,reject,telegram,444849738,12,44,0,,,,
commands/71416697/eng/2_0_1.wav,command,telegram,71416697,0,0,0,,,,
rejects/eng/telegram_883400960_16_2_1.wav,reject,telegram,883400960,12,44,0,,,,
commands/67836100/eng/12_1_1.wav,command,telegram,67836100,10,37,0,,,,
rejects/eng/common_voice_en_19730179.wav,reject,mozilla,unknown,12,44,0,,,,
commands/698176020/eng/8_0_0.wav,command,telegram,698176020,6,24,0,,,,
rejects/eng/five_dedc7fab_nohash_0.wav,reject,google_speech,dedc7fab,12,44,0,,,,
commands/698176020/eng/3_6_0.wav,command,telegram,698176020,1,6,1,,,,
commands/1254765304/eng/11_2_0.wav,command,telegram,1254765304,9,34,1,,,,
commands/1407029395/eng/5_5_1.wav,command,telegram,1407029395,3,13,1,,,,
rejects/eng/telegram_157846555_16_1_1.wav,reject,telegram,157846555,12,44,0,,,,
rejects/eng/eight_7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,12,44,0,,,,
commands/444849738/eng/3_7_0.wav,command,telegram,444849738,1,7,1,,,,
rejects/eng/six_7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,12,44,0,,,,
rejects/eng/telegram_985158911_20_0_1.wav,reject,telegram,985158911,12,44,0,,,,
commands/444849738/eng/13_0_0.wav,command,telegram,444849738,11,36,1,,,,
commands/235766480/eng/11_2_0.wav,command,telegram,235766480,9,34,1,,,,
rejects/eng/sheila_7e6bd776_nohash_0.wav,reject,google_speech,7e6bd776,12,44,0,,,,
rejects/eng/common_voice_en_19651854.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_6269772923_15_3_0.wav,reject,telegram,6269772923,12,44,0,,,,
rejects/eng/common_voice_en_19595037.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/sheila_caedb73a_nohash_0.wav,reject,google_speech,caedb73a,12,44,0,,,,
rejects/eng/common_voice_en_19655168.wav,reject,mozilla,unknown,12,44,0,,,,
commands/1105993349/eng/13_2_0.wav,command,telegram,1105993349,11,38,1,,,,
commands/973086726/eng/7_5_0.wav,command,telegram,973086726,5,21,1,,,,
rejects/eng/bed_a108341b_nohash_0.wav,reject,google_speech,a108341b,12,44,0,,,,
commands/698176020/eng/4_1_0.wav,command,telegram,698176020,2,9,0,,,,
commands/604008470/eng/8_0_0.wav,command,telegram,604008470,6,24,0,,,,
rejects/eng/happy_5588c7e6_nohash_2.wav,reject,google_speech,5588c7e6,12,44,0,,,,
commands/529489061/eng/3_1_0.wav,command,telegram,529489061,1,1,1,,,,
commands/5171950827/eng/13_2_0.wav,command,telegram,5171950827,11,38,1,,,,
commands/381078203/eng/5_7_0.wav,command,telegram,381078203,3,15,1,,,,
rejects/eng/sheila_d2f4f431_nohash_0.wav,reject,google_speech,d2f4f431,12,44,0,,,,
rejects/eng/common_voice_en_19640424.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/seven_9b402bc2_nohash_2.wav,reject,google_speech,9b402bc2,12,44,0,,,,
rejects/eng/common_voice_en_23359260.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_767889938_18_1_1.wav,reject,telegram,767889938,12,44,0,,,,
rejects/eng/eight_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,12,44,0,,,,
rejects/eng/common_voice_en_19975385.wav,reject,mozilla,unknown,12,44,0,,,,
commands/5171950827/eng/10_0_0.wav,command,telegram,5171950827,8,32,0,,,,
rejects/eng/telegram_450427228_14_1_0.wav,reject,telegram,450427228,12,44,0,,,,
rejects/eng/common_voice_en_22734978.wav,reject,mozilla,unknown,12,44,0,,,,
commands/1105993349/eng/13_2_1.wav,command,telegram,1105993349,11,38,1,,,,
rejects/eng/four_14872d06_nohash_0.wav,reject,google_speech,14872d06,12,44,0,,,,
rejects/eng/three_a108341b_nohash_0.wav,reject,google_speech,a108341b,12,44,0,,,,
rejects/eng/telegram_140346462_21_0_0.wav,reject,telegram,140346462,12,44,0,,,,
rejects/eng/common_voice_en_18971542.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/common_voice_en_19668911.wav,reject,mozilla,unknown,12,44,0,,,,
commands/698176020/eng/7_4_0.wav,command,telegram,698176020,5,20,1,,,,
commands/71416697/eng/12_0_0.wav,command,telegram,71416697,10,36,0,,,,
commands/6127040556/eng/12_0_0.wav,command,telegram,6127040556,10,36,0,,,,
commands/697081431/eng/4_1_1.wav,command,telegram,697081431,2,9,0,,,,
rejects/eng/telegram_6394042332_1_1_0.wav,reject,telegram,6394042332,12,44,0,,,,
rejects/eng/telegram_529489061_0_0_1.wav,reject,telegram,529489061,12,44,0,,,,
commands/945222367/eng/11_0_0.wav,command,telegram,945222367,9,32,1,,,,
commands/985158911/eng/3_7_0.wav,command,telegram,985158911,1,7,1,,,,
rejects/eng/common_voice_en_18848541.wav,reject,mozilla,unknown,12,44,0,,,,
commands/1105993349/eng/7_3_0.wav,command,telegram,1105993349,5,19,1,,,,
commands/604008470/eng/12_0_1.wav,command,telegram,604008470,10,36,0,,,,
rejects/eng/telegram_450427228_15_3_0.wav,reject,telegram,450427228,12,44,0,,,,
commands/235766480/eng/7_4_0.wav,command,telegram,235766480,5,20,1,,,,
rejects/eng/four_6c429c7b_nohash_1.wav,reject,google_speech,6c429c7b,12,44,0,,,,
rejects/eng/telegram_140346462_1_1_0.wav,reject,telegram,140346462,12,44,0,,,,
commands/679469464/eng/10_0_2.wav,command,telegram,679469464,8,32,0,,,,
rejects/eng/tree_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,44,0,,,,
rejects/eng/three_14872d06_nohash_0.wav,reject,google_speech,14872d06,12,44,0,,,,
rejects/eng/five_a108341b_nohash_0.wav,reject,google_speech,a108341b,12,44,0,,,,
rejects/eng/bird_533c6564_nohash_0.wav,reject,google_speech,533c6564,12,44,0,,,,
rejects/eng/seven_f2b8fc18_nohash_0.wav,reject,google_speech,f2b8fc18,12,44,0,,,,
rejects/eng/common_voice_en_20899292.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_5171950827_21_0_0.wav,reject,telegram,5171950827,12,44,0,,,,
commands/883400960/eng/7_6_0.wav,command,telegram,883400960,5,22,1,,,,
commands/190682718/eng/12_0_0.wav,command,telegram,190682718,10,36,0,,,,
commands/6269772923/eng/4_0_1.wav,command,telegram,6269772923,2,8,0,,,,
rejects/eng/wow_1993db46_nohash_1.wav,reject,google_speech,1993db46,12,44,0,,,,
commands/6394042332/eng/12_0_0.wav,command,telegram,6394042332,10,36,0,,,,
rejects/eng/telegram_6269772923_22_2_0.wav,reject,telegram,6269772923,12,44,0,,,,
rejects/eng/telegram_1407029395_15_4_0.wav,reject,telegram,1407029395,12,44,0,,,,
rejects/eng/common_voice_en_18973721.wav,reject,mozilla,unknown,12,44,0,,,,
commands/679469464/eng/13_0_0.wav,command,telegram,679469464,11,36,1,,,,
commands/529489061/eng/4_1_2.wav,command,telegram,529489061,2,9,0,,,,
commands/6269772923/eng/5_6_0.wav,command,telegram,6269772923,3,14,1,,,,
commands/5637757826/eng/12_1_1.wav,command,telegram,5637757826,10,37,0,,,,
rejects/eng/two_726382d6_nohash_3.wav,reject,google_speech,726382d6,12,44,0,,,,
rejects/eng/one_f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,12,44,0,,,,
commands/1254765304/eng/9_3_0.wav,command,telegram,1254765304,7,27,1,,,,
commands/529489061/eng/2_1_2.wav,command,telegram,529489061,0,1,0,,,,
rejects/eng/telegram_604008470_17_1_0.wav,reject,telegram,604008470,12,44,0,,,,
rejects/eng/common_voice_en_19608204.wav,reject,mozilla,unknown,12,44,0,,,,
commands/971441735/eng/4_1_0.wav,command,telegram,971441735,2,9,0,,,,
commands/6394042332/eng/7_4_1.wav,command,telegram,6394042332,5,20,1,,,,
rejects/eng/telegram_604008470_0_0_1.wav,reject,telegram,604008470,12,44,0,,,,
rejects/eng/telegram_381078203_15_3_0.wav,reject,telegram,381078203,12,44,0,,,,
rejects/eng/telegram_883400960_21_0_2.wav,reject,telegram,883400960,12,44,0,,,,
rejects/eng/telegram_444849738_1_1_0.wav,reject,telegram,444849738,12,44,0,,,,
commands/190682718/eng/7_3_2.wav,command,telegram,190682718,5,19,1,,,,
commands/945222367/eng/8_1_1.wav,command,telegram,945222367,6,25,0,,,,
rejects/eng/telegram_444849738_16_0_1.wav,reject,telegram,444849738,12,44,0,,,,
commands/450427228/eng/4_0_0.wav,command,telegram,450427228,2,8,0,,,,
rejects/eng/bed_1afd49bf_nohash_1.wav,reject,google_speech,1afd49bf,12,44,0,,,,
rejects/eng/bird_66a412a7_nohash_0.wav,reject,google_speech,66a412a7,12,44,0,,,,
rejects/eng/two_6c429c7b_nohash_1.wav,reject,google_speech,6c429c7b,12,44,0,,,,
commands/1153694021/eng/7_0_0.wav,command,telegram,1153694021,5,16,1,,,,
commands/767889938/eng/8_1_1.wav,command,telegram,767889938,6,25,0,,,,
commands/1407029395/eng/2_0_2.wav,command,telegram,1407029395,0,0,0,,,,
commands/1254765304/eng/2_1_0.wav,command,telegram,1254765304,0,1,0,,,,
rejects/eng/telegram_71416697_0_0_1.wav,reject,telegram,71416697,12,44,0,,,,
rejects/eng/telegram_6269772923_16_0_0.wav,reject,telegram,6269772923,12,44,0,,,,
rejects/eng/telegram_1105993349_18_1_0.wav,reject,telegram,1105993349,12,44,0,,,,
rejects/eng/six_c4533c47_nohash_0.wav,reject,google_speech,c4533c47,12,44,0,,,,
rejects/eng/common_voice_en_19764961.wav,reject,mozilla,unknown,12,44,0,,,,
commands/6394042332/eng/13_5_1.wav,command,telegram,6394042332,11,41,1,,,,
rejects/eng/common_voice_en_21890185.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_444849738_19_0_3.wav,reject,telegram,444849738,12,44,0,,,,
commands/190682718/eng/13_7_0.wav,command,telegram,190682718,11,43,1,,,,
rejects/eng/off_48bdc11c_nohash_2.wav,reject,google_speech,48bdc11c,12,44,0,,,,
rejects/eng/on_3e3fa7fd_nohash_0.wav,reject,google_speech,3e3fa7fd,12,44,0,,,,
commands/698176020/eng/9_4_0.wav,command,telegram,698176020,7,28,1,,,,
commands/444849738/eng/13_4_0.wav,command,telegram,444849738,11,40,1,,,,
rejects/eng/common_voice_en_22965205.wav,reject,mozilla,unknown,12,44,0,,,,
rejects/eng/telegram_157846555_17_0_0.wav,reject,telegram,157846555,12,44,0,,,,
rejects/eng/telegram_679469464_0_0_0.wav,reject,telegram,679469464,12,44,0,,,,
