path,type,subtype,speaker,label,noise_path,noise_type,noise_subtype,snr
commands/2080397916/ita/eng_23.wav,command,telegram_bot,2080397916,0,,,,
commands/573888762/ita/ita_8.wav,command,telegram_bot,573888762,4,,,,
google_speech_commands_v1/six/dca2797e_nohash_1.wav,reject,google_speech,dca2797e,8,,,,
commands/340310580/ita/ita_16.wav,command,telegram_bot,340310580,6,,,,
google_speech_commands_v1/stop/8523766b_nohash_0.wav,reject,google_speech,8523766b,8,,,,
google_speech_commands_v1/up/471a0925_nohash_2.wav,reject,google_speech,471a0925,8,,,,
commands/507870188/ita/ita_16.wav,command,telegram_bot,507870188,6,,,,
synthetics/naturalreaders/neural/ita/fabiana_it_8.wav,synthetic,naturalreaders_neural,fabiana,4,,,,
google_speech_commands_v1/zero/7fd25f7c_nohash_3.wav,reject,google_speech,7fd25f7c,8,,,,
commands/2123570996/ita/eng_23.wav,command,telegram_bot,2123570996,0,,,,
synthetics/naturalreaders/neural/ita/chiara_it_7.wav,synthetic,naturalreaders_neural,chiara,3,,,,
commands/48724485/ita/eng_23.wav,command,telegram_bot,48724485,0,,,,
commands/1908497562/ita/ita_6.wav,command,telegram_bot,1908497562,2,,,,
synthetics/google/neural/ita/IT_Standard_B_cmd9.wav,synthetic,google_neural,IT_Standard_B,5,,,,
google_speech_commands_v1/three/65ec06e5_nohash_1.wav,reject,google_speech,65ec06e5,8,,,,
google_speech_commands_v1/two/c2d15ea5_nohash_0.wav,reject,google_speech,c2d15ea5,8,,,,
commands/370932516/ita/ita_16.wav,command,telegram_bot,370932516,6,,,,
commands/296821092/ita/ita_16.wav,command,telegram_bot,296821092,6,,,,
google_speech_commands_v1/three/a9f38bae_nohash_0.wav,reject,google_speech,a9f38bae,8,,,,
google_speech_commands_v1/stop/db9d52d2_nohash_0.wav,reject,google_speech,db9d52d2,8,,,,
google_speech_commands_v1/stop/dca2797e_nohash_1.wav,reject,google_speech,dca2797e,8,,,,
google_speech_commands_v1/zero/db9d52d2_nohash_0.wav,reject,google_speech,db9d52d2,8,,,,
commands/445686566/ita/ita_9.wav,command,telegram_bot,445686566,5,,,,
commands/1323114146/ita/eng_23.wav,command,telegram_bot,1323114146,0,,,,
google_speech_commands_v1/up/b00dff7e_nohash_0.wav,reject,google_speech,b00dff7e,8,,,,
commands/1224730345/ita/ita_7.wav,command,telegram_bot,1224730345,3,,,,
google_speech_commands_v1/stop/2ce7534c_nohash_0.wav,reject,google_speech,2ce7534c,8,,,,
google_speech_commands_v1/yes/099d52ad_nohash_0.wav,reject,google_speech,099d52ad,8,,,,
google_speech_commands_v1/zero/8335f893_nohash_1.wav,reject,google_speech,8335f893,8,,,,
google_speech_commands_v1/tree/2ce7534c_nohash_2.wav,reject,google_speech,2ce7534c,8,,,,
commands/2104392071/ita/ita_23.wav,command,telegram_bot,2104392071,0,,,,
commands/233601088/ita/ita_9.wav,command,telegram_bot,233601088,5,,,,
google_speech_commands_v1/yes/22aa3665_nohash_0.wav,reject,google_speech,22aa3665,8,,,,
commands/1953034279/ita/ita_9.wav,command,telegram_bot,1953034279,5,,,,
google_speech_commands_v1/tree/a8cf01bc_nohash_0.wav,reject,google_speech,a8cf01bc,8,,,,
commands/2115610208/ita/eng_23.wav,command,telegram_bot,2115610208,0,,,,
google_speech_commands_v1/up/2ce7534c_nohash_2.wav,reject,google_speech,2ce7534c,8,,,,
commands/282273095/ita/ita_6.wav,command,telegram_bot,282273095,2,,,,
synthetics/vocalware/neural/ita/engine2_voice2_cmd20.wav,synthetic,vocalware_neural,engine2,1,,,,
google_speech_commands_v1/wow/fd32732a_nohash_1.wav,reject,google_speech,fd32732a,8,,,,
commands/1609876882/ita/eng_23.wav,command,telegram_bot,1609876882,0,,,,
commands/1908497562/ita/ita_8.wav,command,telegram_bot,1908497562,4,,,,
synthetics/vocalware/neural/ita/engine2_voice2_cmd9.wav,synthetic,vocalware_neural,engine2,5,,,,
google_speech_commands_v1/two/3ca784ec_nohash_3.wav,reject,google_speech,3ca784ec,8,,,,
commands/347330299/ita/ita_23.wav,command,telegram_bot,347330299,0,,,,
commands/166000575/ita/ita_8.wav,command,telegram_bot,166000575,4,,,,
synthetics/vocalware/neural/ita/engine2_voice3_cmd7.wav,synthetic,vocalware_neural,engine2,3,,,,
google_speech_commands_v1/yes/f34e6f44_nohash_1.wav,reject,google_speech,f34e6f44,8,,,,
google_speech_commands_v1/up/50ed8a7b_nohash_0.wav,reject,google_speech,50ed8a7b,8,,,,
google_speech_commands_v1/two/f5e5e8b0_nohash_1.wav,reject,google_speech,f5e5e8b0,8,,,,
commands/1067240777/ita/ita_9.wav,command,telegram_bot,1067240777,5,,,,
google_speech_commands_v1/wow/591d32f3_nohash_1.wav,reject,google_speech,591d32f3,8,,,,
google_speech_commands_v1/two/d874a786_nohash_0.wav,reject,google_speech,d874a786,8,,,,
google_speech_commands_v1/up/da7689f1_nohash_1.wav,reject,google_speech,da7689f1,8,,,,
commands/1609876882/ita/ita_23.wav,command,telegram_bot,1609876882,0,,,,
commands/2146007936/ita/ita_9.wav,command,telegram_bot,2146007936,5,,,,
google_speech_commands_v1/up/88f8a99c_nohash_1.wav,reject,google_speech,88f8a99c,8,,,,
commands/2144627614/ita/ita_7.wav,command,telegram_bot,2144627614,3,,,,
google_speech_commands_v1/yes/ec21c46b_nohash_1.wav,reject,google_speech,ec21c46b,8,,,,
google_speech_commands_v1/yes/53d5b86f_nohash_0.wav,reject,google_speech,53d5b86f,8,,,,
commands/2114791016/ita/ita_17.wav,command,telegram_bot,2114791016,7,,,,
commands/145347160/ita/ita_8.wav,command,telegram_bot,145347160,4,,,,
google_speech_commands_v1/yes/2296b1af_nohash_0.wav,reject,google_speech,2296b1af,8,,,,
google_speech_commands_v1/six/7c1d8533_nohash_0.wav,reject,google_speech,7c1d8533,8,,,,
google_speech_commands_v1/wow/7117fb6d_nohash_0.wav,reject,google_speech,7117fb6d,8,,,,
google_speech_commands_v1/six/f84762e5_nohash_1.wav,reject,google_speech,f84762e5,8,,,,
google_speech_commands_v1/zero/b7a6f709_nohash_0.wav,reject,google_speech,b7a6f709,8,,,,
google_speech_commands_v1/wow/44c201dd_nohash_0.wav,reject,google_speech,44c201dd,8,,,,
google_speech_commands_v1/yes/eee9b9e2_nohash_0.wav,reject,google_speech,eee9b9e2,8,,,,
commands/580130061/ita/ita_17.wav,command,telegram_bot,580130061,7,,,,
google_speech_commands_v1/three/264f471d_nohash_3.wav,reject,google_speech,264f471d,8,,,,
google_speech_commands_v1/up/dca2797e_nohash_0.wav,reject,google_speech,dca2797e,8,,,,
commands/282273095/ita/ita_16.wav,command,telegram_bot,282273095,6,,,,
google_speech_commands_v1/up/dbb40d24_nohash_0.wav,reject,google_speech,dbb40d24,8,,,,
commands/1067240777/ita/eng_23.wav,command,telegram_bot,1067240777,0,,,,
google_speech_commands_v1/two/f84762e5_nohash_0.wav,reject,google_speech,f84762e5,8,,,,
commands/604202480/ita/eng_23.wav,command,telegram_bot,604202480,0,,,,
commands/1609876882/ita/ita_7.wav,command,telegram_bot,1609876882,3,,,,
commands/2080397916/ita/ita_6.wav,command,telegram_bot,2080397916,2,,,,
commands/1237313710/ita/ita_6.wav,command,telegram_bot,1237313710,2,,,,
commands/388942547/ita/ita_9.wav,command,telegram_bot,388942547,5,,,,
commands/1770776685/ita/ita_23.wav,command,telegram_bot,1770776685,0,,,,
google_speech_commands_v1/yes/6071a214_nohash_0.wav,reject,google_speech,6071a214,8,,,,
commands/322245354/ita/ita_17.wav,command,telegram_bot,322245354,7,,,,
google_speech_commands_v1/two/989a2213_nohash_0.wav,reject,google_speech,989a2213,8,,,,
commands/1659685150/ita/ita_23.wav,command,telegram_bot,1659685150,0,,,,
google_speech_commands_v1/zero/3bdf05d3_nohash_0.wav,reject,google_speech,3bdf05d3,8,,,,
google_speech_commands_v1/tree/66774579_nohash_0.wav,reject,google_speech,66774579,8,,,,
commands/1035156532/ita/ita_7.wav,command,telegram_bot,1035156532,3,,,,
google_speech_commands_v1/two/471a0925_nohash_2.wav,reject,google_speech,471a0925,8,,,,
commands/2129470480/ita/ita_6.wav,command,telegram_bot,2129470480,2,,,,
commands/500947574/ita/ita_17.wav,command,telegram_bot,500947574,7,,,,
synthetics/vocalware/neural/ita/engine2_voice8_cmd17.wav,synthetic,vocalware_neural,engine2,7,,,,
google_speech_commands_v1/tree/3e2ba5f7_nohash_0.wav,reject,google_speech,3e2ba5f7,8,,,,
commands/1415529430/ita/ita_9.wav,command,telegram_bot,1415529430,5,,,,
google_speech_commands_v1/yes/826268f8_nohash_0.wav,reject,google_speech,826268f8,8,,,,
google_speech_commands_v1/six/7fd25f7c_nohash_4.wav,reject,google_speech,7fd25f7c,8,,,,
google_speech_commands_v1/tree/c24d96eb_nohash_0.wav,reject,google_speech,c24d96eb,8,,,,
commands/445789300/ita/ita_17.wav,command,telegram_bot,445789300,7,,,,
google_speech_commands_v1/tree/ec74a8a5_nohash_1.wav,reject,google_speech,ec74a8a5,8,,,,
commands/1276203341/ita/ita_23.wav,command,telegram_bot,1276203341,0,,,,
google_speech_commands_v1/zero/471a0925_nohash_0.wav,reject,google_speech,471a0925,8,,,,
google_speech_commands_v1/stop/b1426003_nohash_1.wav,reject,google_speech,b1426003,8,,,,
commands/2146007936/ita/ita_6.wav,command,telegram_bot,2146007936,2,,,,
commands/1005594640/ita/ita_8.wav,command,telegram_bot,1005594640,4,,,,
commands/2125472936/ita/ita_7.wav,command,telegram_bot,2125472936,3,,,,
commands/1430746625/ita/ita_7.wav,command,telegram_bot,1430746625,3,,,,
google_speech_commands_v1/stop/7195ffa6_nohash_0.wav,reject,google_speech,7195ffa6,8,,,,
google_speech_commands_v1/three/b00dff7e_nohash_1.wav,reject,google_speech,b00dff7e,8,,,,
commands/370932516/ita/ita_8.wav,command,telegram_bot,370932516,4,,,,
google_speech_commands_v1/stop/099d52ad_nohash_1.wav,reject,google_speech,099d52ad,8,,,,
google_speech_commands_v1/three/22aa3665_nohash_1.wav,reject,google_speech,22aa3665,8,,,,
google_speech_commands_v1/three/fd32732a_nohash_1.wav,reject,google_speech,fd32732a,8,,,,
google_speech_commands_v1/yes/a6d586b7_nohash_2.wav,reject,google_speech,a6d586b7,8,,,,
commands/357011102/ita/ita_7.wav,command,telegram_bot,357011102,3,,,,
commands/1005594640/ita/ita_16.wav,command,telegram_bot,1005594640,6,,,,
commands/1936687856/ita/eng_23.wav,command,telegram_bot,1936687856,0,,,,
google_speech_commands_v1/zero/c50225fa_nohash_1.wav,reject,google_speech,c50225fa,8,,,,
google_speech_commands_v1/two/56eb74ae_nohash_0.wav,reject,google_speech,56eb74ae,8,,,,
google_speech_commands_v1/tree/d55aa56c_nohash_0.wav,reject,google_speech,d55aa56c,8,,,,
commands/592391617/ita/eng_23.wav,command,telegram_bot,592391617,0,,,,
google_speech_commands_v1/six/fc94edb0_nohash_2.wav,reject,google_speech,fc94edb0,8,,,,
google_speech_commands_v1/tree/27b9a84f_nohash_1.wav,reject,google_speech,27b9a84f,8,,,,
commands/198584602/ita/ita_7.wav,command,telegram_bot,198584602,3,,,,
google_speech_commands_v1/three/9db2bfe9_nohash_1.wav,reject,google_speech,9db2bfe9,8,,,,
google_speech_commands_v1/zero/22aa3665_nohash_1.wav,reject,google_speech,22aa3665,8,,,,
commands/1525639750/ita/ita_8.wav,command,telegram_bot,1525639750,4,,,,
google_speech_commands_v1/tree/db43cd03_nohash_0.wav,reject,google_speech,db43cd03,8,,,,
commands/238016822/ita/ita_9.wav,command,telegram_bot,238016822,5,,,,
commands/556469931/ita/eng_23.wav,command,telegram_bot,556469931,0,,,,
commands/247786014/ita/ita_17.wav,command,telegram_bot,247786014,7,,,,
google_speech_commands_v1/up/67c7fecb_nohash_1.wav,reject,google_speech,67c7fecb,8,,,,
commands/1132842894/ita/ita_23.wav,command,telegram_bot,1132842894,0,,,,
commands/1889914753/ita/ita_8.wav,command,telegram_bot,1889914753,4,,,,
google_speech_commands_v1/three/23ad12d8_nohash_1.wav,reject,google_speech,23ad12d8,8,,,,
google_speech_commands_v1/yes/56eb74ae_nohash_1.wav,reject,google_speech,56eb74ae,8,,,,
commands/1153299253/ita/ita_8.wav,command,telegram_bot,1153299253,4,,,,
google_speech_commands_v1/up/e6e29c47_nohash_0.wav,reject,google_speech,e6e29c47,8,,,,
google_speech_commands_v1/stop/f17be97f_nohash_0.wav,reject,google_speech,f17be97f,8,,,,
commands/2109142388/ita/ita_6.wav,command,telegram_bot,2109142388,2,,,,
commands/179492157/ita/ita_9.wav,command,telegram_bot,179492157,5,,,,
commands/445789300/ita/ita_20.wav,command,telegram_bot,445789300,1,,,,
google_speech_commands_v1/yes/1942abd7_nohash_0.wav,reject,google_speech,1942abd7,8,,,,
google_speech_commands_v1/three/026290a7_nohash_1.wav,reject,google_speech,026290a7,8,,,,
commands/145347160/ita/ita_9.wav,command,telegram_bot,145347160,5,,,,
commands/1064283897/ita/ita_9.wav,command,telegram_bot,1064283897,5,,,,
google_speech_commands_v1/zero/dbb40d24_nohash_0.wav,reject,google_speech,dbb40d24,8,,,,
google_speech_commands_v1/up/a6d586b7_nohash_1.wav,reject,google_speech,a6d586b7,8,,,,
synthetics/google/neural/ita/IT_Standard_B_cmd6.wav,synthetic,google_neural,IT_Standard_B,2,,,,
google_speech_commands_v1/tree/fd32732a_nohash_0.wav,reject,google_speech,fd32732a,8,,,,
commands/184960439/ita/ita_23.wav,command,telegram_bot,184960439,0,,,,
google_speech_commands_v1/stop/7c1d8533_nohash_1.wav,reject,google_speech,7c1d8533,8,,,,
google_speech_commands_v1/stop/060cd039_nohash_0.wav,reject,google_speech,060cd039,8,,,,
google_speech_commands_v1/three/8a5acefd_nohash_0.wav,reject,google_speech,8a5acefd,8,,,,
google_speech_commands_v1/zero/258f4559_nohash_2.wav,reject,google_speech,258f4559,8,,,,
google_speech_commands_v1/wow/6940f7f3_nohash_2.wav,reject,google_speech,6940f7f3,8,,,,
commands/247786014/ita/ita_6.wav,command,telegram_bot,247786014,2,,,,
commands/573888762/ita/ita_9.wav,command,telegram_bot,573888762,5,,,,
commands/322249374/ita/eng_23.wav,command,telegram_bot,322249374,0,,,,
google_speech_commands_v1/six/c4e1f6e0_nohash_1.wav,reject,google_speech,c4e1f6e0,8,,,,
google_speech_commands_v1/six/e6e29c47_nohash_0.wav,reject,google_speech,e6e29c47,8,,,,
commands/2025799315/ita/ita_6.wav,command,telegram_bot,2025799315,2,,,,
google_speech_commands_v1/three/2a89ad5c_nohash_0.wav,reject,google_speech,2a89ad5c,8,,,,
google_speech_commands_v1/three/989a2213_nohash_0.wav,reject,google_speech,989a2213,8,,,,
commands/357011102/ita/ita_8.wav,command,telegram_bot,357011102,4,,,,
synthetics/vocalware/neural/ita/engine2_voice9_cmd20.wav,synthetic,vocalware_neural,engine2,1,,,,
google_speech_commands_v1/wow/7ca023e2_nohash_0.wav,reject,google_speech,7ca023e2,8,,,,
commands/580130061/ita/ita_20.wav,command,telegram_bot,580130061,1,,,,
google_speech_commands_v1/wow/9cde5de8_nohash_0.wav,reject,google_speech,9cde5de8,8,,,,
google_speech_commands_v1/stop/e54a0f16_nohash_3.wav,reject,google_speech,e54a0f16,8,,,,
synthetics/azure/neural/ita/IsabellaNeural_9.wav,synthetic,azure_neural,IsabellaNeural,5,,,,
google_speech_commands_v1/wow/ad63d93c_nohash_0.wav,reject,google_speech,ad63d93c,8,,,,
google_speech_commands_v1/zero/1aed7c6d_nohash_0.wav,reject,google_speech,1aed7c6d,8,,,,
google_speech_commands_v1/up/7fd25f7c_nohash_3.wav,reject,google_speech,7fd25f7c,8,,,,
google_speech_commands_v1/yes/c2d15ea5_nohash_3.wav,reject,google_speech,c2d15ea5,8,,,,
commands/2115610208/ita/ita_7.wav,command,telegram_bot,2115610208,3,,,,
commands/1086043658/ita/ita_9.wav,command,telegram_bot,1086043658,5,,,,
google_speech_commands_v1/six/d197e3ae_nohash_0.wav,reject,google_speech,d197e3ae,8,,,,
google_speech_commands_v1/three/2296b1af_nohash_0.wav,reject,google_speech,2296b1af,8,,,,
google_speech_commands_v1/two/e8e960fd_nohash_1.wav,reject,google_speech,e8e960fd,8,,,,
google_speech_commands_v1/yes/c24d96eb_nohash_0.wav,reject,google_speech,c24d96eb,8,,,,
synthetics/naturalreaders/neural/ita/chiara_it_20.wav,synthetic,naturalreaders_neural,chiara,1,,,,
google_speech_commands_v1/yes/a6d586b7_nohash_3.wav,reject,google_speech,a6d586b7,8,,,,
google_speech_commands_v1/yes/41285056_nohash_0.wav,reject,google_speech,41285056,8,,,,
commands/611850050/ita/ita_23.wav,command,telegram_bot,611850050,0,,,,
google_speech_commands_v1/six/f17be97f_nohash_4.wav,reject,google_speech,f17be97f,8,,,,
synthetics/google/neural/ita/IT_Standard_C_cmd17.wav,synthetic,google_neural,IT_Standard_C,7,,,,
google_speech_commands_v1/two/62641b88_nohash_0.wav,reject,google_speech,62641b88,8,,,,
google_speech_commands_v1/yes/2296b1af_nohash_1.wav,reject,google_speech,2296b1af,8,,,,
commands/445789300/ita/ita_8.wav,command,telegram_bot,445789300,4,,,,
commands/1630728501/ita/ita_9.wav,command,telegram_bot,1630728501,5,,,,
google_speech_commands_v1/tree/d9ae8983_nohash_0.wav,reject,google_speech,d9ae8983,8,,,,
synthetics/vocalware/neural/ita/engine2_voice8_cmd9.wav,synthetic,vocalware_neural,engine2,5,,,,
google_speech_commands_v1/stop/a8cf01bc_nohash_0.wav,reject,google_speech,a8cf01bc,8,,,,
google_speech_commands_v1/two/ab00c4b2_nohash_0.wav,reject,google_speech,ab00c4b2,8,,,,
google_speech_commands_v1/two/0e17f595_nohash_0.wav,reject,google_speech,0e17f595,8,,,,
synthetics/vocalware/neural/ita/engine2_voice5_cmd17.wav,synthetic,vocalware_neural,engine2,7,,,,
commands/2114682518/ita/ita_23.wav,command,telegram_bot,2114682518,0,,,,
commands/2112819853/ita/ita_7.wav,command,telegram_bot,2112819853,3,,,,
google_speech_commands_v1/tree/8335f893_nohash_0.wav,reject,google_speech,8335f893,8,,,,
google_speech_commands_v1/three/2ce7534c_nohash_0.wav,reject,google_speech,2ce7534c,8,,,,
commands/395387919/ita/ita_9.wav,command,telegram_bot,395387919,5,,,,
google_speech_commands_v1/two/dbb40d24_nohash_3.wav,reject,google_speech,dbb40d24,8,,,,
google_speech_commands_v1/up/7117fb6d_nohash_0.wav,reject,google_speech,7117fb6d,8,,,,
google_speech_commands_v1/three/1942abd7_nohash_1.wav,reject,google_speech,1942abd7,8,,,,
google_speech_commands_v1/yes/dca2797e_nohash_0.wav,reject,google_speech,dca2797e,8,,,,
google_speech_commands_v1/two/8335f893_nohash_0.wav,reject,google_speech,8335f893,8,,,,
commands/409714222/ita/ita_17.wav,command,telegram_bot,409714222,7,,,,
google_speech_commands_v1/zero/3aa6f4e2_nohash_1.wav,reject,google_speech,3aa6f4e2,8,,,,
commands/2125472936/ita/ita_6.wav,command,telegram_bot,2125472936,2,,,,
commands/571275450/ita/ita_7.wav,command,telegram_bot,571275450,3,,,,
google_speech_commands_v1/stop/86402da1_nohash_0.wav,reject,google_speech,86402da1,8,,,,
google_speech_commands_v1/six/d197e3ae_nohash_2.wav,reject,google_speech,d197e3ae,8,,,,
google_speech_commands_v1/six/d197e3ae_nohash_1.wav,reject,google_speech,d197e3ae,8,,,,
google_speech_commands_v1/zero/dbb40d24_nohash_1.wav,reject,google_speech,dbb40d24,8,,,,
google_speech_commands_v1/zero/439c84f4_nohash_2.wav,reject,google_speech,439c84f4,8,,,,
commands/2121819999/ita/ita_9.wav,command,telegram_bot,2121819999,5,,,,
commands/482000749/ita/ita_16.wav,command,telegram_bot,482000749,6,,,,
google_speech_commands_v1/stop/471a0925_nohash_1.wav,reject,google_speech,471a0925,8,,,,
commands/268005350/ita/ita_20.wav,command,telegram_bot,268005350,1,,,,
commands/617568216/ita/ita_7.wav,command,telegram_bot,617568216,3,,,,
google_speech_commands_v1/zero/e54a0f16_nohash_4.wav,reject,google_speech,e54a0f16,8,,,,
google_speech_commands_v1/yes/439c84f4_nohash_0.wav,reject,google_speech,439c84f4,8,,,,
google_speech_commands_v1/two/f17be97f_nohash_3.wav,reject,google_speech,f17be97f,8,,,,
commands/2118597066/ita/ita_6.wav,command,telegram_bot,2118597066,2,,,,
commands/232282882/ita/ita_6.wav,command,telegram_bot,232282882,2,,,,
google_speech_commands_v1/zero/f5e5e8b0_nohash_2.wav,reject,google_speech,f5e5e8b0,8,,,,
google_speech_commands_v1/zero/b41a92a3_nohash_0.wav,reject,google_speech,b41a92a3,8,,,,
commands/540534542/ita/ita_9.wav,command,telegram_bot,540534542,5,,,,
commands/2112358607/ita/ita_8.wav,command,telegram_bot,2112358607,4,,,,
commands/2055098585/ita/eng_23.wav,command,telegram_bot,2055098585,0,,,,
google_speech_commands_v1/two/56eb74ae_nohash_1.wav,reject,google_speech,56eb74ae,8,,,,
google_speech_commands_v1/zero/23ad12d8_nohash_1.wav,reject,google_speech,23ad12d8,8,,,,
google_speech_commands_v1/up/d197e3ae_nohash_3.wav,reject,google_speech,d197e3ae,8,,,,
commands/2045192328/ita/ita_8.wav,command,telegram_bot,2045192328,4,,,,
google_speech_commands_v1/zero/d9462202_nohash_0.wav,reject,google_speech,d9462202,8,,,,
google_speech_commands_v1/up/86402da1_nohash_0.wav,reject,google_speech,86402da1,8,,,,
commands/190987356/ita/ita_8.wav,command,telegram_bot,190987356,4,,,,
commands/208525704/ita/ita_23.wav,command,telegram_bot,208525704,0,,,,
commands/233601088/ita/ita_8.wav,command,telegram_bot,233601088,4,,,,
google_speech_commands_v1/stop/439c84f4_nohash_2.wav,reject,google_speech,439c84f4,8,,,,
commands/406576777/ita/eng_23.wav,command,telegram_bot,406576777,0,,,,
commands/2143985449/ita/ita_23.wav,command,telegram_bot,2143985449,0,,,,
commands/2145431989/ita/ita_8.wav,command,telegram_bot,2145431989,4,,,,
commands/377577537/ita/ita_23.wav,command,telegram_bot,377577537,0,,,,
google_speech_commands_v1/yes/7be5a0f3_nohash_0.wav,reject,google_speech,7be5a0f3,8,,,,
google_speech_commands_v1/up/5fadb538_nohash_1.wav,reject,google_speech,5fadb538,8,,,,
google_speech_commands_v1/two/ccea893d_nohash_2.wav,reject,google_speech,ccea893d,8,,,,
commands/1544136214/ita/eng_23.wav,command,telegram_bot,1544136214,0,,,,
commands/2144090201/ita/eng_23.wav,command,telegram_bot,2144090201,0,,,,
commands/1145359176/ita/ita_23.wav,command,telegram_bot,1145359176,0,,,,
google_speech_commands_v1/stop/e6e29c47_nohash_0.wav,reject,google_speech,e6e29c47,8,,,,
google_speech_commands_v1/yes/439c84f4_nohash_4.wav,reject,google_speech,439c84f4,8,,,,
google_speech_commands_v1/tree/56eb74ae_nohash_0.wav,reject,google_speech,56eb74ae,8,,,,
google_speech_commands_v1/stop/52e228e9_nohash_1.wav,reject,google_speech,52e228e9,8,,,,
commands/1385338327/ita/ita_9.wav,command,telegram_bot,1385338327,5,,,,
google_speech_commands_v1/yes/3ca784ec_nohash_0.wav,reject,google_speech,3ca784ec,8,,,,
commands/2055098585/ita/ita_23.wav,command,telegram_bot,2055098585,0,,,,
google_speech_commands_v1/up/96c67073_nohash_0.wav,reject,google_speech,96c67073,8,,,,
google_speech_commands_v1/three/9db2bfe9_nohash_3.wav,reject,google_speech,9db2bfe9,8,,,,
google_speech_commands_v1/stop/409c962a_nohash_0.wav,reject,google_speech,409c962a,8,,,,
commands/409714222/ita/ita_16.wav,command,telegram_bot,409714222,6,,,,
google_speech_commands_v1/tree/ec74a8a5_nohash_0.wav,reject,google_speech,ec74a8a5,8,,,,
google_speech_commands_v1/wow/060cd039_nohash_0.wav,reject,google_speech,060cd039,8,,,,
