path,type,subtype,speaker,intent,explicit,implicit,noise_path,noise_type,noise_subtype,snr
rejects/ita/eight_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0,,,,
commands/916811949/ita/12_1_2.wav,command,telegram,916811949,12,34,0,,,,
commands/679469464/ita/20_1_2.wav,command,telegram,679469464,20,55,0,,,,
commands/450427228/ita/16_1_0.wav,command,telegram,450427228,16,46,0,,,,
commands/29657803/ita/4_1_1.wav,command,telegram,29657803,4,10,0,,,,
commands/1254765304/ita/7_5_0.wav,command,telegram,1254765304,7,20,1,,,,
rejects/ita/common_voice_it_20233466.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_20066878.wav,reject,mozilla,unknown,23,59,0,,,,
commands/2014760119/ita/9_4_0.wav,command,telegram,2014760119,9,25,1,,,,
commands/532045630/ita/15_0_0.wav,command,telegram,532045630,15,39,1,,,,
rejects/ita/sheila_e4b02540_nohash_1.wav,reject,google_speech,e4b02540,23,59,0,,,,
rejects/ita/tree_6ceeb9aa_nohash_0.wav,reject,google_speech,6ceeb9aa,23,59,0,,,,
commands/1153694021/ita/21_0_0.wav,command,telegram,1153694021,21,56,0,,,,
rejects/ita/down_063d48cf_nohash_1.wav,reject,google_speech,063d48cf,23,59,0,,,,
rejects/ita/zero_8a5acefd_nohash_1.wav,reject,google_speech,8a5acefd,23,59,0,,,,
commands/978558505/ita/0_0_1.wav,command,telegram,978558505,0,0,0,,,,
commands/633798690/ita/8_1_0.wav,command,telegram,633798690,8,22,0,,,,
commands/529489061/ita/21_0_0.wav,command,telegram,529489061,21,56,0,,,,
commands/1407029395/ita/1_2_0.wav,command,telegram,1407029395,1,2,1,,,,
commands/532045630/ita/9_2_0.wav,command,telegram,532045630,9,23,1,,,,
commands/1210942711/ita/0_0_0.wav,command,telegram,1210942711,0,0,0,,,,
commands/679469464/ita/17_1_0.wav,command,telegram,679469464,17,49,0,,,,
rejects/ita/common_voice_it_25039493.wav,reject,mozilla,unknown,23,59,0,,,,
commands/538507591/ita/19_0_0.wav,command,telegram,538507591,19,53,0,,,,
commands/220247223/ita/20_1_1.wav,command,telegram,220247223,20,55,0,,,,
commands/1153694021/ita/7_1_1.wav,command,telegram,1153694021,7,16,1,,,,
rejects/ita/common_voice_it_22338806.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_23835730.wav,reject,mozilla,unknown,23,59,0,,,,
commands/5053967515/ita/2_1_1.wav,command,telegram,5053967515,2,4,0,,,,
commands/767889938/ita/5_4_0.wav,command,telegram,767889938,5,13,1,,,,
rejects/ita/six_7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,23,59,0,,,,
commands/1254765304/ita/12_1_0.wav,command,telegram,1254765304,12,34,0,,,,
commands/946253748/ita/0_0_0.wav,command,telegram,946253748,0,0,0,,,,
commands/538507591/ita/20_0_0.wav,command,telegram,538507591,20,54,0,,,,
commands/529489061/ita/6_0_1.wav,command,telegram,529489061,6,15,0,,,,
rejects/ita/common_voice_it_20024203.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/bird_df280250_nohash_1.wav,reject,google_speech,df280250,23,59,0,,,,
commands/1407029395/ita/18_1_0.wav,command,telegram,1407029395,18,52,0,,,,
commands/450427228/ita/3_1_0.wav,command,telegram,450427228,3,4,1,,,,
commands/6269772923/ita/0_0_2.wav,command,telegram,6269772923,0,0,0,,,,
commands/1105993349/ita/13_0_0.wav,command,telegram,1105993349,13,33,1,,,,
rejects/ita/five_dedc7fab_nohash_0.wav,reject,google_speech,dedc7fab,23,59,0,,,,
commands/1254765304/ita/18_0_0.wav,command,telegram,1254765304,18,51,0,,,,
commands/843168773/ita/8_1_1.wav,command,telegram,843168773,8,22,0,,,,
rejects/ita/bird_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0,,,,
rejects/ita/on_9ff2d2f4_nohash_2.wav,reject,google_speech,9ff2d2f4,23,59,0,,,,
rejects/ita/common_voice_it_20240192.wav,reject,mozilla,unknown,23,59,0,,,,
commands/162060054/ita/2_0_1.wav,command,telegram,162060054,2,3,0,,,,
commands/6269772923/ita/1_1_0.wav,command,telegram,6269772923,1,1,1,,,,
rejects/ita/no_f3210686_nohash_0.wav,reject,google_speech,f3210686,23,59,0,,,,
rejects/ita/marvin_ce49cb60_nohash_0.wav,reject,google_speech,ce49cb60,23,59,0,,,,
rejects/ita/common_voice_it_25575517.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_25539171.wav,reject,mozilla,unknown,23,59,0,,,,
commands/6269772923/ita/5_4_0.wav,command,telegram,6269772923,5,13,1,,,,
commands/1105993349/ita/1_0_0.wav,command,telegram,1105993349,1,0,1,,,,
commands/848032713/ita/14_0_0.wav,command,telegram,848032713,14,39,0,,,,
commands/946253748/ita/5_0_0.wav,command,telegram,946253748,5,9,1,,,,
rejects/ita/common_voice_it_20035297.wav,reject,mozilla,unknown,23,59,0,,,,
commands/235766480/ita/9_0_0.wav,command,telegram,235766480,9,21,1,,,,
rejects/ita/yes_324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0,,,,
rejects/ita/common_voice_it_20204016.wav,reject,mozilla,unknown,23,59,0,,,,
commands/1210942711/ita/5_3_0.wav,command,telegram,1210942711,5,12,1,,,,
rejects/ita/four_6b7d5101_nohash_1.wav,reject,google_speech,6b7d5101,23,59,0,,,,
rejects/ita/common_voice_it_24744124.wav,reject,mozilla,unknown,23,59,0,,,,
commands/529489061/ita/2_0_1.wav,command,telegram,529489061,2,3,0,,,,
commands/1254765304/ita/20_1_0.wav,command,telegram,1254765304,20,55,0,,,,
commands/1153694021/ita/3_0_0.wav,command,telegram,1153694021,3,3,1,,,,
commands/397087044/ita/21_0_0.wav,command,telegram,397087044,21,56,0,,,,
commands/235766480/ita/4_0_0.wav,command,telegram,235766480,4,9,0,,,,
rejects/ita/tree_7e6bd776_nohash_0.wav,reject,google_speech,7e6bd776,23,59,0,,,,
commands/5548507069/ita/20_0_0.wav,command,telegram,5548507069,20,54,0,,,,
commands/679469464/ita/6_0_0.wav,command,telegram,679469464,6,15,0,,,,
commands/698176020/ita/22_2_0.wav,command,telegram,698176020,22,58,1,,,,
commands/235766480/ita/7_1_0.wav,command,telegram,235766480,7,16,1,,,,
commands/1210942711/ita/4_0_2.wav,command,telegram,1210942711,4,9,0,,,,
rejects/ita/common_voice_it_23994071.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_27251137.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/cat_413997c1_nohash_2.wav,reject,google_speech,413997c1,23,59,0,,,,
commands/529489061/ita/6_1_0.wav,command,telegram,529489061,6,16,0,,,,
rejects/ita/one_6c429c7b_nohash_1.wav,reject,google_speech,6c429c7b,23,59,0,,,,
commands/1153694021/ita/14_1_0.wav,command,telegram,1153694021,14,40,0,,,,
commands/235766480/ita/4_1_0.wav,command,telegram,235766480,4,10,0,,,,
commands/679469464/ita/0_0_2.wav,command,telegram,679469464,0,0,0,,,,
commands/727092146/ita/0_0_1.wav,command,telegram,727092146,0,0,0,,,,
rejects/ita/seven_6727b579_nohash_4.wav,reject,google_speech,6727b579,23,59,0,,,,
commands/679469464/ita/16_1_0.wav,command,telegram,679469464,16,46,0,,,,
commands/235766480/ita/14_0_0.wav,command,telegram,235766480,14,39,0,,,,
commands/220247223/ita/1_1_0.wav,command,telegram,220247223,1,1,1,,,,
commands/698176020/ita/13_3_0.wav,command,telegram,698176020,13,36,1,,,,
commands/1254765304/ita/22_2_0.wav,command,telegram,1254765304,22,58,1,,,,
commands/162060054/ita/20_1_0.wav,command,telegram,162060054,20,55,0,,,,
commands/633798690/ita/8_0_0.wav,command,telegram,633798690,8,21,0,,,,
rejects/ita/common_voice_it_18476445.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_20089378.wav,reject,mozilla,unknown,23,59,0,,,,
commands/945222367/ita/8_1_0.wav,command,telegram,945222367,8,22,0,,,,
commands/916811949/ita/10_0_0.wav,command,telegram,916811949,10,27,0,,,,
commands/767889938/ita/22_1_1.wav,command,telegram,767889938,22,57,1,,,,
commands/220247223/ita/11_5_0.wav,command,telegram,220247223,11,32,1,,,,
commands/978558505/ita/7_5_1.wav,command,telegram,978558505,7,20,1,,,,
rejects/ita/common_voice_it_25533612.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/tree_fc2411fe_nohash_1.wav,reject,google_speech,fc2411fe,23,59,0,,,,
rejects/ita/eight_7fd25f7c_nohash_2.wav,reject,google_speech,7fd25f7c,23,59,0,,,,
rejects/ita/common_voice_it_25645398.wav,reject,mozilla,unknown,23,59,0,,,,
commands/843168773/ita/11_3_0.wav,command,telegram,843168773,11,30,1,,,,
rejects/ita/one_3e3fa7fd_nohash_0.wav,reject,google_speech,3e3fa7fd,23,59,0,,,,
rejects/ita/on_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0,,,,
commands/978558505/ita/17_0_1.wav,command,telegram,978558505,17,48,0,,,,
commands/444849738/ita/14_0_0.wav,command,telegram,444849738,14,39,0,,,,
rejects/ita/left_fc2411fe_nohash_1.wav,reject,google_speech,fc2411fe,23,59,0,,,,
rejects/ita/common_voice_it_25967747.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_21680046.wav,reject,mozilla,unknown,23,59,0,,,,
commands/5548507069/ita/14_1_2.wav,command,telegram,5548507069,14,40,0,,,,
commands/1407029395/ita/7_4_0.wav,command,telegram,1407029395,7,19,1,,,,
commands/29657803/ita/9_5_0.wav,command,telegram,29657803,9,26,1,,,,
commands/945222367/ita/0_0_0.wav,command,telegram,945222367,0,0,0,,,,
commands/29657803/ita/16_2_1.wav,command,telegram,29657803,16,47,0,,,,
commands/1407029395/ita/1_2_1.wav,command,telegram,1407029395,1,2,1,,,,
rejects/ita/common_voice_it_20296498.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/zero_9ff2d2f4_nohash_2.wav,reject,google_speech,9ff2d2f4,23,59,0,,,,
commands/1407029395/ita/17_1_0.wav,command,telegram,1407029395,17,49,0,,,,
commands/450427228/ita/2_1_0.wav,command,telegram,450427228,2,4,0,,,,
commands/767889938/ita/2_0_1.wav,command,telegram,767889938,2,3,0,,,,
commands/916811949/ita/6_1_1.wav,command,telegram,916811949,6,16,0,,,,
commands/5548507069/ita/12_0_3.wav,command,telegram,5548507069,12,33,0,,,,
rejects/ita/common_voice_it_25858359.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/four_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0,,,,
commands/5911603813/ita/8_0_1.wav,command,telegram,5911603813,8,21,0,,,,
rejects/ita/common_voice_it_23994068.wav,reject,mozilla,unknown,23,59,0,,,,
commands/450427228/ita/21_0_0.wav,command,telegram,450427228,21,56,0,,,,
commands/1105993349/ita/6_1_1.wav,command,telegram,1105993349,6,16,0,,,,
rejects/ita/no_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0,,,,
commands/6269772923/ita/16_2_1.wav,command,telegram,6269772923,16,47,0,,,,
rejects/ita/three_14872d06_nohash_0.wav,reject,google_speech,14872d06,23,59,0,,,,
commands/767889938/ita/1_0_0.wav,command,telegram,767889938,1,0,1,,,,
commands/529489061/ita/1_0_0.wav,command,telegram,529489061,1,0,1,,,,
commands/727092146/ita/6_0_0.wav,command,telegram,727092146,6,15,0,,,,
commands/538507591/ita/13_3_0.wav,command,telegram,538507591,13,36,1,,,,
rejects/ita/seven_d1453a87_nohash_1.wav,reject,google_speech,d1453a87,23,59,0,,,,
commands/862556020/ita/19_0_2.wav,command,telegram,862556020,19,53,0,,,,
rejects/ita/common_voice_it_26616614.wav,reject,mozilla,unknown,23,59,0,,,,
commands/132745516/ita/3_3_0.wav,command,telegram,132745516,3,6,1,,,,
commands/843168773/ita/16_1_0.wav,command,telegram,843168773,16,46,0,,,,
commands/1105993349/ita/17_0_0.wav,command,telegram,1105993349,17,48,0,,,,
commands/6269772923/ita/22_2_0.wav,command,telegram,6269772923,22,58,1,,,,
commands/848032713/ita/17_2_1.wav,command,telegram,848032713,17,50,0,,,,
commands/862556020/ita/17_0_0.wav,command,telegram,862556020,17,48,0,,,,
commands/698176020/ita/2_1_0.wav,command,telegram,698176020,2,4,0,,,,
rejects/ita/common_voice_it_25496542.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/tree_caedb73a_nohash_0.wav,reject,google_speech,caedb73a,23,59,0,,,,
rejects/ita/eight_324210dd_nohash_2.wav,reject,google_speech,324210dd,23,59,0,,,,
commands/1254765304/ita/11_2_0.wav,command,telegram,1254765304,11,29,1,,,,
commands/132745516/ita/4_0_3.wav,command,telegram,132745516,4,9,0,,,,
rejects/ita/yes_5184ed3e_nohash_1.wav,reject,google_speech,5184ed3e,23,59,0,,,,
commands/767889938/ita/9_5_0.wav,command,telegram,767889938,9,26,1,,,,
commands/5937429232/ita/4_0_0.wav,command,telegram,5937429232,4,9,0,,,,
rejects/ita/common_voice_it_20011679.wav,reject,mozilla,unknown,23,59,0,,,,
commands/162060054/ita/15_1_1.wav,command,telegram,162060054,15,40,1,,,,
commands/132745516/ita/3_2_0.wav,command,telegram,132745516,3,5,1,,,,
commands/220247223/ita/8_1_0.wav,command,telegram,220247223,8,22,0,,,,
rejects/ita/seven_f2b8fc18_nohash_0.wav,reject,google_speech,f2b8fc18,23,59,0,,,,
rejects/ita/off_3efa7ec4_nohash_0.wav,reject,google_speech,3efa7ec4,23,59,0,,,,
commands/450427228/ita/17_1_0.wav,command,telegram,450427228,17,49,0,,,,
commands/5053967515/ita/1_1_1.wav,command,telegram,5053967515,1,1,1,,,,
rejects/ita/yes_7fd25f7c_nohash_2.wav,reject,google_speech,7fd25f7c,23,59,0,,,,
rejects/ita/four_10c6d873_nohash_1.wav,reject,google_speech,10c6d873,23,59,0,,,,
commands/843168773/ita/12_1_1.wav,command,telegram,843168773,12,34,0,,,,
commands/2014760119/ita/17_2_0.wav,command,telegram,2014760119,17,50,0,,,,
commands/6269772923/ita/17_0_0.wav,command,telegram,6269772923,17,48,0,,,,
rejects/ita/dog_85834399_nohash_1.wav,reject,google_speech,85834399,23,59,0,,,,
rejects/ita/right_e4b02540_nohash_1.wav,reject,google_speech,e4b02540,23,59,0,,,,
commands/727092146/ita/4_1_0.wav,command,telegram,727092146,4,10,0,,,,
commands/5937429232/ita/16_0_0.wav,command,telegram,5937429232,16,45,0,,,,
commands/862556020/ita/7_0_0.wav,command,telegram,862556020,7,15,1,,,,
rejects/ita/common_voice_it_20279476.wav,reject,mozilla,unknown,23,59,0,,,,
commands/1105993349/ita/7_1_0.wav,command,telegram,1105993349,7,16,1,,,,
commands/450427228/ita/14_0_0.wav,command,telegram,450427228,14,39,0,,,,
rejects/ita/eight_3efa7ec4_nohash_0.wav,reject,google_speech,3efa7ec4,23,59,0,,,,
commands/978558505/ita/5_1_0.wav,command,telegram,978558505,5,10,1,,,,
commands/5911603813/ita/9_5_0.wav,command,telegram,5911603813,9,26,1,,,,
commands/5911603813/ita/17_2_1.wav,command,telegram,5911603813,17,50,0,,,,
commands/698176020/ita/17_1_0.wav,command,telegram,698176020,17,49,0,,,,
rejects/ita/common_voice_it_18759411.wav,reject,mozilla,unknown,23,59,0,,,,
commands/1105993349/ita/4_0_0.wav,command,telegram,1105993349,4,9,0,,,,
commands/978558505/ita/12_1_1.wav,command,telegram,978558505,12,34,0,,,,
commands/727092146/ita/0_0_0.wav,command,telegram,727092146,0,0,0,,,,
commands/698176020/ita/1_0_1.wav,command,telegram,698176020,1,0,1,,,,
rejects/ita/happy_a108341b_nohash_0.wav,reject,google_speech,a108341b,23,59,0,,,,
commands/235766480/ita/1_1_0.wav,command,telegram,235766480,1,1,1,,,,
commands/6269772923/ita/8_0_0.wav,command,telegram,6269772923,8,21,0,,,,
commands/6143888981/ita/0_0_1.wav,command,telegram,6143888981,0,0,0,,,,
commands/220247223/ita/20_0_0.wav,command,telegram,220247223,20,54,0,,,,
rejects/ita/go_c25a032b_nohash_2.wav,reject,google_speech,c25a032b,23,59,0,,,,
rejects/ita/common_voice_it_23964217.wav,reject,mozilla,unknown,23,59,0,,,,
commands/698176020/ita/11_1_0.wav,command,telegram,698176020,11,28,1,,,,
commands/450427228/ita/15_5_0.wav,command,telegram,450427228,15,44,1,,,,
rejects/ita/up_6727b579_nohash_4.wav,reject,google_speech,6727b579,23,59,0,,,,
commands/1407029395/ita/13_5_0.wav,command,telegram,1407029395,13,38,1,,,,
commands/702410657/ita/7_4_0.wav,command,telegram,702410657,7,19,1,,,,
commands/916811949/ita/11_4_0.wav,command,telegram,916811949,11,31,1,,,,
commands/5911603813/ita/22_1_2.wav,command,telegram,5911603813,22,57,1,,,,
commands/1407029395/ita/6_1_3.wav,command,telegram,1407029395,6,16,0,,,,
commands/564551272/ita/20_1_0.wav,command,telegram,564551272,20,55,0,,,,
commands/132745516/ita/6_1_0.wav,command,telegram,132745516,6,16,0,,,,
commands/162060054/ita/22_0_0.wav,command,telegram,162060054,22,56,1,,,,
rejects/ita/common_voice_it_17546535.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_25642211.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/right_f2b8fc18_nohash_0.wav,reject,google_speech,f2b8fc18,23,59,0,,,,
commands/6143888981/ita/0_0_3.wav,command,telegram,6143888981,0,0,0,,,,
rejects/ita/common_voice_it_25896023.wav,reject,mozilla,unknown,23,59,0,,,,
commands/1254765304/ita/11_1_0.wav,command,telegram,1254765304,11,28,1,,,,
rejects/ita/seven_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,23,59,0,,,,
commands/862556020/ita/9_5_0.wav,command,telegram,862556020,9,26,1,,,,
commands/564551272/ita/18_1_0.wav,command,telegram,564551272,18,52,0,,,,
rejects/ita/common_voice_it_21340423.wav,reject,mozilla,unknown,23,59,0,,,,
commands/5946872481/ita/3_0_0.wav,command,telegram,5946872481,3,3,1,,,,
commands/532045630/ita/0_0_1.wav,command,telegram,532045630,0,0,0,,,,
rejects/ita/nine_6c429c7b_nohash_1.wav,reject,google_speech,6c429c7b,23,59,0,,,,
rejects/ita/common_voice_it_26683419.wav,reject,mozilla,unknown,23,59,0,,,,
commands/132745516/ita/15_4_0.wav,command,telegram,132745516,15,43,1,,,,
rejects/ita/common_voice_it_20005160.wav,reject,mozilla,unknown,23,59,0,,,,
commands/1105993349/ita/19_0_1.wav,command,telegram,1105993349,19,53,0,,,,
rejects/ita/eight_6c429c7b_nohash_1.wav,reject,google_speech,6c429c7b,23,59,0,,,,
commands/1105993349/ita/9_4_0.wav,command,telegram,1105993349,9,25,1,,,,
rejects/ita/seven_fc2411fe_nohash_1.wav,reject,google_speech,fc2411fe,23,59,0,,,,
commands/6269772923/ita/7_2_0.wav,command,telegram,6269772923,7,17,1,,,,
rejects/ita/common_voice_it_20276902.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/common_voice_it_18516476.wav,reject,mozilla,unknown,23,59,0,,,,
commands/698176020/ita/19_0_0.wav,command,telegram,698176020,19,53,0,,,,
commands/1105993349/ita/16_0_0.wav,command,telegram,1105993349,16,45,0,,,,
commands/862556020/ita/18_1_0.wav,command,telegram,862556020,18,52,0,,,,
commands/945222367/ita/7_5_0.wav,command,telegram,945222367,7,20,1,,,,
rejects/ita/marvin_a60a09cf_nohash_1.wav,reject,google_speech,a60a09cf,23,59,0,,,,
commands/532045630/ita/14_1_1.wav,command,telegram,532045630,14,40,0,,,,
commands/727092146/ita/17_2_0.wav,command,telegram,727092146,17,50,0,,,,
rejects/ita/three_a108341b_nohash_0.wav,reject,google_speech,a108341b,23,59,0,,,,
rejects/ita/four_533c6564_nohash_0.wav,reject,google_speech,533c6564,23,59,0,,,,
commands/978558505/ita/0_0_2.wav,command,telegram,978558505,0,0,0,,,,
commands/1105993349/ita/18_0_0.wav,command,telegram,1105993349,18,51,0,,,,
commands/843168773/ita/14_0_1.wav,command,telegram,843168773,14,39,0,,,,
commands/6269772923/ita/14_0_1.wav,command,telegram,6269772923,14,39,0,,,,
commands/1210942711/ita/2_0_2.wav,command,telegram,1210942711,2,3,0,,,,
commands/2014760119/ita/8_1_0.wav,command,telegram,2014760119,8,22,0,,,,
commands/397087044/ita/6_1_0.wav,command,telegram,397087044,6,16,0,,,,
commands/529489061/ita/10_0_0.wav,command,telegram,529489061,10,27,0,,,,
rejects/ita/three_d8a5ace5_nohash_2.wav,reject,google_speech,d8a5ace5,23,59,0,,,,
commands/5548507069/ita/15_4_0.wav,command,telegram,5548507069,15,43,1,,,,
rejects/ita/common_voice_it_24405631.wav,reject,mozilla,unknown,23,59,0,,,,
commands/978558505/ita/1_2_0.wav,command,telegram,978558505,1,2,1,,,,
commands/698176020/ita/6_0_3.wav,command,telegram,698176020,6,15,0,,,,
rejects/ita/marvin_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,23,59,0,,,,
commands/5937429232/ita/11_1_0.wav,command,telegram,5937429232,11,28,1,,,,
commands/978558505/ita/22_0_1.wav,command,telegram,978558505,22,56,1,,,,
commands/1105993349/ita/20_1_0.wav,command,telegram,1105993349,20,55,0,,,,
rejects/ita/seven_3e3fa7fd_nohash_0.wav,reject,google_speech,3e3fa7fd,23,59,0,,,,
rejects/ita/dog_b0f24c9b_nohash_2.wav,reject,google_speech,b0f24c9b,23,59,0,,,,
commands/5548507069/ita/8_0_0.wav,command,telegram,5548507069,8,21,0,,,,
rejects/ita/bird_3efa7ec4_nohash_0.wav,reject,google_speech,3efa7ec4,23,59,0,,,,
commands/220247223/ita/15_2_1.wav,command,telegram,220247223,15,41,1,,,,
commands/6143888981/ita/21_0_2.wav,command,telegram,6143888981,21,56,0,,,,
commands/2014760119/ita/15_2_1.wav,command,telegram,2014760119,15,41,1,,,,
commands/220247223/ita/10_1_0.wav,command,telegram,220247223,10,28,0,,,,
rejects/ita/common_voice_it_23755406.wav,reject,mozilla,unknown,23,59,0,,,,
rejects/ita/zero_36050ef3_nohash_5.wav,reject,google_speech,36050ef3,23,59,0,,,,
commands/945222367/ita/22_0_0.wav,command,telegram,945222367,22,56,1,,,,
commands/235766480/ita/8_1_0.wav,command,telegram,235766480,8,22,0,,,,
commands/727092146/ita/15_5_0.wav,command,telegram,727092146,15,44,1,,,,
commands/1210942711/ita/2_1_0.wav,command,telegram,1210942711,2,4,0,,,,
commands/1105993349/ita/20_1_1.wav,command,telegram,1105993349,20,55,0,,,,
commands/978558505/ita/3_1_1.wav,command,telegram,978558505,3,4,1,,,,
commands/132745516/ita/2_1_2.wav,command,telegram,132745516,2,4,0,,,,
commands/945222367/ita/20_0_0.wav,command,telegram,945222367,20,54,0,,,,
commands/5911603813/ita/19_0_1.wav,command,telegram,5911603813,19,53,0,,,,
commands/843168773/ita/4_1_0.wav,command,telegram,843168773,4,10,0,,,,
commands/727092146/ita/9_3_0.wav,command,telegram,727092146,9,24,1,,,,
commands/6269772923/ita/12_0_1.wav,command,telegram,6269772923,12,33,0,,,,
commands/843168773/ita/17_1_1.wav,command,telegram,843168773,17,49,0,,,,
commands/1254765304/ita/7_3_0.wav,command,telegram,1254765304,7,18,1,,,,
rejects/ita/no_9f6fbdb4_nohash_1.wav,reject,google_speech,9f6fbdb4,23,59,0,,,,
commands/1153694021/ita/0_0_0.wav,command,telegram,1153694021,0,0,0,,,,
commands/2014760119/ita/10_1_0.wav,command,telegram,2014760119,10,28,0,,,,
commands/862556020/ita/14_0_1.wav,command,telegram,862556020,14,39,0,,,,
commands/529489061/ita/22_0_2.wav,command,telegram,529489061,22,56,1,,,,
rejects/ita/house_94e6864f_nohash_0.wav,reject,google_speech,94e6864f,23,59,0,,,,
commands/564551272/ita/1_1_0.wav,command,telegram,564551272,1,1,1,,,,
rejects/ita/left_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,23,59,0,,,,
rejects/ita/common_voice_it_20072522.wav,reject,mozilla,unknown,23,59,0,,,,
commands/679469464/ita/3_4_0.wav,command,telegram,679469464,3,7,1,,,,
commands/1304767958/ita/1_1_0.wav,command,telegram,1304767958,1,1,1,,,,
commands/6269772923/ita/14_0_0.wav,command,telegram,6269772923,14,39,0,,,,
commands/5548507069/ita/1_0_0.wav,command,telegram,5548507069,1,0,1,,,,
commands/162060054/ita/19_0_2.wav,command,telegram,162060054,19,53,0,,,,
commands/702410657/ita/18_1_0.wav,command,telegram,702410657,18,52,0,,,,
commands/978558505/ita/11_2_1.wav,command,telegram,978558505,11,29,1,,,,
commands/532045630/ita/7_4_0.wav,command,telegram,532045630,7,19,1,,,,
