,speaker_id,service,path,cmd_index
4404,20a8c738c6990d62b639f02cf81a67ea6ef2c17b8665c08e927ce087382fd15dac551e36aa6df5d528feb79f372d0f282354bd3d0ad395df4b33348f88cad399,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20438920.wav,28
1693,738867743,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/738867743/ita/ita_19.wav,19
5791,72fadd27855aaab5b06d07ab7b2fa0eebfc7c5985791ac319ebc7d12709b9fd44935782042e7e720bf94c3c9eba011e6cf47335b0d8a7327246afde5379508f0,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_19857439.wav,28
981,2144627614,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2144627614/ita/ita_24.wav,24
5273,96ef6ea89d11221ee9a42669f71dfcf2db0b3c308577d0c5c2861f832b273ec0327822b0e633f4416531c05f6996f80dc83bb2374412911daed3522be66b03c8,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_19988824.wav,28
1200,1659685150,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1659685150/ita/ita_14.wav,14
6049,6a745dc09d5b1c74543fa488790cb2c356e1e0c4c969d7b5e665b0c7ccd68056641b5f0e974eb79ed1efab456e2534cfa2cdd9eaf1ce23e36bcb7170deee3092,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20483322.wav,28
1228,1863268171,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1863268171/ita/ita_7.wav,7
4421,2a519f9e87d48132f2d273f7f9adeded35dcf9f18b09a8958d779a0600088986095df2fd7da46c648247c45f6d775eb28ab9a5826918ba1757665a7f48d3a23b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20086509.wav,28
2515,466977274,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/466977274/ita/ita_9.wav,9
965,2144627614,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2144627614/ita/ita_9.wav,9
4262,e189cfb2e91e9b7ddb1abb5f5474290c4ad908ce279e2c298cb7dc5561f29527f55da8e35e7af8c4bd5101e26e849a075731e3aa972e8e23059aaf3343d473eb,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_23878713.wav,28
1828,1202998179,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1202998179/ita/ita_16.wav,16
1129,523906610,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/523906610/ita/ita_24.wav,24
2119,362625280,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/362625280/ita/ita_10.wav,10
2197,1953034279,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1953034279/ita/ita_8.wav,8
5345,dcb5f1beea25fd0fabb72fe899389d610a6fe2de3532aee8c6cb8f0087e3f8e46bc60da5fe53b2a86006852321ab5f08dfa719b0275e14157f9b6046d222a73c,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20242367.wav,28
5713,b0c639164cb6590804beaa744a78e08cf55a7448eeb112f4bbdcbdd41d2ceeb20274bf72792ffef456156c0ac72e45a7d1515d3844c123e75df62d8c11398465,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20016156.wav,28
1557,500947574,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/500947574/ita/ita_13.wav,13
3389,958377d4c3ddcec15c39b1e063ab4bda15d77ac4fc38954c5e7a4555251a41171af3b552c8229d06672f5e1723d8ff5dcfc4f3db1b6f46772b64c3d1ec915003,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20258820.wav,28
791,1889914753,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1889914753/ita/ita_3.wav,3
2346,1064283897,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1064283897/ita/ita_0.wav,0
1010,347330299,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/347330299/ita/ita_1.wav,1
657,179847597,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/179847597/ita/ita_3.wav,3
2680,268005350,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/268005350/ita/ita_17.wav,17
5441,c8bc3042c327ce51a37400eb7d338dee049a46b7b122404fffe094d3bf22c54c0826e1e913ce81816ef764cae1a2c0ade69f333bbe280a537ab0c6b157022cf1,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_26643277.wav,28
2368,224710733,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/224710733/ita/ita_11.wav,11
2561,2143985449,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2143985449/ita/ita_4.wav,4
5372,052e81e1453a6676ede5cbae02db7557e7755ef2422aea853a43bd97e2508869213b9d06a8ed998617d20c0406d637e760cb524a7648da74b395c6d181e86ef7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20000313.wav,28
684,199231711,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/199231711/ita/ita_3.wav,3
3216,f28b6c8c54959df5c384e049e6a5834530a075e26f35b60911e6f92c4c1ec1d7ae55dfae5843b709c899db157b74f1fac65658a08fca812e63a40ef52fb86915,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20032128.wav,28
2892,867055321,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/867055321/ita/ita_15.wav,15
3752,ada59049887b3a15db3886fae3118bc6305bb04cf4653efad8ddf9ae99fcdc3f00bc08547acba311fcd2171c96f9c8aeae53f3cc0b1226035afcb8db95c0952b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20492018.wav,28
1990,296821092,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/296821092/ita/ita_16.wav,16
5363,608c02d35f7b8c132cbb62d637d83fb455a665c92bad7b327d45397d1cdd98524432bf66d7dbaba57ef3cdab2028e2d7c18e698a9e749e03e9808e65077c29f7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20060063.wav,28
941,395387919,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/395387919/ita/ita_14.wav,14
2507,673586351,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/673586351/ita/ita_4.wav,4
2868,5097115863,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/5097115863/ita/ita_15.wav,15
522,1276203341,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1276203341/ita/ita_14.wav,14
1244,1863268171,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1863268171/ita/ita_18.wav,18
2947,238016822,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/238016822/ita/ita_24.wav,24
1911,1237313710,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1237313710/ita/ita_22.wav,22
2653,1944030722,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1944030722/ita/ita_17.wav,17
2068,2025799315,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2025799315/ita/ita_10.wav,10
2200,1953034279,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1953034279/ita/ita_17.wav,17
5236,cfd581ddb21613c189b39448b10aa6e32ea5c0ea23ec1f25e493b58164761571220531a842d8cd74bc4600bcd843597aea176ce5ea8e92e290568c7f64dc6458,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_21633215.wav,28
1135,523906610,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/523906610/ita/ita_25.wav,25
5609,258923e0265ffb2775f57fd8257844b9e226e3d29388b076ad0da9ed32956250abe16f8d3f75a92efa42bc5fff54edd7758c8b44315b8a22475ce58409b2ca71,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20276920.wav,28
5736,a764fd0bd0d99547a7fa91c4d5245a506f6cad4afa3d295422d0c9a978b5d45133ef87892774854ee1bdb5b0321a8ff82373fda3d8cfaab5a2fbf53bfad8ed0c,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18834212.wav,28
474,1483207948,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1483207948/ita/ita_15.wav,15
2719,559248021,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/559248021/ita/ita_12.wav,12
5963,e189cfb2e91e9b7ddb1abb5f5474290c4ad908ce279e2c298cb7dc5561f29527f55da8e35e7af8c4bd5101e26e849a075731e3aa972e8e23059aaf3343d473eb,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_23878793.wav,28
2496,673586351,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/673586351/ita/ita_16.wav,16
5014,49ffefb599b4e7544b79c7f91ee4ee5043f9b25f9ba295589135ea16a760ef76afa7e67f25db3c7475a2d993f7a634361b97d332cdbdcbb6005c8b786b97fe63,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_26947913.wav,28
933,1415529430,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1415529430/ita/ita_23.wav,23
6037,223afa117e51dfc59020e96f9d0759807cabb10026076835c70f953ec0234a4e1d2fef69d869dd15c024cceec0f3914a880775e601d89eaf13bc43c00b6b16cd,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20238619.wav,28
2094,247786014,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/247786014/ita/ita_11.wav,11
2201,1953034279,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1953034279/ita/ita_7.wav,7
5697,374c227febf8be498943341dc5cb60f053681af3774779c64275bd182bca7cddca29f92eed93de924849d2237d83ecade870efcc5b60c677b0b5445e4dcaaa0d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18783317.wav,28
4098,27a13a1695f71d578d9ca99fbe648ce809b7b84626534ec150477204b8c595818642e1b6f42a7697fee9afa089222b5cf4c66433ba66e52f5728999fa851e6fa,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_19991225.wav,28
2144,1028780533,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1028780533/ita/ita_16.wav,16
2881,5097115863,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/5097115863/ita/ita_18.wav,18
291,1770776685,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1770776685/ita/ita_13.wav,13
6036,8505bc7cd3063d8ee725865ba1b46b33bb5aa85f21e5bea937fe6594f9a8833b75ac1edf349cee2db579bfd422b31d47fcc214cbd3cd7ee2f9af470fa42aa05b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_23731547.wav,28
4330,a256c3f14af96e8b68bc544cf2370244cf59e0f079fb805ea386bac39a5fb6275a05d2b9e14b4eae8cfa75b23ac3f2a8fd960361009a86a13834aaae188e6294,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_17856332.wav,28
5263,cc404419b4af2bee7f0bbfd96b2054af99d96b058c3e45222ddb5012b4e8d2a74f3d52d6aa78b732289203d364be3e22830920d461518434d1bb7336999f72af,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_17421374.wav,28
1318,357011102,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/357011102/ita/ita_25.wav,25
3385,25e41fcded62c905f1c897cb2639153604e9172826f22fb075289243cb19c39c61f7662c83da90fe46125521e196e10e98afa276ac9d1bc599dc0137dbdd7eeb,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_21208243.wav,28
411,184960439,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/184960439/ita/ita_7.wav,7
3462,956650a4050678478cfe02f594e3aa0334c002bfd10c3ef7bd6b23aa9ebd21f6f34db2352c382e7ef1f45bd41cb331c0849302ac3c8b98e07292e440206b9b29,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18785930.wav,28
1335,779117346,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/779117346/ita/ita_4.wav,4
2998,1306913040,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1306913040/ita/ita_0.wav,0
1414,924061663,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/924061663/ita/ita_7.wav,7
4210,db55ecb511e166b3ae37c654be8f3d633cfa1b187026332e23689b584c2c50eb84265d80207aced992ed09ff28b85bff0d93caa46843a8e823f3353cd6684105,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20982197.wav,28
5175,0f5dadb1c7d4cc85cea1938eb42809d933e4147ee79e2407407503158945507e8b43e475346a470ffc9377f2841dd27395fc5b6d82d975190ab7c82ec9a57c3b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20057485.wav,28
2874,5097115863,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/5097115863/ita/ita_13.wav,13
504,1883652161,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1883652161/ita/ita_19.wav,19
1322,779117346,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/779117346/ita/ita_8.wav,8
1225,1863268171,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1863268171/ita/ita_14.wav,14
1181,145347160,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/145347160/ita/ita_10.wav,10
4657,8505bc7cd3063d8ee725865ba1b46b33bb5aa85f21e5bea937fe6594f9a8833b75ac1edf349cee2db579bfd422b31d47fcc214cbd3cd7ee2f9af470fa42aa05b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_23731536.wav,28
1266,1785329822,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1785329822/ita/ita_22.wav,22
2305,2131190666,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2131190666/ita/ita_14.wav,14
1657,2114791016,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2114791016/ita/ita_8.wav,8
3354,b235fcc2878e8453d5b5d9bf26be19dced8c1339a2503fbd1c072601689ab6e0524584f628529a078beaf21b227205ba1e7783ebe7cb7068c5cc5d62a410ab02,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20282419.wav,28
2297,957543608,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/957543608/ita/ita_23.wav,23
3362,052e81e1453a6676ede5cbae02db7557e7755ef2422aea853a43bd97e2508869213b9d06a8ed998617d20c0406d637e760cb524a7648da74b395c6d181e86ef7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20000776.wav,28
5696,d941836923cfed2b5968624096b39a9ac17a4a9be5aed73306050e3854826155c61e6dd2f11813435e8416854b46eabeda3821a398973be6a95dfe3eea60c44a,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_27014355.wav,28
5971,45c04fc02225e5ad8e160d8a48fbb446c4b61ef40a1c7959e62924e0b5b2add7beb6576d848cc729fb707817c3de2ffa0137aaadd647637e2e128fd911469657,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18106794.wav,28
1211,1659685150,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1659685150/ita/ita_3.wav,3
2580,5093320195,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/5093320195/ita/ita_11.wav,11
3194,e000eca459bf33441346f17db90744f1b1f94f0d81e8ff7e6302e0e9ec68608dadfb3f7dd191321f92b6acb6e26d2f2b2669adb866d2925664e7c782c8d68f0b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18274555.wav,28
4627,0dc04f50440b38bb4726dc4a503c2516fc733b8151658ecab3e5aaca6de27257d1aaae9d007d00c954f48de6745daa388de03654980ff17182e329e8efd9f904,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20020533.wav,28
918,1415529430,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1415529430/ita/ita_7.wav,7
5340,31f0b6642b49867adb14f999ab2fae714dec4293091c04c23a2fa038e87cb624796699d7aa6744e15a806494d7eae8055783c37a315fafd679cd236c10844f92,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_21564540.wav,28
3645,3a6c67843dd56a378593a838275d921cc9f8283947f88846f270e404baa4dc38d4b6cc9c8b2836b954a96e320ab581ba2634396cf0272998c147380f0d9c0319,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_22266558.wav,28
891,769426504,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/769426504/ita/ita_7.wav,7
3094,11adc717f34a58f62ac20613f3a1de0431e62aca9f978ed5a934345267feaae5de7def5af35d03e1e0d945dbb45dd88d48c1360c9513d17f81abf7d7dac516b9,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20016886.wav,28
2792,2055098585,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2055098585/ita/ita_7.wav,7
1100,757577790,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/757577790/ita/ita_17.wav,17
3029,3429556d788f9aaa66a4ea220ee568567a08288f844fec4b729d0574afad4b99d201dada2cf5145fcc8f01e163f5600a77df189f9513a2d8cb2b98e911187f10,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_24940964.wav,28
3466,86bd60a84dcbf402c385e8f9db9b6729231db49ca17f418a2241352eebd77a94f6dc39f50bfe082973aa0dd765a2a20fd0a40dc1e289ed0fa24f1b9012abadd7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_19998474.wav,28
2388,551316026,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/551316026/ita/ita_7.wav,7
1435,2123570996,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2123570996/ita/ita_14.wav,14
3546,509ac1721367f83f5a273da086dc956789c8e4bf0f44d71375f389892423501c7aeec9df4f545961aee093bf07be6792e3e7db36abf34bff225e7fa2bd8b8eab,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20241725.wav,28
4521,47fec27be96c12ba1138d01815e6a9dc26797922bb474198b974e8d8a1962f3f56c418e93d26be0d569ff3345c54f58e8c10923467f8dce2b47098e7724366c3,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_25470722.wav,28
3886,abae8587f7ef5de4849e2cb2e1b7bfb183974a3b9a3a74d9e1227e956ed759cbcd04ae4a0212586444a831c7440c17816ee6477b2a5f2e43e866337504ba87e3,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_22414441.wav,28
1607,630722423,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/630722423/ita/ita_16.wav,16
5478,36f676d24b055dcfd02f8d0dcaeb05bc51026d1dec8bff082a43fc7ea2ccb8ea45ced6ba9c11c1062b8b22713eb0970c275580554664c9169e9639594e1518ca,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_23838733.wav,28
5181,93601c19e7def3be4c946eb838ef462c41d00f1dd3f789e1de42f38e9b2c6dc567659a2f23dbb73aa364115887b0f8a1fa7946d1f198c17f0914a0ff0ba8f964,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_27212538.wav,28
5268,e6cee4abc95a514fab2bca4d59b675f17fb6bd7846b486494dec236074c888d2de70fdfdc6017f35c044bf4b5439b5d2c44f644e7b38af421e13fb4b9b03eb9f,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_25647967.wav,28
5420,647780193359665a675eb2e8633aa8b1a7b12c0d377493e324fc818719d1d2d04d9ea6ed9b874f9f4b4176a553741c305a28675c007f7335751772bf455ebec7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_19796703.wav,28
2658,1944030722,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1944030722/ita/ita_10.wav,10
1923,1506793015,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1506793015/ita/ita_13.wav,13
2698,268005350,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/268005350/ita/ita_6.wav,6
702,747267779,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/747267779/ita/ita_17.wav,17
1821,267561261,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/267561261/ita/ita_25.wav,25
4834,cd77b226c8843d5ff3cc48cc0f74360887ebdbdafcd3eba59f731354e3ebdd63c53b8b5dfd7f7f35698cad7468aaeaa40062e495baa359fd750689808d1b429d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20020239.wav,28
3785,77038169870481a91c9ea5a8b7f9bb68f2722843aeb9a327787b87daaa84911d33106208c86d90a89c382aa6f7b59b7f56691e3417da3dd119a91d5fab7d0093,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_24560000.wav,28
5607,2771427fdac634eb9610c1c6c06ff452a94c5ac0c3af7845b6c9cefda7ed2efcb3cc3a272879307dbb3244d45bef01de32998bb7ec213d2c593a9ad45e52cb55,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20013034.wav,28
1432,924061663,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/924061663/ita/ita_22.wav,22
1487,208525704,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/208525704/ita/ita_9.wav,9
214,1224730345,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1224730345/ita/ita_17.wav,17
5230,8b958284444b51edd126a9a89b7058ce0a815570f127c85b17c108f33530b181b2447c5822a37b4199b1db561bdebdd809ad88a0f314cdd45b9a18787eebd3d6,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20006421.wav,28
5510,4130d661ea8bdd6309dc16aa7abaa91b1b3472bc73c196fe790ccfa36b843b6c5645a9062a1f8b01b26d5469636afe620e8c9e4f4092b219787a9f27879936b8,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_20257261.wav,28
5058,78cbd963ac894c3cf1e1953f2d94c4eec04d34025ba1f52d40168ba78cd12fdd67146953632d74f35976a87800517963bc6438dfd7229d55a64e7ece10358c68,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_18690871.wav,28
1325,779117346,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/779117346/ita/ita_7.wav,7
5264,5965e6934a714d36476d2fa326eab3911d977e9d520c1ee366971cb0585bebc8452c3c32d980dcd7391c42bb8449734229fef0137a5e4371842a5904830581ab,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_24143034.wav,28
5532,21b140ed1b27ee666701d8dd0960b8081ae78257c227312c74b2d6f3d4fd2e3b4da0de6bfd7a47889e470e3420dce12d06ca69d00d64a15e312a7b863411694c,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i1/common_voice_it_25562114.wav,28
2100,247786014,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/247786014/ita/ita_4.wav,4
1172,145347160,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/145347160/ita/ita_9.wav,9
2050,1323114146,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1323114146/ita/ita_24.wav,24
2162,2118597066,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2118597066/ita/ita_26.wav,26
181,950255171,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/950255171/ita/ita_22.wav,22
