path,type,subtype,speaker,label,noise_path,noise_type,noise_subtype,snr
rejects/ita/common_voice_it_25648795.wav,reject,mozilla_common_voice,25648795,6,,,,
commands/296821092/ita/ita_17.wav,command,telegram_bot,296821092,5,,,,
rejects/ita/common_voice_it_20228821.wav,reject,mozilla_common_voice,20228821,6,,,,
rejects/ita/right_7a5530c9_nohash_2.wav,reject,google_speech,7a5530c9,6,,,,
rejects/ita/common_voice_it_19804067.wav,reject,mozilla_common_voice,19804067,6,,,,
rejects/ita/down_3a182c98_nohash_2.wav,reject,google_speech,3a182c98,6,,,,
rejects/ita/four_72d75d96_nohash_0.wav,reject,google_speech,72d75d96,6,,,,
rejects/ita/right_742d6431_nohash_1.wav,reject,google_speech,742d6431,6,,,,
synthetics/vocalware/neural/ita/engine2_voice8_cmd17.wav,synthetic,vocalware_neural,engine2,5,,,,
rejects/ita/common_voice_it_25803862.wav,reject,mozilla_common_voice,25803862,6,,,,
commands/1323114146/ita/ita_25.wav,reject,telegram_bot,1323114146,6,,,,
rejects/ita/common_voice_it_25588176.wav,reject,mozilla_common_voice,25588176,6,,,,
commands/445686566/ita/ita_24.wav,reject,telegram_bot,445686566,6,,,,
rejects/ita/common_voice_it_25370121.wav,reject,mozilla_common_voice,25370121,6,,,,
commands/2045192328/ita/ita_8.wav,reject,telegram_bot,2045192328,6,,,,
rejects/ita/two_d4082f3e_nohash_0.wav,reject,google_speech,d4082f3e,6,,,,
rejects/ita/nine_df1d5024_nohash_3.wav,reject,google_speech,df1d5024,6,,,,
rejects/ita/common_voice_it_25088538.wav,reject,mozilla_common_voice,25088538,6,,,,
rejects/ita/bird_6cc28ce5_nohash_1.wav,reject,google_speech,6cc28ce5,6,,,,
rejects/ita/common_voice_it_20112325.wav,reject,mozilla_common_voice,20112325,6,,,,
commands/1254765304/ita/ita_15.wav,reject,telegram_bot,1254765304,6,,,,
synthetics/google/standard/ita/IT_Wavenet_D_cmd26.wav,reject,google_standard,IT_Wavenet_D,6,,,,
rejects/ita/common_voice_it_25183457.wav,reject,mozilla_common_voice,25183457,6,,,,
commands/690728394/ita/ita_25.wav,reject,telegram_bot,690728394,6,,,,
rejects/ita/yes_ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,6,,,,
rejects/ita/wow_ffbb695d_nohash_1.wav,reject,google_speech,ffbb695d,6,,,,
synthetics/vocalware/neural/ita/engine2_voice10_cmd5.wav,reject,vocalware_neural,engine2,6,,,,
rejects/ita/wow_aba19127_nohash_0.wav,reject,google_speech,aba19127,6,,,,
synthetics/polly/standard/ita/Bianca_7.wav,synthetic,polly_standard,Bianca,3,,,,
rejects/ita/two_23059a35_nohash_0.wav,reject,google_speech,23059a35,6,,,,
commands/950255171/ita/ita_14.wav,reject,telegram_bot,950255171,6,,,,
commands/738867743/ita/ita_5.wav,reject,telegram_bot,738867743,6,,,,
rejects/ita/common_voice_it_17541133.wav,reject,mozilla_common_voice,17541133,6,,,,
commands/232282882/ita/eng_23.wav,command,telegram_bot,232282882,0,,,,
rejects/ita/no_3bfd30e6_nohash_2.wav,reject,google_speech,3bfd30e6,6,,,,
rejects/ita/common_voice_it_25614836.wav,reject,mozilla_common_voice,25614836,6,,,,
rejects/ita/common_voice_it_26606414.wav,reject,mozilla_common_voice,26606414,6,,,,
rejects/ita/no_6c968bd9_nohash_3.wav,reject,google_speech,6c968bd9,6,,,,
rejects/ita/common_voice_it_20076325.wav,reject,mozilla_common_voice,20076325,6,,,,
rejects/ita/common_voice_it_25070135.wav,reject,mozilla_common_voice,25070135,6,,,,
commands/492297965/ita/ita_24.wav,reject,telegram_bot,492297965,6,,,,
rejects/ita/common_voice_it_23991400.wav,reject,mozilla_common_voice,23991400,6,,,,
rejects/ita/common_voice_it_19571847.wav,reject,mozilla_common_voice,19571847,6,,,,
synthetics/google/standard/ita/IT_Wavenet_B_cmd23.wav,synthetic,google_standard,IT_Wavenet_B,0,,,,
rejects/ita/common_voice_it_25862294.wav,reject,mozilla_common_voice,25862294,6,,,,
rejects/ita/down_d1453a87_nohash_1.wav,reject,google_speech,d1453a87,6,,,,
commands/279297158/ita/ita_6.wav,command,telegram_bot,279297158,2,,,,
commands/673586351/ita/ita_30.wav,reject,telegram_bot,673586351,6,,,,
commands/1299468493/ita/ita_18.wav,reject,telegram_bot,1299468493,6,,,,
rejects/ita/common_voice_it_26210546.wav,reject,mozilla_common_voice,26210546,6,,,,
commands/395387919/ita/ita_26.wav,reject,telegram_bot,395387919,6,,,,
rejects/ita/nine_66774579_nohash_1.wav,reject,google_speech,66774579,6,,,,
rejects/ita/common_voice_it_20011727.wav,reject,mozilla_common_voice,20011727,6,,,,
rejects/ita/three_6078eb0d_nohash_0.wav,reject,google_speech,6078eb0d,6,,,,
rejects/ita/bed_f6af2457_nohash_0.wav,reject,google_speech,f6af2457,6,,,,
commands/802288530/ita/ita_18.wav,reject,telegram_bot,802288530,6,,,,
commands/556469931/ita/ita_11.wav,reject,telegram_bot,556469931,6,,,,
rejects/ita/common_voice_it_20379959.wav,reject,mozilla_common_voice,20379959,6,,,,
rejects/ita/bed_a5609cce_nohash_0.wav,reject,google_speech,a5609cce,6,,,,
rejects/ita/common_voice_it_25709484.wav,reject,mozilla_common_voice,25709484,6,,,,
rejects/ita/common_voice_it_25616471.wav,reject,mozilla_common_voice,25616471,6,,,,
commands/1153299253/ita/ita_12.wav,reject,telegram_bot,1153299253,6,,,,
commands/2112819853/ita/ita_16.wav,command,telegram_bot,2112819853,4,,,,
rejects/ita/yes_edc53350_nohash_0.wav,reject,google_speech,edc53350,6,,,,
rejects/ita/cat_ca48dc76_nohash_0.wav,reject,google_speech,ca48dc76,6,,,,
commands/482000749/ita/ita_23.wav,command,telegram_bot,482000749,0,,,,
commands/2112819853/ita/ita_7.wav,command,telegram_bot,2112819853,3,,,,
rejects/ita/common_voice_it_25858599.wav,reject,mozilla_common_voice,25858599,6,,,,
rejects/ita/common_voice_it_27304302.wav,reject,mozilla_common_voice,27304302,6,,,,
rejects/ita/down_28ed6bc9_nohash_3.wav,reject,google_speech,28ed6bc9,6,,,,
commands/957543608/ita/ita_0.wav,reject,telegram_bot,957543608,6,,,,
rejects/ita/cat_338dacf5_nohash_0.wav,reject,google_speech,338dacf5,6,,,,
rejects/ita/yes_72aa7259_nohash_0.wav,reject,google_speech,72aa7259,6,,,,
rejects/ita/common_voice_it_26504851.wav,reject,mozilla_common_voice,26504851,6,,,,
commands/1202998179/ita/ita_24.wav,reject,telegram_bot,1202998179,6,,,,
rejects/ita/common_voice_it_18556187.wav,reject,mozilla_common_voice,18556187,6,,,,
commands/362625280/ita/ita_17.wav,command,telegram_bot,362625280,5,,,,
rejects/ita/up_7fd25f7c_nohash_0.wav,reject,google_speech,7fd25f7c,6,,,,
rejects/ita/common_voice_it_20016354.wav,reject,mozilla_common_voice,20016354,6,,,,
rejects/ita/zero_56eb74ae_nohash_0.wav,reject,google_speech,56eb74ae,6,,,,
commands/2112819853/ita/ita_14.wav,reject,telegram_bot,2112819853,6,,,,
rejects/ita/common_voice_it_19568231.wav,reject,mozilla_common_voice,19568231,6,,,,
commands/388942547/ita/ita_30.wav,reject,telegram_bot,388942547,6,,,,
rejects/ita/common_voice_it_27254624.wav,reject,mozilla_common_voice,27254624,6,,,,
commands/63445529/ita/ita_0.wav,reject,telegram_bot,63445529,6,,,,
rejects/ita/on_571c044e_nohash_1.wav,reject,google_speech,571c044e,6,,,,
rejects/ita/happy_6a861f21_nohash_0.wav,reject,google_speech,6a861f21,6,,,,
commands/443061286/ita/ita_16.wav,command,telegram_bot,443061286,4,,,,
rejects/ita/common_voice_it_20379466.wav,reject,mozilla_common_voice,20379466,6,,,,
rejects/ita/one_27b9a84f_nohash_0.wav,reject,google_speech,27b9a84f,6,,,,
rejects/ita/five_bab36420_nohash_0.wav,reject,google_speech,bab36420,6,,,,
rejects/ita/common_voice_it_25625533.wav,reject,mozilla_common_voice,25625533,6,,,,
rejects/ita/dog_5f8e50a0_nohash_0.wav,reject,google_speech,5f8e50a0,6,,,,
rejects/ita/yes_a6d586b7_nohash_0.wav,reject,google_speech,a6d586b7,6,,,,
rejects/ita/eight_3565ca83_nohash_0.wav,reject,google_speech,3565ca83,6,,,,
commands/189947376/ita/ita_14.wav,reject,telegram_bot,189947376,6,,,,
commands/224710733/ita/ita_13.wav,reject,telegram_bot,224710733,6,,,,
commands/357011102/ita/ita_2.wav,reject,telegram_bot,357011102,6,,,,
rejects/ita/common_voice_it_20275046.wav,reject,mozilla_common_voice,20275046,6,,,,
rejects/ita/happy_03c96658_nohash_1.wav,reject,google_speech,03c96658,6,,,,
rejects/ita/common_voice_it_20312102.wav,reject,mozilla_common_voice,20312102,6,,,,
rejects/ita/bed_750e3e75_nohash_0.wav,reject,google_speech,750e3e75,6,,,,
rejects/ita/down_5d9bb361_nohash_0.wav,reject,google_speech,5d9bb361,6,,,,
rejects/ita/bird_b06c19b0_nohash_0.wav,reject,google_speech,b06c19b0,6,,,,
commands/580130061/ita/ita_25.wav,reject,telegram_bot,580130061,6,,,,
rejects/ita/common_voice_it_22787926.wav,reject,mozilla_common_voice,22787926,6,,,,
rejects/ita/common_voice_it_18017152.wav,reject,mozilla_common_voice,18017152,6,,,,
rejects/ita/common_voice_it_25744129.wav,reject,mozilla_common_voice,25744129,6,,,,
synthetics/vocalware/neural/ita/engine7_voice1_cmd28.wav,reject,vocalware_neural,engine7,6,,,,
commands/556469931/ita/ita_1.wav,reject,telegram_bot,556469931,6,,,,
rejects/ita/common_voice_it_24093582.wav,reject,mozilla_common_voice,24093582,6,,,,
rejects/ita/common_voice_it_21341325.wav,reject,mozilla_common_voice,21341325,6,,,,
rejects/ita/common_voice_it_24332001.wav,reject,mozilla_common_voice,24332001,6,,,,
rejects/ita/common_voice_it_19455434.wav,reject,mozilla_common_voice,19455434,6,,,,
rejects/ita/eight_1aed7c6d_nohash_1.wav,reject,google_speech,1aed7c6d,6,,,,
rejects/ita/wow_a331d9cb_nohash_2.wav,reject,google_speech,a331d9cb,6,,,,
rejects/ita/common_voice_it_20130460.wav,reject,mozilla_common_voice,20130460,6,,,,
commands/2145431989/ita/ita_9.wav,reject,telegram_bot,2145431989,6,,,,
rejects/ita/common_voice_it_18074199.wav,reject,mozilla_common_voice,18074199,6,,,,
commands/388942547/ita/ita_22.wav,reject,telegram_bot,388942547,6,,,,
commands/388942547/ita/ita_21.wav,reject,telegram_bot,388942547,6,,,,
rejects/ita/common_voice_it_17451883.wav,reject,mozilla_common_voice,17451883,6,,,,
rejects/ita/happy_03c96658_nohash_0.wav,reject,google_speech,03c96658,6,,,,
rejects/ita/bird_6e8b9b7b_nohash_0.wav,reject,google_speech,6e8b9b7b,6,,,,
rejects/ita/no_72320401_nohash_0.wav,reject,google_speech,72320401,6,,,,
rejects/ita/house_d4082f3e_nohash_0.wav,reject,google_speech,d4082f3e,6,,,,
synthetics/vocalware/neural/ita/engine3_voice1_cmd8.wav,reject,vocalware_neural,engine3,6,,,,
rejects/ita/one_611d2b50_nohash_4.wav,reject,google_speech,611d2b50,6,,,,
commands/407575728/ita/ita_14.wav,reject,telegram_bot,407575728,6,,,,
rejects/ita/tree_1e4064b8_nohash_0.wav,reject,google_speech,1e4064b8,6,,,,
rejects/ita/common_voice_it_17855443.wav,reject,mozilla_common_voice,17855443,6,,,,
synthetics/polly/standard/ita/Carla_5.wav,reject,polly_standard,Carla,6,,,,
rejects/ita/seven_e0322f2c_nohash_1.wav,reject,google_speech,e0322f2c,6,,,,
commands/957543608/ita/ita_5.wav,reject,telegram_bot,957543608,6,,,,
synthetics/google/standard/ita/IT_Wavenet_B_cmd16.wav,synthetic,google_standard,IT_Wavenet_B,4,,,,
rejects/ita/common_voice_it_25902275.wav,reject,mozilla_common_voice,25902275,6,,,,
rejects/ita/common_voice_it_18368005.wav,reject,mozilla_common_voice,18368005,6,,,,
rejects/ita/common_voice_it_20258156.wav,reject,mozilla_common_voice,20258156,6,,,,
rejects/ita/right_b4aa9fef_nohash_3.wav,reject,google_speech,b4aa9fef,6,,,,
rejects/ita/three_e91d173e_nohash_1.wav,reject,google_speech,e91d173e,6,,,,
commands/2115610208/ita/ita_23.wav,command,telegram_bot,2115610208,0,,,,
commands/1095491263/ita/ita_25.wav,reject,telegram_bot,1095491263,6,,,,
rejects/ita/common_voice_it_25966977.wav,reject,mozilla_common_voice,25966977,6,,,,
synthetics/azure/neural/ita/IsabellaNeural_18.wav,reject,azure_neural,IsabellaNeural,6,,,,
rejects/ita/common_voice_it_24751854.wav,reject,mozilla_common_voice,24751854,6,,,,
commands/507870188/ita/ita_24.wav,reject,telegram_bot,507870188,6,,,,
rejects/ita/common_voice_it_19999474.wav,reject,mozilla_common_voice,19999474,6,,,,
commands/950255171/ita/ita_5.wav,reject,telegram_bot,950255171,6,,,,
commands/2123568595/ita/eng_23.wav,command,telegram_bot,2123568595,0,,,,
rejects/ita/right_a331d9cb_nohash_1.wav,reject,google_speech,a331d9cb,6,,,,
rejects/ita/up_23059a35_nohash_0.wav,reject,google_speech,23059a35,6,,,,
rejects/ita/common_voice_it_23821094.wav,reject,mozilla_common_voice,23821094,6,,,,
rejects/ita/common_voice_it_20297122.wav,reject,mozilla_common_voice,20297122,6,,,,
commands/238016822/ita/ita_21.wav,reject,telegram_bot,238016822,6,,,,
commands/407575728/ita/ita_27.wav,reject,telegram_bot,407575728,6,,,,
rejects/ita/common_voice_it_20072190.wav,reject,mozilla_common_voice,20072190,6,,,,
synthetics/google/neural/ita/IT_Standard_B_cmd10.wav,reject,google_neural,IT_Standard_B,6,,,,
rejects/ita/five_1cec8d71_nohash_0.wav,reject,google_speech,1cec8d71,6,,,,
rejects/ita/common_voice_it_21337246.wav,reject,mozilla_common_voice,21337246,6,,,,
rejects/ita/yes_130d9a87_nohash_1.wav,reject,google_speech,130d9a87,6,,,,
rejects/ita/wow_538e1856_nohash_0.wav,reject,google_speech,538e1856,6,,,,
rejects/ita/left_28612180_nohash_1.wav,reject,google_speech,28612180,6,,,,
commands/296821092/ita/ita_20.wav,command,telegram_bot,296821092,1,,,,
rejects/ita/common_voice_it_17429590.wav,reject,mozilla_common_voice,17429590,6,,,,
commands/409714222/ita/ita_14.wav,reject,telegram_bot,409714222,6,,,,
rejects/ita/one_3402e488_nohash_3.wav,reject,google_speech,3402e488,6,,,,
rejects/ita/three_ee4a907f_nohash_1.wav,reject,google_speech,ee4a907f,6,,,,
commands/2089995001/ita/ita_9.wav,reject,telegram_bot,2089995001,6,,,,
rejects/ita/common_voice_it_20951914.wav,reject,mozilla_common_voice,20951914,6,,,,
rejects/ita/common_voice_it_26097350.wav,reject,mozilla_common_voice,26097350,6,,,,
rejects/ita/common_voice_it_25559205.wav,reject,mozilla_common_voice,25559205,6,,,,
rejects/ita/stop_82b99576_nohash_0.wav,reject,google_speech,82b99576,6,,,,
commands/189947376/ita/ita_15.wav,reject,telegram_bot,189947376,6,,,,
rejects/ita/seven_9dc1889e_nohash_0.wav,reject,google_speech,9dc1889e,6,,,,
rejects/ita/dog_a1c63f25_nohash_1.wav,reject,google_speech,a1c63f25,6,,,,
rejects/ita/common_voice_it_25944737.wav,reject,mozilla_common_voice,25944737,6,,,,
rejects/ita/common_voice_it_21640878.wav,reject,mozilla_common_voice,21640878,6,,,,
commands/362625280/ita/ita_18.wav,reject,telegram_bot,362625280,6,,,,
commands/1883652161/ita/ita_14.wav,reject,telegram_bot,1883652161,6,,,,
rejects/ita/go_264f471d_nohash_2.wav,reject,google_speech,264f471d,6,,,,
rejects/ita/up_a5b24175_nohash_0.wav,reject,google_speech,a5b24175,6,,,,
rejects/ita/common_voice_it_20244393.wav,reject,mozilla_common_voice,20244393,6,,,,
rejects/ita/eight_b5d1e505_nohash_2.wav,reject,google_speech,b5d1e505,6,,,,
rejects/ita/yes_42beb5eb_nohash_0.wav,reject,google_speech,42beb5eb,6,,,,
rejects/ita/common_voice_it_19986528.wav,reject,mozilla_common_voice,19986528,6,,,,
rejects/ita/wow_435f9f9e_nohash_0.wav,reject,google_speech,435f9f9e,6,,,,
commands/2144627614/ita/ita_30.wav,reject,telegram_bot,2144627614,6,,,,
rejects/ita/common_voice_it_17551603.wav,reject,mozilla_common_voice,17551603,6,,,,
rejects/ita/up_b59fa113_nohash_0.wav,reject,google_speech,b59fa113,6,,,,
rejects/ita/bird_caf1803e_nohash_0.wav,reject,google_speech,caf1803e,6,,,,
commands/298552117/ita/ita_17.wav,command,telegram_bot,298552117,5,,,,
rejects/ita/three_264f471d_nohash_2.wav,reject,google_speech,264f471d,6,,,,
rejects/ita/common_voice_it_25538021.wav,reject,mozilla_common_voice,25538021,6,,,,
rejects/ita/on_7e783e3f_nohash_3.wav,reject,google_speech,7e783e3f,6,,,,
commands/2123568595/ita/ita_26.wav,reject,telegram_bot,2123568595,6,,,,
rejects/ita/common_voice_it_25964994.wav,reject,mozilla_common_voice,25964994,6,,,,
rejects/ita/on_6301e683_nohash_2.wav,reject,google_speech,6301e683,6,,,,
rejects/ita/two_89d6d11e_nohash_0.wav,reject,google_speech,89d6d11e,6,,,,
commands/1863268171/ita/ita_13.wav,reject,telegram_bot,1863268171,6,,,,
commands/1132842894/ita/ita_14.wav,reject,telegram_bot,1132842894,6,,,,
rejects/ita/stop_f6af2457_nohash_1.wav,reject,google_speech,f6af2457,6,,,,
rejects/ita/common_voice_it_25611925.wav,reject,mozilla_common_voice,25611925,6,,,,
rejects/ita/go_e72aa705_nohash_0.wav,reject,google_speech,e72aa705,6,,,,
rejects/ita/five_0b77ee66_nohash_0.wav,reject,google_speech,0b77ee66,6,,,,
rejects/ita/go_093f65a1_nohash_0.wav,reject,google_speech,093f65a1,6,,,,
rejects/ita/four_d6b155a5_nohash_0.wav,reject,google_speech,d6b155a5,6,,,,
rejects/ita/yes_46a153d8_nohash_0.wav,reject,google_speech,46a153d8,6,,,,
commands/1153299253/ita/ita_0.wav,reject,telegram_bot,1153299253,6,,,,
rejects/ita/six_f0edc767_nohash_0.wav,reject,google_speech,f0edc767,6,,,,
rejects/ita/dog_708a9569_nohash_1.wav,reject,google_speech,708a9569,6,,,,
commands/617568216/ita/ita_27.wav,reject,telegram_bot,617568216,6,,,,
rejects/ita/bed_e9b61425_nohash_0.wav,reject,google_speech,e9b61425,6,,,,
rejects/ita/cat_2313e093_nohash_1.wav,reject,google_speech,2313e093,6,,,,
rejects/ita/down_4845bb10_nohash_0.wav,reject,google_speech,4845bb10,6,,,,
rejects/ita/wow_bd11a2e7_nohash_0.wav,reject,google_speech,bd11a2e7,6,,,,
rejects/ita/five_4f256313_nohash_0.wav,reject,google_speech,4f256313,6,,,,
commands/1883652161/ita/ita_4.wav,reject,telegram_bot,1883652161,6,,,,
rejects/ita/six_105a0eea_nohash_0.wav,reject,google_speech,105a0eea,6,,,,
rejects/ita/common_voice_it_25057324.wav,reject,mozilla_common_voice,25057324,6,,,,
commands/2123570996/ita/ita_12.wav,reject,telegram_bot,2123570996,6,,,,
commands/787588380/ita/ita_26.wav,reject,telegram_bot,787588380,6,,,,
rejects/ita/six_32a19ecf_nohash_0.wav,reject,google_speech,32a19ecf,6,,,,
commands/323966352/ita/ita_26.wav,reject,telegram_bot,323966352,6,,,,
rejects/ita/left_cb5d2c6e_nohash_1.wav,reject,google_speech,cb5d2c6e,6,,,,
rejects/ita/happy_f292725f_nohash_0.wav,reject,google_speech,f292725f,6,,,,
rejects/ita/happy_7117fb6d_nohash_1.wav,reject,google_speech,7117fb6d,6,,,,
synthetics/google/standard/ita/IT_Wavenet_D_cmd25.wav,reject,google_standard,IT_Wavenet_D,6,,,,
rejects/ita/common_voice_it_20022168.wav,reject,mozilla_common_voice,20022168,6,,,,
rejects/ita/happy_ae04cdbe_nohash_0.wav,reject,google_speech,ae04cdbe,6,,,,
commands/407575728/ita/ita_29.wav,reject,telegram_bot,407575728,6,,,,
rejects/ita/common_voice_it_20233466.wav,reject,mozilla_common_voice,20233466,6,,,,
commands/1944030722/ita/ita_2.wav,reject,telegram_bot,1944030722,6,,,,
rejects/ita/common_voice_it_22792748.wav,reject,mozilla_common_voice,22792748,6,,,,
commands/2123568595/ita/ita_7.wav,command,telegram_bot,2123568595,3,,,,
commands/30368201/ita/ita_5.wav,reject,telegram_bot,30368201,6,,,,
rejects/ita/four_617de221_nohash_0.wav,reject,google_speech,617de221,6,,,,
rejects/ita/seven_f92e49f3_nohash_0.wav,reject,google_speech,f92e49f3,6,,,,
rejects/ita/left_012c8314_nohash_0.wav,reject,google_speech,012c8314,6,,,,
rejects/ita/eight_25132942_nohash_3.wav,reject,google_speech,25132942,6,,,,
commands/1780966140/ita/ita_2.wav,reject,telegram_bot,1780966140,6,,,,
rejects/ita/three_7195ffa6_nohash_0.wav,reject,google_speech,7195ffa6,6,,,,
rejects/ita/common_voice_it_20270661.wav,reject,mozilla_common_voice,20270661,6,,,,
rejects/ita/common_voice_it_20266268.wav,reject,mozilla_common_voice,20266268,6,,,,
rejects/ita/common_voice_it_20089378.wav,reject,mozilla_common_voice,20089378,6,,,,
rejects/ita/seven_b31ad508_nohash_1.wav,reject,google_speech,b31ad508,6,,,,
rejects/ita/up_7211390b_nohash_2.wav,reject,google_speech,7211390b,6,,,,
commands/166000575/ita/ita_22.wav,reject,telegram_bot,166000575,6,,,,
rejects/ita/nine_c4cfbe43_nohash_1.wav,reject,google_speech,c4cfbe43,6,,,,
rejects/ita/up_8910e5ef_nohash_0.wav,reject,google_speech,8910e5ef,6,,,,
rejects/ita/on_102192fd_nohash_0.wav,reject,google_speech,102192fd,6,,,,
rejects/ita/common_voice_it_19525018.wav,reject,mozilla_common_voice,19525018,6,,,,
rejects/ita/common_voice_it_25037928.wav,reject,mozilla_common_voice,25037928,6,,,,
rejects/ita/common_voice_it_20119861.wav,reject,mozilla_common_voice,20119861,6,,,,
rejects/ita/eight_f864cd4a_nohash_0.wav,reject,google_speech,f864cd4a,6,,,,
rejects/ita/common_voice_it_18055114.wav,reject,mozilla_common_voice,18055114,6,,,,
rejects/ita/right_74fc51e5_nohash_0.wav,reject,google_speech,74fc51e5,6,,,,
rejects/ita/zero_a996cf66_nohash_0.wav,reject,google_speech,a996cf66,6,,,,
commands/347330299/ita/ita_5.wav,reject,telegram_bot,347330299,6,,,,
commands/540534542/ita/ita_20.wav,command,telegram_bot,540534542,1,,,,
rejects/ita/common_voice_it_23793879.wav,reject,mozilla_common_voice,23793879,6,,,,
rejects/ita/common_voice_it_25811166.wav,reject,mozilla_common_voice,25811166,6,,,,
rejects/ita/zero_65d81c54_nohash_0.wav,reject,google_speech,65d81c54,6,,,,
synthetics/vocalware/neural/ita/engine2_voice7_cmd25.wav,reject,vocalware_neural,engine2,6,,,,
rejects/ita/dog_3ec05c3d_nohash_0.wav,reject,google_speech,3ec05c3d,6,,,,
rejects/ita/common_voice_it_19976898.wav,reject,mozilla_common_voice,19976898,6,,,,
rejects/ita/house_1887fe04_nohash_1.wav,reject,google_speech,1887fe04,6,,,,
commands/142490997/ita/ita_1.wav,reject,telegram_bot,142490997,6,,,,
rejects/ita/sheila_0616de09_nohash_1.wav,reject,google_speech,0616de09,6,,,,
commands/769426504/ita/ita_2.wav,reject,telegram_bot,769426504,6,,,,
commands/2131190666/ita/ita_25.wav,reject,telegram_bot,2131190666,6,,,,
rejects/ita/one_98582fee_nohash_1.wav,reject,google_speech,98582fee,6,,,,
commands/873992744/ita/ita_27.wav,reject,telegram_bot,873992744,6,,,,
rejects/ita/up_2a0b413e_nohash_0.wav,reject,google_speech,2a0b413e,6,,,,
commands/179492157/ita/ita_3.wav,reject,telegram_bot,179492157,6,,,,
rejects/ita/common_voice_it_20017314.wav,reject,mozilla_common_voice,20017314,6,,,,
synthetics/google/standard/ita/IT_Wavenet_A_cmd9.wav,reject,google_standard,IT_Wavenet_A,6,,,,
rejects/ita/common_voice_it_25894973.wav,reject,mozilla_common_voice,25894973,6,,,,
rejects/ita/nine_28ed6bc9_nohash_1.wav,reject,google_speech,28ed6bc9,6,,,,
rejects/ita/two_be7a5b2d_nohash_0.wav,reject,google_speech,be7a5b2d,6,,,,
rejects/ita/house_aa109cfb_nohash_0.wav,reject,google_speech,aa109cfb,6,,,,
rejects/ita/one_7ca023e2_nohash_0.wav,reject,google_speech,7ca023e2,6,,,,
