path,type,subtype,speaker,command,noise_path,noise_type,noise_subtype,snr
rejects/eng/seven_49af4432_nohash_3.wav,reject,google,49af4432,4,,,,
rejects/eng/common_voice_en_18419852.wav,reject,mozilla,unknown,4,,,,
commands/1483207948/eng/eng_26.wav,reject,telegram_bot,1483207948,4,,,,
rejects/eng/happy_4abefdf5_nohash_0.wav,reject,google,4abefdf5,4,,,,
synthetics/vocalware/neural/eng/engine2_voice9_cmd17.wav,reject,vocalware_neural,engine2_voice9,4,,,,
rejects/eng/common_voice_en_18678014.wav,reject,mozilla,unknown,4,,,,
noises/crf_melfi/production_line/production_line_432_000.wav,reject,production_line,unknown,4,,,,
rejects/eng/common_voice_en_18592564.wav,reject,mozilla,unknown,4,,,,
synthetics/google/neural/eng/GB_Standard_F_cmd22.wav,reject,google_neural,google_male,4,,,,
rejects/eng/on_179a61b7_nohash_1.wav,reject,google,179a61b7,4,,,,
synthetics/google/neural/eng/US_Standard_D_cmd21.wav,reject,google_neural,google_male,4,,,,
rejects/eng/common_voice_en_19699355.wav,reject,mozilla,unknown,4,,,,
commands/0f3f64d5/eng/eng_24_0.wav,reject,google,0f3f64d5,4,,,,
synthetics/google/standard/eng/AU_Wavenet_C_cmd15.wav,reject,google_standard,google_male,4,,,,
rejects/eng/bird_ceaadb24_nohash_0.wav,reject,google,ceaadb24,4,,,,
commands/409c962a/eng/eng_22_0.wav,reject,google,409c962a,4,,,,
rejects/eng/three_db8a3397_nohash_1.wav,reject,google,db8a3397,4,,,,
rejects/eng/common_voice_en_19602761.wav,reject,mozilla,unknown,4,,,,
synthetics/naturalreaders/neural/eng/graham_en_29.wav,reject,naturalreaders_neural,graham,4,,,,
synthetics/azure/neural/eng/RosaNeural_10.wav,reject,azure_neural,RosaNeural,4,,,,
synthetics/azure/neural/eng/RosaNeural_11.wav,reject,azure_neural,RosaNeural,4,,,,
rejects/eng/common_voice_en_19479324.wav,reject,mozilla,unknown,4,,,,
synthetics/vocalware/neural/eng/engine3_voice3_cmd18.wav,reject,vocalware_neural,engine3_voice3,4,,,,
rejects/eng/common_voice_en_19712094.wav,reject,mozilla,unknown,4,,,,
rejects/eng/bird_e0322f2c_nohash_0.wav,reject,google,e0322f2c,4,,,,
rejects/eng/common_voice_en_20905239.wav,reject,mozilla,unknown,4,,,,
rejects/eng/no_08ab8082_nohash_1.wav,reject,google,08ab8082,4,,,,
synthetics/polly/neural/eng/Matthew_25.wav,reject,polly_neural,Matthew,4,,,,
rejects/eng/dog_db9cd41d_nohash_0.wav,reject,google,db9cd41d,4,,,,
synthetics/vocalware/neural/eng/engine7_voice7_cmd11.wav,reject,vocalware_neural,engine7_voice7,4,,,,
commands/b5552931/eng/eng_24_4.wav,reject,google,b5552931,4,,,,
rejects/eng/wow_48bdc11c_nohash_0.wav,reject,google,48bdc11c,4,,,,
rejects/eng/bird_6f342826_nohash_1.wav,reject,google,6f342826,4,,,,
synthetics/google/standard/eng/AU_Wavenet_A_cmd4.wav,synthetic,google_standard,google_male,2,,,,
synthetics/vocalware/neural/eng/engine3_voice3_cmd1.wav,reject,vocalware_neural,engine3_voice3,4,,,,
rejects/eng/zero_7ff4fc72_nohash_0.wav,reject,google,7ff4fc72,4,,,,
commands/24befdb3/eng/eng_24_4.wav,reject,google,24befdb3,4,,,,
noises/crf_melfi/production_line/production_line_564_000.wav,reject,production_line,unknown,4,,,,
synthetics/vocalware/neural/eng/engine7_voice2_cmd16.wav,reject,vocalware_neural,engine7_voice2,4,,,,
rejects/eng/tree_e82914c0_nohash_0.wav,reject,google,e82914c0,4,,,,
rejects/eng/two_e805a617_nohash_0.wav,reject,google,e805a617,4,,,,
rejects/eng/no_8c7f81df_nohash_1.wav,reject,google,8c7f81df,4,,,,
rejects/eng/on_78102205_nohash_0.wav,reject,google,78102205,4,,,,
rejects/eng/cat_50f55535_nohash_0.wav,reject,google,50f55535,4,,,,
synthetics/vocalware/neural/eng/engine2_voice9_cmd2.wav,synthetic,vocalware_neural,engine2_voice9,0,,,,
commands/179492157/eng/ita_23.wav,reject,telegram_bot,179492157,4,,,,
noises/catena_di_lavoro_robot/bmw_car_064.wav,reject,unknown,unknown,4,,,,
commands/267561261/eng/eng_26.wav,reject,telegram_bot,267561261,4,,,,
rejects/eng/common_voice_en_21113730.wav,reject,mozilla,unknown,4,,,,
synthetics/google/standard/eng/GB_Wavenet_D_cmd29.wav,reject,google_standard,google_male,4,,,,
commands/1095491263/eng/ita_23.wav,reject,telegram_bot,1095491263,4,,,,
commands/1069744512/eng/ita_23.wav,reject,telegram_bot,1069744512,4,,,,
noises/strumenti_di_lavoro_lavorazione_metalli/tornio/137950__benboncan__wheel-lathe_012.wav,reject,tornio,unknown,4,,,,
samples/crf_02/noisy/eng/eng_25.wav,reject,noisy,crf_02,4,,,,
rejects/eng/dog_1bb574f9_nohash_1.wav,reject,google,1bb574f9,4,,,,
noises/drill/59051_004.wav,reject,unknown,unknown,4,,,,
rejects/eng/common_voice_en_23687481.wav,reject,mozilla,unknown,4,,,,
commands/604202480/eng/eng_7.wav,reject,telegram_bot,604202480,4,,,,
commands/d197e3ae/eng/eng_24_3.wav,reject,google,d197e3ae,4,,,,
rejects/eng/common_voice_en_18833678.wav,reject,mozilla,unknown,4,,,,
synthetics/google/standard/eng/US_Wavenet_J_cmd7.wav,reject,google_standard,google_male,4,,,,
rejects/eng/tree_3bc21161_nohash_0.wav,reject,google,3bc21161,4,,,,
noises/crf_melfi/production_line/production_line_583_000.wav,reject,production_line,unknown,4,,,,
commands/538507591/eng/eng_22.wav,reject,telegram_bot,538507591,4,,,,
rejects/eng/sheila_ab71c9a7_nohash_1.wav,reject,google,ab71c9a7,4,,,,
rejects/eng/common_voice_en_23342770.wav,reject,mozilla,unknown,4,,,,
commands/b83c1acf/eng/eng_22_1.wav,reject,google,b83c1acf,4,,,,
rejects/eng/yes_acde7e73_nohash_0.wav,reject,google,acde7e73,4,,,,
samples/crf_06/noisy/eng/eng_18.wav,reject,noisy,crf_06,4,,,,
rejects/eng/common_voice_en_19948747.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_20819079.wav,reject,mozilla,unknown,4,,,,
rejects/eng/seven_39025b21_nohash_0.wav,reject,google,39025b21,4,,,,
samples/fr_8/noisy/eng/eng_28.wav,reject,noisy,fr_8,4,,,,
synthetics/polly/neural/eng/Kendra_23.wav,reject,polly_neural,Kendra,4,,,,
samples/crf_07/clean/eng/eng_23.wav,reject,clean,crf_07,4,,,,
rejects/eng/bed_1b755c65_nohash_1.wav,reject,google,1b755c65,4,,,,
synthetics/azure/neural/eng/MiaNeural_29.wav,reject,azure_neural,MiaNeural,4,,,,
commands/133699592/eng/eng_22.wav,reject,telegram_bot,133699592,4,,,,
commands/2109142388/eng/eng_12.wav,reject,telegram_bot,2109142388,4,,,,
commands/617568216/eng/eng_12.wav,reject,telegram_bot,617568216,4,,,,
commands/33903159/eng/eng_24_0.wav,reject,google,33903159,4,,,,
samples/crf_09/clean/eng/eng_12.wav,reject,clean,crf_09,4,,,,
commands/10ace7eb/eng/eng_24_4.wav,reject,google,10ace7eb,4,,,,
synthetics/google/neural/eng/IN_Standard_D_cmd22.wav,reject,google_neural,google_male,4,,,,
commands/327289eb/eng/eng_22_0.wav,reject,google,327289eb,4,,,,
synthetics/google/standard/eng/GB_Wavenet_D_cmd5.wav,synthetic,google_standard,google_male,3,,,,
synthetics/azure/neural/eng/AmberNeural_17.wav,reject,azure_neural,AmberNeural,4,,,,
noises/crf_melfi/production_line/production_line_1026_000.wav,reject,production_line,unknown,4,,,,
rejects/eng/off_9886d8bf_nohash_2.wav,reject,google,9886d8bf,4,,,,
commands/134001349/eng/eng_11.wav,reject,telegram_bot,134001349,4,,,,
samples/crf_06/noisy/eng/eng_23.wav,reject,noisy,crf_06,4,,,,
noises/crf_melfi/production_line/production_line_377_000.wav,reject,production_line,unknown,4,,,,
rejects/eng/cat_dfb6450b_nohash_1.wav,reject,google,dfb6450b,4,,,,
synthetics/polly/standard/eng/Aditi_8.wav,reject,polly_standard,Aditi,4,,,,
noises/crf_melfi/production_line/production_line_1035_000.wav,reject,production_line,unknown,4,,,,
commands/28ce0c58/eng/eng_22_6.wav,reject,google,28ce0c58,4,,,,
rejects/eng/on_102192fd_nohash_0.wav,reject,google,102192fd,4,,,,
noises/crf_melfi/cooling_fan/cooling_fan_023_000.wav,reject,cooling_fan,unknown,4,,,,
synthetics/azure/neural/eng/RosaNeural_1.wav,reject,azure_neural,RosaNeural,4,,,,
rejects/eng/bird_cdbd6969_nohash_0.wav,reject,google,cdbd6969,4,,,,
rejects/eng/common_voice_en_17948961.wav,reject,mozilla,unknown,4,,,,
commands/222556755/eng/eng_6.wav,reject,telegram_bot,222556755,4,,,,
commands/7eee5973/eng/eng_24_0.wav,reject,google,7eee5973,4,,,,
rejects/eng/tree_d8a5ace5_nohash_0.wav,reject,google,d8a5ace5,4,,,,
rejects/eng/common_voice_en_19673068.wav,reject,mozilla,unknown,4,,,,
synthetics/vocalware/neural/eng/engine3_voice6_cmd30.wav,reject,vocalware_neural,engine3_voice6,4,,,,
rejects/eng/common_voice_en_20303883.wav,reject,mozilla,unknown,4,,,,
commands/837f7378/eng/eng_22_0.wav,reject,google,837f7378,4,,,,
synthetics/azure/neural/eng/NeerjaNeural_28.wav,reject,azure_neural,NeerjaNeural,4,,,,
commands/2066516850/eng/eng_27.wav,reject,telegram_bot,2066516850,4,,,,
synthetics/polly/standard/eng/Kimberly_17.wav,reject,polly_standard,Kimberly,4,,,,
rejects/eng/six_bbd0bbd0_nohash_0.wav,reject,google,bbd0bbd0,4,,,,
rejects/eng/seven_82c6d220_nohash_0.wav,reject,google,82c6d220,4,,,,
synthetics/azure/neural/eng/WayneNeural_29.wav,reject,azure_neural,WayneNeural,4,,,,
rejects/eng/dog_beb49c22_nohash_0.wav,reject,google,beb49c22,4,,,,
commands/c7124b73/eng/eng_24_0.wav,reject,google,c7124b73,4,,,,
noises/strumenti_di_lavoro_lavorazione_metalli/tornio/137950__benboncan__wheel-lathe_004.wav,reject,tornio,unknown,4,,,,
rejects/eng/common_voice_en_19456042.wav,reject,mozilla,unknown,4,,,,
commands/1306913040/eng/eng_26.wav,reject,telegram_bot,1306913040,4,,,,
rejects/eng/cat_e6515415_nohash_0.wav,reject,google,e6515415,4,,,,
commands/1132842894/eng/eng_26.wav,reject,telegram_bot,1132842894,4,,,,
rejects/eng/three_d8ee4734_nohash_0.wav,reject,google,d8ee4734,4,,,,
commands/2080397916/eng/eng_25.wav,reject,telegram_bot,2080397916,4,,,,
rejects/eng/marvin_2c7c33e8_nohash_0.wav,reject,google,2c7c33e8,4,,,,
synthetics/naturalreaders/neural/eng/charles_en_30.wav,reject,naturalreaders_neural,charles,4,,,,
rejects/eng/wow_605ed0ff_nohash_0.wav,reject,google,605ed0ff,4,,,,
rejects/eng/common_voice_en_19962221.wav,reject,mozilla,unknown,4,,,,
synthetics/google/neural/eng/AU_Standard_C_cmd24.wav,reject,google_neural,google_male,4,,,,
rejects/eng/common_voice_en_19699680.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_18528988.wav,reject,mozilla,unknown,4,,,,
samples/crf_04/noisy/eng/eng_15.wav,reject,noisy,crf_04,4,,,,
noises/strumenti_di_lavoro_lavorazione_metalli/saw/electric-edger-revs-turns-off_fyUZrOEd_NWM_001.wav,reject,saw,unknown,4,,,,
commands/911154958/eng/eng_6.wav,reject,telegram_bot,911154958,4,,,,
commands/f59d0771/eng/eng_22_0.wav,reject,google,f59d0771,4,,,,
synthetics/azure/neural/eng/MitchellNeural_2.wav,synthetic,azure_neural,MitchellNeural,0,,,,
rejects/eng/happy_bed06fac_nohash_0.wav,reject,google,bed06fac,4,,,,
commands/334596431/eng/eng_16.wav,reject,telegram_bot,334596431,4,,,,
noises/crf_melfi/production_line/production_line_251_000.wav,reject,production_line,unknown,4,,,,
synthetics/azure/neural/eng/PrabhatNeural_23.wav,reject,azure_neural,PrabhatNeural,4,,,,
synthetics/polly/standard/eng/Justin_23.wav,reject,polly_standard,Justin,4,,,,
rejects/eng/off_c692524d_nohash_2.wav,reject,google,c692524d,4,,,,
commands/418e7158/eng/eng_22_0.wav,reject,google,418e7158,4,,,,
rejects/eng/common_voice_en_19715326.wav,reject,mozilla,unknown,4,,,,
commands/1153694021/eng/eng_20.wav,reject,telegram_bot,1153694021,4,,,,
rejects/eng/common_voice_en_19018425.wav,reject,mozilla,unknown,4,,,,
samples/crf_02/clean/eng/eng_24.wav,reject,clean,crf_02,4,,,,
samples/crf_10/noisy/eng/eng_18.wav,reject,noisy,crf_10,4,,,,
commands/7c1d8533/eng/eng_24_0.wav,reject,google,7c1d8533,4,,,,
commands/432184911/eng/eng_22.wav,reject,telegram_bot,432184911,4,,,,
rejects/eng/house_89f3ab7d_nohash_2.wav,reject,google,89f3ab7d,4,,,,
rejects/eng/off_b97c9f77_nohash_0.wav,reject,google,b97c9f77,4,,,,
synthetics/polly/standard/eng/Amy_4.wav,synthetic,polly_standard,Amy,2,,,,
synthetics/vocalware/neural/eng/engine3_voice8_cmd11.wav,reject,vocalware_neural,engine3_voice8,4,,,,
commands/d90b4138/eng/eng_22_4.wav,reject,google,d90b4138,4,,,,
commands/51055bda/eng/eng_24_2.wav,reject,google,51055bda,4,,,,
rejects/eng/common_voice_en_23054739.wav,reject,mozilla,unknown,4,,,,
rejects/eng/dog_bd061bef_nohash_0.wav,reject,google,bd061bef,4,,,,
commands/538507591/eng/eng_2.wav,command,telegram_bot,538507591,0,,,,
rejects/eng/common_voice_en_18340240.wav,reject,mozilla,unknown,4,,,,
commands/62605293/eng/eng_24_1.wav,reject,google,62605293,4,,,,
rejects/eng/common_voice_en_20290202.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_19203286.wav,reject,mozilla,unknown,4,,,,
noises/crf_melfi/production_line/production_line_102_000.wav,reject,production_line,unknown,4,,,,
noises/crf_melfi/production_line/production_line_362_000.wav,reject,production_line,unknown,4,,,,
noises/drill/199929_001.wav,reject,unknown,unknown,4,,,,
commands/1254765304/eng/eng_2.wav,command,telegram_bot,1254765304,0,,,,
commands/96ab6565/eng/eng_22_1.wav,reject,google,96ab6565,4,,,,
commands/407575728/eng/eng_14.wav,reject,telegram_bot,407575728,4,,,,
rejects/eng/cat_1df483c0_nohash_1.wav,reject,google,1df483c0,4,,,,
synthetics/vocalware/neural/eng/engine7_voice4_cmd20.wav,reject,vocalware_neural,engine7_voice4,4,,,,
rejects/eng/cat_f9ebdba0_nohash_0.wav,reject,google,f9ebdba0,4,,,,
commands/cd68e997/eng/eng_22_1.wav,reject,google,cd68e997,4,,,,
synthetics/azure/neural/eng/ClaraNeural_12.wav,reject,azure_neural,ClaraNeural,4,,,,
rejects/eng/common_voice_en_20381780.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_20282183.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_21356762.wav,reject,mozilla,unknown,4,,,,
commands/538507591/eng/eng_27.wav,reject,telegram_bot,538507591,4,,,,
rejects/eng/common_voice_en_20030255.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_19697064.wav,reject,mozilla,unknown,4,,,,
commands/ca48dc76/eng/eng_22_1.wav,reject,google,ca48dc76,4,,,,
commands/706553514/eng/eng_21.wav,reject,telegram_bot,706553514,4,,,,
rejects/eng/cat_569455ff_nohash_0.wav,reject,google,569455ff,4,,,,
synthetics/azure/neural/eng/EricNeural_19.wav,reject,azure_neural,EricNeural,4,,,,
rejects/eng/marvin_1f653d27_nohash_0.wav,reject,google,1f653d27,4,,,,
synthetics/polly/standard/eng/Ivy_14.wav,reject,polly_standard,Ivy,4,,,,
rejects/eng/three_099d52ad_nohash_3.wav,reject,google,099d52ad,4,,,,
rejects/eng/dog_56f8a100_nohash_0.wav,reject,google,56f8a100,4,,,,
rejects/eng/bird_f34e6f44_nohash_0.wav,reject,google,f34e6f44,4,,,,
commands/232282882/eng/eng_25.wav,reject,telegram_bot,232282882,4,,,,
commands/e53139ad/eng/eng_24_3.wav,reject,google,e53139ad,4,,,,
rejects/eng/common_voice_en_18992734.wav,reject,mozilla,unknown,4,,,,
rejects/eng/cat_50033893_nohash_0.wav,reject,google,50033893,4,,,,
rejects/eng/nine_6ceeb9aa_nohash_0.wav,reject,google,6ceeb9aa,4,,,,
rejects/eng/common_voice_en_19595931.wav,reject,mozilla,unknown,4,,,,
rejects/eng/happy_e98cb283_nohash_0.wav,reject,google,e98cb283,4,,,,
samples/crf_10/clean/eng/eng_28.wav,reject,clean,crf_10,4,,,,
rejects/eng/zero_78102205_nohash_0.wav,reject,google,78102205,4,,,,
rejects/eng/common_voice_en_19531742.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_17387394.wav,reject,mozilla,unknown,4,,,,
rejects/eng/common_voice_en_18504538.wav,reject,mozilla,unknown,4,,,,
rejects/eng/no_f19c1390_nohash_0.wav,reject,google,f19c1390,4,,,,
noises/drill/137815_003.wav,reject,unknown,unknown,4,,,,
synthetics/azure/neural/eng/JennyNeural_14.wav,reject,azure_neural,JennyNeural,4,,,,
synthetics/polly/standard/eng/Joanna_6.wav,reject,polly_standard,Joanna,4,,,,
commands/fac7deca/eng/eng_22_0.wav,reject,google,fac7deca,4,,,,
rejects/eng/zero_78102205_nohash_3.wav,reject,google,78102205,4,,,,
synthetics/vocalware/neural/eng/engine3_voice1_cmd24.wav,reject,vocalware_neural,engine3_voice1,4,,,,
synthetics/google/standard/eng/US_Wavenet_J_cmd3.wav,synthetic,google_standard,google_male,1,,,,
rejects/eng/four_be91a00a_nohash_0.wav,reject,google,be91a00a,4,,,,
rejects/eng/wow_d069e6ff_nohash_0.wav,reject,google,d069e6ff,4,,,,
commands/f47d644e/eng/eng_24_0.wav,reject,google,f47d644e,4,,,,
rejects/eng/four_541e4079_nohash_0.wav,reject,google,541e4079,4,,,,
synthetics/nemo/neural/eng/glowtts_melgan_cmd23.wav,reject,nemo_neural,nemo,4,,,,
rejects/eng/bed_9e075bf1_nohash_0.wav,reject,google,9e075bf1,4,,,,
synthetics/vocalware/neural/eng/engine7_voice2_cmd22.wav,reject,vocalware_neural,engine7_voice2,4,,,,
synthetics/google/neural/eng/IN_Standard_C_cmd30.wav,reject,google_neural,google_male,4,,,,
rejects/eng/eight_6b889021_nohash_1.wav,reject,google,6b889021,4,,,,
rejects/eng/dog_25c14394_nohash_0.wav,reject,google,25c14394,4,,,,
commands/697081431/eng/eng_9.wav,reject,telegram_bot,697081431,4,,,,
noises/drill/382954_001.wav,reject,unknown,unknown,4,,,,
commands/87c62767/eng/eng_24_0.wav,reject,google,87c62767,4,,,,
commands/b97c9f77/eng/eng_24_4.wav,reject,google,b97c9f77,4,,,,
synthetics/vocalware/neural/eng/engine2_voice8_cmd23.wav,reject,vocalware_neural,engine2_voice8,4,,,,
rejects/eng/common_voice_en_20305180.wav,reject,mozilla,unknown,4,,,,
rejects/eng/house_fbf3dd31_nohash_0.wav,reject,google,fbf3dd31,4,,,,
commands/523906610/eng/eng_12.wav,reject,telegram_bot,523906610,4,,,,
synthetics/azure/neural/eng/BrandonNeural_8.wav,reject,azure_neural,BrandonNeural,4,,,,
noises/crf_melfi/production_line/production_line_1287_000.wav,reject,production_line,unknown,4,,,,
commands/580130061/eng/eng_15.wav,reject,telegram_bot,580130061,4,,,,
rejects/eng/seven_9229bff9_nohash_1.wav,reject,google,9229bff9,4,,,,
commands/5003958420/eng/eng_24.wav,reject,telegram_bot,5003958420,4,,,,
rejects/eng/yes_d069e6ff_nohash_0.wav,reject,google,d069e6ff,4,,,,
rejects/eng/zero_2b3f509b_nohash_0.wav,reject,google,2b3f509b,4,,,,
rejects/eng/house_9a69672b_nohash_0.wav,reject,google,9a69672b,4,,,,
commands/224710733/eng/eng_4.wav,command,telegram_bot,224710733,2,,,,
synthetics/azure/neural/eng/WayneNeural_5.wav,synthetic,azure_neural,WayneNeural,3,,,,
commands/d1d3e64d/eng/eng_24_2.wav,reject,google,d1d3e64d,4,,,,
rejects/eng/common_voice_en_21097460.wav,reject,mozilla,unknown,4,,,,
commands/eb6dab4a/eng/eng_24_1.wav,reject,google,eb6dab4a,4,,,,
rejects/eng/common_voice_en_18766145.wav,reject,mozilla,unknown,4,,,,
synthetics/naturalreaders/neural/eng/sharon_us_16.wav,reject,naturalreaders_neural,sharon,4,,,,
synthetics/google/neural/eng/GB_Standard_F_cmd29.wav,reject,google_neural,google_male,4,,,,
rejects/eng/eight_29fb33da_nohash_3.wav,reject,google,29fb33da,4,,,,
rejects/eng/nine_f17be97f_nohash_2.wav,reject,google,f17be97f,4,,,,
commands/66a412a7/eng/eng_24_1.wav,reject,google,66a412a7,4,,,,
rejects/eng/happy_db9cd41d_nohash_0.wav,reject,google,db9cd41d,4,,,,
commands/1132842894/eng/eng_8.wav,reject,telegram_bot,1132842894,4,,,,
synthetics/azure/neural/eng/BrandonNeural_27.wav,reject,azure_neural,BrandonNeural,4,,,,
rejects/eng/bird_106a6183_nohash_0.wav,reject,google,106a6183,4,,,,
rejects/eng/cat_815f0f03_nohash_1.wav,reject,google,815f0f03,4,,,,
rejects/eng/off_c1d39ce8_nohash_6.wav,reject,google,c1d39ce8,4,,,,
noises/crf_melfi/production_line/production_line_333_000.wav,reject,production_line,unknown,4,,,,
rejects/eng/two_38d78313_nohash_0.wav,reject,google,38d78313,4,,,,
noises/crf_melfi/production_line/production_line_774_000.wav,reject,production_line,unknown,4,,,,
synthetics/azure/neural/eng/LeahNeural_19.wav,reject,azure_neural,LeahNeural,4,,,,
rejects/eng/marvin_a583c5b0_nohash_0.wav,reject,google,a583c5b0,4,,,,
rejects/eng/nine_cb8f8307_nohash_5.wav,reject,google,cb8f8307,4,,,,
rejects/eng/house_1bb574f9_nohash_1.wav,reject,google,1bb574f9,4,,,,
noises/crf_melfi/robot/felice_robot_028.wav,reject,robot,unknown,4,,,,
rejects/eng/six_ad63d93c_nohash_3.wav,reject,google,ad63d93c,4,,,,
commands/3f2b358d/eng/eng_22_3.wav,reject,google,3f2b358d,4,,,,
rejects/eng/house_ce49cb60_nohash_0.wav,reject,google,ce49cb60,4,,,,
commands/ceaadb24/eng/eng_24_0.wav,reject,google,ceaadb24,4,,,,
rejects/eng/common_voice_en_21396820.wav,reject,mozilla,unknown,4,,,,
rejects/eng/marvin_d8ee4734_nohash_0.wav,reject,google,d8ee4734,4,,,,
rejects/eng/house_6a861f21_nohash_0.wav,reject,google,6a861f21,4,,,,
rejects/eng/common_voice_en_18974336.wav,reject,mozilla,unknown,4,,,,
samples/crf_00/clean/eng/eng_23.wav,reject,clean,crf_00,4,,,,
commands/2123568595/eng/eng_8.wav,reject,telegram_bot,2123568595,4,,,,
noises/crf_melfi/move_arm/move_arm_20_000.wav,reject,move_arm,unknown,4,,,,
commands/173ae793/eng/eng_22_0.wav,reject,google,173ae793,4,,,,
