	client_id	path	sentence	up_votes	age	gender	accent	locale	segment
101	yes	yes_c099668c_nohash_2.wav						eng	
102	off	off_a16b3102_nohash_1.wav						eng	
103	zero	zero_b7669804_nohash_2.wav						eng	
104	zero	zero_8a5acefd_nohash_1.wav						eng	
105	common	common_voice_en_19037587.wav						eng	
106	off	off_7f74626f_nohash_4.wav						eng	
107	on	on_6c2dd2d5_nohash_0.wav						eng	
108	yes	yes_39a45230_nohash_1.wav						eng	
109	yes	yes_0ff728b5_nohash_3.wav						eng	
110	three	three_c392e01d_nohash_0.wav						eng	
111	left	left_f5733968_nohash_4.wav						eng	
112	six	six_2e30f9a5_nohash_1.wav						eng	
113	nine	nine_0ff728b5_nohash_3.wav						eng	
114	happy	happy_19785c4e_nohash_0.wav						eng	
115	eight	eight_7e783e3f_nohash_0.wav						eng	
116	left	left_e0315cf6_nohash_3.wav						eng	
117	six	six_a2b16113_nohash_0.wav						eng	
118	nine	nine_24befdb3_nohash_0.wav						eng	
119	seven	seven_b97c9f77_nohash_4.wav						eng	
120	left	left_9886d8bf_nohash_2.wav						eng	
121	one	one_5e033479_nohash_0.wav						eng	
122	nine	nine_3efef882_nohash_1.wav						eng	
123	cat	cat_1851e33b_nohash_0.wav						eng	
124	common	common_voice_en_19763502.wav						eng	
125	sheila	sheila_50033893_nohash_1.wav						eng	
126	two	two_d430b3cc_nohash_0.wav						eng	
127	dog	dog_d90b4138_nohash_0.wav						eng	
128	on	on_8ed25ef8_nohash_0.wav						eng	
129	zero	zero_962f27eb_nohash_2.wav						eng	
130	left	left_31e686d2_nohash_0.wav						eng	
131	left	left_57b38f48_nohash_2.wav						eng	
132	sheila	sheila_88053e92_nohash_1.wav						eng	
133	up	up_c44d2a58_nohash_0.wav						eng	
134	right	right_25132942_nohash_1.wav						eng	
135	on	on_637c702a_nohash_0.wav						eng	
136	sheila	sheila_c7b4049e_nohash_0.wav						eng	
137	bird	bird_65d81c54_nohash_0.wav						eng	
138	right	right_caa4779f_nohash_1.wav						eng	
139	go	go_c5570933_nohash_1.wav						eng	
140	bird	bird_014f9f65_nohash_0.wav						eng	
141	no	no_86fa2dcd_nohash_1.wav						eng	
142	stop	stop_acfd3bc3_nohash_0.wav						eng	
143	go	go_96c67073_nohash_0.wav						eng	
144	seven	seven_c3538de1_nohash_1.wav						eng	
145	bed	bed_c1d39ce8_nohash_0.wav						eng	
146	cat	cat_22aa3665_nohash_1.wav						eng	
147	common	common_voice_en_19036775.wav						eng	
148	down	down_0447d7c1_nohash_0.wav						eng	
149	nine	nine_34ba417a_nohash_0.wav						eng	
150	two	two_cc6ee39b_nohash_2.wav						eng	
151	left	left_e0ff1e9c_nohash_0.wav						eng	
152	common	common_voice_en_21275279.wav						eng	
153	yes	yes_26b28ea7_nohash_1.wav						eng	
154	zero	zero_1dce06e8_nohash_0.wav						eng	
155	down	down_bc196f81_nohash_0.wav						eng	
156	three	three_f292725f_nohash_0.wav						eng	
157	zero	zero_10ace7eb_nohash_3.wav						eng	
158	yes	yes_de040337_nohash_1.wav						eng	
159	two	two_7add4c5f_nohash_0.wav						eng	
160	eight	eight_96ab6565_nohash_1.wav						eng	
161	up	up_dbb7723a_nohash_0.wav						eng	
162	bed	bed_84bf12ff_nohash_0.wav						eng	
163	down	down_d7c60815_nohash_0.wav						eng	
164	five	five_179a61b7_nohash_1.wav						eng	
165	up	up_129c7d8d_nohash_0.wav						eng	
166	left	left_f1d36c53_nohash_0.wav						eng	
167	one	one_951cac20_nohash_0.wav						eng	
168	wow	wow_8494fba8_nohash_1.wav						eng	
169	dog	dog_00f0204f_nohash_1.wav						eng	
170	house	house_8c7b691a_nohash_1.wav						eng	
171	tree	tree_126403d4_nohash_0.wav						eng	
172	on	on_db4cf12f_nohash_1.wav						eng	
173	common	common_voice_en_19993520.wav						eng	
174	one	one_e1469561_nohash_4.wav						eng	
175	on	on_8c7f81df_nohash_0.wav						eng	
176	eight	eight_9d32f10a_nohash_1.wav						eng	
177	house	house_5ab63b0a_nohash_1.wav						eng	
178	wow	wow_6e8b9b7b_nohash_1.wav						eng	
179	four	four_f5733968_nohash_4.wav						eng	
180	four	four_f84762e5_nohash_0.wav						eng	
181	two	two_ba59cab3_nohash_0.wav						eng	
182	house	house_c245d3d7_nohash_1.wav						eng	
183	down	down_9080f6d3_nohash_2.wav						eng	
184	stop	stop_1ffd513b_nohash_0.wav						eng	
185	happy	happy_56f78b7e_nohash_0.wav						eng	
186	seven	seven_9aa21fa9_nohash_0.wav						eng	
187	off	off_b59fe16d_nohash_1.wav						eng	
188	bed	bed_b12bef84_nohash_1.wav						eng	
189	happy	happy_07363607_nohash_0.wav						eng	
190	on	on_b6ebe225_nohash_0.wav						eng	
191	bed	bed_0c2ca723_nohash_1.wav						eng	
192	seven	seven_cd7f8c1b_nohash_4.wav						eng	
193	house	house_96cd0255_nohash_1.wav						eng	
194	on	on_5ba724a7_nohash_1.wav						eng	
195	three	three_311fde72_nohash_0.wav						eng	
196	four	four_b83c1acf_nohash_3.wav						eng	
197	down	down_bdb90d38_nohash_3.wav						eng	
198	zero	zero_47565088_nohash_2.wav						eng	
199	sheila	sheila_560c5be4_nohash_0.wav						eng	
200	yes	yes_ffbb695d_nohash_0.wav						eng	
201	seven	seven_48bdc11c_nohash_0.wav						eng	
202	bed	bed_b80d6c5e_nohash_0.wav						eng	
203	left	left_1b835b87_nohash_0.wav						eng	
204	left	left_af7a8296_nohash_1.wav						eng	
205	marvin	marvin_ba676390_nohash_3.wav						eng	
206	one	one_28ed6bc9_nohash_0.wav						eng	
207	zero	zero_fd395b74_nohash_0.wav						eng	
208	bird	bird_e8c3c5ca_nohash_0.wav						eng	
209	common	common_voice_en_18274456.wav						eng	
210	bed	bed_66041c69_nohash_1.wav						eng	
211	house	house_5d9bb361_nohash_0.wav						eng	
212	marvin	marvin_6889b21f_nohash_1.wav						eng	
213	sheila	sheila_5f1b1051_nohash_0.wav						eng	
214	zero	zero_81dc4a94_nohash_1.wav						eng	
215	no	no_e8e960fd_nohash_0.wav						eng	
216	go	go_2bfe70ef_nohash_0.wav						eng	
217	eight	eight_c0c701f1_nohash_1.wav						eng	
218	zero	zero_be7a5b2d_nohash_3.wav						eng	
219	no	no_02746d24_nohash_0.wav						eng	
220	two	two_1df483c0_nohash_0.wav						eng	
221	left	left_c0e8f5a1_nohash_0.wav						eng	
222	tree	tree_b5935410_nohash_1.wav						eng	
223	common	common_voice_en_19993522.wav						eng	
224	three	three_c68cf200_nohash_0.wav						eng	
225	sheila	sheila_f63a6479_nohash_0.wav						eng	
226	six	six_0d53e045_nohash_0.wav						eng	
227	yes	yes_0397ecda_nohash_0.wav						eng	
228	nine	nine_7ea032f3_nohash_0.wav						eng	
229	go	go_baeac2ba_nohash_1.wav						eng	
230	common	common_voice_en_20506997.wav						eng	
231	seven	seven_dca2797e_nohash_3.wav						eng	
232	six	six_e7ea8b76_nohash_1.wav						eng	
233	sheila	sheila_5b09db89_nohash_0.wav						eng	
234	five	five_8ff44869_nohash_1.wav						eng	
235	two	two_a1533da4_nohash_0.wav						eng	
236	common	common_voice_en_19997535.wav						eng	
237	right	right_7ea032f3_nohash_2.wav						eng	
238	common	common_voice_en_20710868.wav						eng	
239	down	down_c1d39ce8_nohash_7.wav						eng	
240	down	down_bdee441c_nohash_1.wav						eng	
241	one	one_9b3ea809_nohash_0.wav						eng	
242	off	off_1cb788bc_nohash_0.wav						eng	
243	cat	cat_5a3712c9_nohash_2.wav						eng	
244	on	on_d33df435_nohash_1.wav						eng	
245	wow	wow_e5afa9b0_nohash_0.wav						eng	
246	up	up_953fe1ad_nohash_2.wav						eng	
247	cat	cat_44715c1c_nohash_1.wav						eng	
248	nine	nine_5fadb538_nohash_1.wav						eng	
249	zero	zero_863880b7_nohash_0.wav						eng	
250	one	one_02e85b60_nohash_0.wav						eng	
251	marvin	marvin_bad64eac_nohash_0.wav						eng	
252	house	house_a42a88ff_nohash_0.wav						eng	
253	right	right_9190045a_nohash_0.wav						eng	
254	five	five_a74f3917_nohash_1.wav						eng	
255	nine	nine_dff327c5_nohash_2.wav						eng	
256	common	common_voice_en_20290205.wav						eng	
257	one	one_234ab0fb_nohash_0.wav						eng	
258	on	on_c93d5e22_nohash_4.wav						eng	
259	stop	stop_62581901_nohash_1.wav						eng	
260	three	three_327289eb_nohash_0.wav						eng	
261	seven	seven_2d82a556_nohash_0.wav						eng	
262	sheila	sheila_cd85758f_nohash_0.wav						eng	
263	right	right_a5609cce_nohash_2.wav						eng	
264	marvin	marvin_64da5281_nohash_0.wav						eng	
265	bird	bird_39ec87ac_nohash_0.wav						eng	
266	eight	eight_e7ea8b76_nohash_5.wav						eng	
267	common	common_voice_en_19966473.wav						eng	
268	common	common_voice_en_23592771.wav						eng	
269	three	three_9712cce0_nohash_0.wav						eng	
270	one	one_aff582a1_nohash_3.wav						eng	
271	no	no_ad5aeec2_nohash_0.wav						eng	
272	two	two_435f9f9e_nohash_0.wav						eng	
273	right	right_2cf28b70_nohash_0.wav						eng	
274	sheila	sheila_2aec99ec_nohash_0.wav						eng	
275	off	off_340c8b10_nohash_1.wav						eng	
276	bed	bed_66041c69_nohash_0.wav						eng	
277	zero	zero_3402e488_nohash_3.wav						eng	
278	bird	bird_1678e6f1_nohash_0.wav						eng	
279	three	three_6794a793_nohash_0.wav						eng	
280	up	up_77f185d3_nohash_0.wav						eng	
281	common	common_voice_en_21344634.wav						eng	
282	right	right_62641b88_nohash_0.wav						eng	
283	no	no_53578f4e_nohash_0.wav						eng	
284	bed	bed_09ddc105_nohash_0.wav						eng	
285	tree	tree_86648261_nohash_1.wav						eng	
286	seven	seven_e7d0eb3f_nohash_0.wav						eng	
287	off	off_47d01978_nohash_1.wav						eng	
288	house	house_2197f41c_nohash_1.wav						eng	
289	common	common_voice_en_19712078.wav						eng	
290	right	right_cb8f8307_nohash_4.wav						eng	
291	on	on_5de3f6cc_nohash_2.wav						eng	
292	off	off_dd086776_nohash_1.wav						eng	
293	no	no_fb7cfe0e_nohash_0.wav						eng	
294	up	up_079dfce3_nohash_0.wav						eng	
295	common	common_voice_en_21610559.wav						eng	
296	up	up_3b852f6f_nohash_2.wav						eng	
297	off	off_625fd898_nohash_0.wav						eng	
298	off	off_5fadb538_nohash_2.wav						eng	
299	common	common_voice_en_18549367.wav						eng	
300	tree	tree_df1d5024_nohash_0.wav						eng	
301	five	five_afabfa0e_nohash_0.wav						eng	
302	down	down_44bc77f7_nohash_0.wav						eng	
303	yes	yes_530306f5_nohash_1.wav						eng	
304	zero	zero_6d818f6c_nohash_0.wav						eng	
305	stop	stop_1e31353f_nohash_2.wav						eng	
306	on	on_437455be_nohash_0.wav						eng	
307	off	off_6727b579_nohash_1.wav						eng	
308	common	common_voice_en_19356854.wav						eng	
309	right	right_7b301939_nohash_0.wav						eng	
310	bed	bed_8b775397_nohash_0.wav						eng	
311	no	no_f5733968_nohash_0.wav						eng	
312	nine	nine_3a33d3a4_nohash_0.wav						eng	
313	cat	cat_31d68957_nohash_0.wav						eng	
314	off	off_b9cccd01_nohash_1.wav						eng	
315	common	common_voice_en_18827541.wav						eng	
316	bed	bed_815f0f03_nohash_0.wav						eng	
317	common	common_voice_en_19960210.wav						eng	
318	right	right_97ae8b25_nohash_2.wav						eng	
319	left	left_26e573a9_nohash_0.wav						eng	
320	dog	dog_7fa5fa1f_nohash_1.wav						eng	
321	on	on_2bdbe5f7_nohash_1.wav						eng	
322	down	down_37dca74f_nohash_2.wav						eng	
323	common	common_voice_en_20234668.wav						eng	
324	bird	bird_7e7f0ed6_nohash_1.wav						eng	
325	marvin	marvin_460f2bad_nohash_0.wav						eng	
326	tree	tree_7be5a0f3_nohash_1.wav						eng	
327	eight	eight_857366dd_nohash_0.wav						eng	
328	down	down_c1d39ce8_nohash_5.wav						eng	
329	go	go_91223b83_nohash_1.wav						eng	
330	nine	nine_130d9a87_nohash_0.wav						eng	
331	five	five_73f0c1f7_nohash_1.wav						eng	
332	marvin	marvin_90804775_nohash_0.wav						eng	
333	six	six_cdfbbe75_nohash_1.wav						eng	
334	left	left_bbd0bbd0_nohash_1.wav						eng	
335	dog	dog_06a79a03_nohash_0.wav						eng	
336	common	common_voice_en_19725306.wav						eng	
337	common	common_voice_en_21573881.wav						eng	
338	no	no_3ec05c3d_nohash_0.wav						eng	
339	cat	cat_2c7c33e8_nohash_1.wav						eng	
340	seven	seven_a6d586b7_nohash_4.wav						eng	
341	eight	eight_d0f7bef5_nohash_1.wav						eng	
342	nine	nine_28497c5b_nohash_0.wav						eng	
343	bird	bird_364f979f_nohash_0.wav						eng	
344	wow	wow_de650823_nohash_0.wav						eng	
345	common	common_voice_en_21726628.wav						eng	
346	common	common_voice_en_19628719.wav						eng	
347	down	down_ffd2ba2f_nohash_4.wav						eng	
348	four	four_00f0204f_nohash_1.wav						eng	
349	down	down_be7a5b2d_nohash_2.wav						eng	
350	right	right_06076b6b_nohash_0.wav						eng	
351	left	left_35d1b6ee_nohash_3.wav						eng	
352	five	five_c0445658_nohash_1.wav						eng	
353	three	three_c1d39ce8_nohash_6.wav						eng	
354	stop	stop_c0c0d87d_nohash_1.wav						eng	
355	one	one_b1df80c0_nohash_0.wav						eng	
356	nine	nine_a50a98d2_nohash_0.wav						eng	
357	bed	bed_c120e80e_nohash_0.wav						eng	
358	zero	zero_15d83b54_nohash_0.wav						eng	
359	seven	seven_3e31dffe_nohash_4.wav						eng	
360	zero	zero_f17be97f_nohash_3.wav						eng	
361	bird	bird_2cf28b70_nohash_1.wav						eng	
362	bed	bed_742d6431_nohash_0.wav						eng	
363	nine	nine_96a48d28_nohash_1.wav						eng	
364	marvin	marvin_f297e878_nohash_0.wav						eng	
365	yes	yes_834f03fe_nohash_1.wav						eng	
366	right	right_34ba417a_nohash_0.wav						eng	
367	five	five_712e4d58_nohash_1.wav						eng	
368	three	three_91cdef62_nohash_2.wav						eng	
369	wow	wow_3777c08e_nohash_0.wav						eng	
370	yes	yes_6f2f57c1_nohash_2.wav						eng	
371	common	common_voice_en_19647450.wav						eng	
372	yes	yes_c6ee87a7_nohash_4.wav						eng	
373	go	go_b4aa9fef_nohash_0.wav						eng	
374	no	no_f15a354c_nohash_0.wav						eng	
375	common	common_voice_en_20703165.wav						eng	
376	five	five_964e8cfd_nohash_1.wav						eng	
377	right	right_9aa21fa9_nohash_1.wav						eng	
378	three	three_4c4d2526_nohash_1.wav						eng	
379	yes	yes_10ace7eb_nohash_3.wav						eng	
380	house	house_9cde5de8_nohash_1.wav						eng	
381	three	three_3402e488_nohash_2.wav						eng	
382	bird	bird_c578beb0_nohash_0.wav						eng	
383	stop	stop_51055bda_nohash_1.wav						eng	
384	marvin	marvin_62605293_nohash_1.wav						eng	
385	two	two_88120683_nohash_2.wav						eng	
386	eight	eight_81a345a3_nohash_0.wav						eng	
387	four	four_1ecfb537_nohash_0.wav						eng	
388	no	no_28e47b1a_nohash_0.wav						eng	
389	down	down_76424fa5_nohash_0.wav						eng	
390	off	off_f9af823e_nohash_1.wav						eng	
391	house	house_10f2bb12_nohash_0.wav						eng	
392	five	five_340c8b10_nohash_0.wav						eng	
393	zero	zero_28ed6bc9_nohash_1.wav						eng	
394	wow	wow_902258bb_nohash_1.wav						eng	
395	five	five_d55aa56c_nohash_0.wav						eng	
396	seven	seven_46a153d8_nohash_2.wav						eng	
397	no	no_ba59cab3_nohash_0.wav						eng	
398	down	down_d9d6559e_nohash_3.wav						eng	
399	down	down_4cb874bb_nohash_0.wav						eng	
400	yes	yes_aff582a1_nohash_3.wav						eng	
401	common	common_voice_en_21013282.wav						eng	
402	three	three_d197e3ae_nohash_0.wav						eng	
403	six	six_31583d30_nohash_1.wav						eng	
404	five	five_fda46b78_nohash_0.wav						eng	
405	wow	wow_dc7ec25b_nohash_0.wav						eng	
406	sheila	sheila_e4b02540_nohash_1.wav						eng	
407	house	house_71f6fed7_nohash_1.wav						eng	
408	four	four_e91d173e_nohash_0.wav						eng	
409	stop	stop_9ab86dd0_nohash_0.wav						eng	
410	on	on_9c59dd28_nohash_0.wav						eng	
411	off	off_dec73123_nohash_0.wav						eng	
412	on	on_f44f440f_nohash_0.wav						eng	
413	common	common_voice_en_19495130.wav						eng	
414	three	three_553f1a79_nohash_1.wav						eng	
415	bed	bed_b1df80c0_nohash_1.wav						eng	
416	nine	nine_3d6bee47_nohash_0.wav						eng	
417	nine	nine_b46e8153_nohash_0.wav						eng	
418	up	up_8830e17f_nohash_3.wav						eng	
419	five	five_8e884ec4_nohash_1.wav						eng	
420	go	go_c1eebc0b_nohash_0.wav						eng	
421	sheila	sheila_ad5aeec2_nohash_0.wav						eng	
422	six	six_f8f60f59_nohash_1.wav						eng	
423	happy	happy_af130f12_nohash_0.wav						eng	
424	no	no_29fb33da_nohash_3.wav						eng	
425	up	up_28e47b1a_nohash_2.wav						eng	
426	up	up_61a0d340_nohash_1.wav						eng	
427	yes	yes_1746d7b6_nohash_0.wav						eng	
428	down	down_51055bda_nohash_4.wav						eng	
429	three	three_8910e5ef_nohash_0.wav						eng	
430	off	off_f7b43563_nohash_1.wav						eng	
431	common	common_voice_en_19489785.wav						eng	
432	house	house_840eab5a_nohash_0.wav						eng	
433	three	three_d71ad617_nohash_0.wav						eng	
434	down	down_6a2fb9a5_nohash_0.wav						eng	
435	sheila	sheila_1daa5ada_nohash_1.wav						eng	
436	wow	wow_43691f67_nohash_2.wav						eng	
437	zero	zero_327289eb_nohash_0.wav						eng	
438	left	left_4a294341_nohash_2.wav						eng	
439	three	three_42ccb57a_nohash_0.wav						eng	
440	dog	dog_88f8a99c_nohash_0.wav						eng	
441	nine	nine_b3bb4dd6_nohash_0.wav						eng	
442	yes	yes_e649aa92_nohash_0.wav						eng	
443	six	six_8c3c4715_nohash_0.wav						eng	
444	three	three_f550b7dc_nohash_0.wav						eng	
445	on	on_93ec8b84_nohash_1.wav						eng	
446	wow	wow_e102119e_nohash_0.wav						eng	
447	common	common_voice_en_22940717.wav						eng	
448	tree	tree_a8ee11c7_nohash_0.wav						eng	
449	one	one_10c6d873_nohash_0.wav						eng	
450	stop	stop_8ff44869_nohash_0.wav						eng	
451	happy	happy_6ef76186_nohash_0.wav						eng	
452	sheila	sheila_8c4854bc_nohash_1.wav						eng	
453	seven	seven_1338a799_nohash_0.wav						eng	
454	common	common_voice_en_19750483.wav						eng	
455	stop	stop_7846fd85_nohash_0.wav						eng	
456	nine	nine_f5e44d34_nohash_0.wav						eng	
457	three	three_29fb33da_nohash_2.wav						eng	
458	up	up_aa753bb9_nohash_0.wav						eng	
459	stop	stop_825f450d_nohash_0.wav						eng	
460	go	go_dce5041a_nohash_0.wav						eng	
461	five	five_9c06a3f3_nohash_1.wav						eng	
462	happy	happy_edc53350_nohash_0.wav						eng	
463	common	common_voice_en_20577521.wav						eng	
464	sheila	sheila_2bdbe5f7_nohash_0.wav						eng	
465	yes	yes_35d1b6ee_nohash_2.wav						eng	
466	go	go_e6be0830_nohash_4.wav						eng	
467	down	down_3f170018_nohash_0.wav						eng	
468	zero	zero_c22d3f18_nohash_4.wav						eng	
469	wow	wow_b7016c27_nohash_0.wav						eng	
470	two	two_a759efbc_nohash_2.wav						eng	
471	three	three_28e47b1a_nohash_4.wav						eng	
472	no	no_ad5aeec2_nohash_1.wav						eng	
473	six	six_f5d09ebd_nohash_2.wav						eng	
474	common	common_voice_en_20260475.wav						eng	
475	sheila	sheila_edd8bfe3_nohash_1.wav						eng	
476	sheila	sheila_74b73f88_nohash_0.wav						eng	
477	two	two_39a12648_nohash_3.wav						eng	
478	off	off_3389305e_nohash_0.wav						eng	
479	common	common_voice_en_19961598.wav						eng	
480	wow	wow_fac7deca_nohash_0.wav						eng	
481	two	two_421ed23f_nohash_0.wav						eng	
482	zero	zero_563aa4e6_nohash_1.wav						eng	
483	marvin	marvin_5c237956_nohash_1.wav						eng	
484	five	five_6c968bd9_nohash_4.wav						eng	
485	five	five_0a9f9af7_nohash_0.wav						eng	
486	yes	yes_dca2797e_nohash_1.wav						eng	
487	four	four_28e47b1a_nohash_1.wav						eng	
488	seven	seven_d9b8fab2_nohash_1.wav						eng	
489	on	on_918a2473_nohash_1.wav						eng	
490	stop	stop_ce9410da_nohash_1.wav						eng	
491	bird	bird_3c257192_nohash_0.wav						eng	
492	marvin	marvin_43691f67_nohash_0.wav						eng	
493	no	no_9ff2d2f4_nohash_4.wav						eng	
494	zero	zero_333784b7_nohash_1.wav						eng	
495	common	common_voice_en_19622299.wav						eng	
496	off	off_135c6841_nohash_0.wav						eng	
497	tree	tree_069ab0d5_nohash_0.wav						eng	
498	go	go_cb8f8307_nohash_3.wav						eng	
499	three	three_26e573a9_nohash_1.wav						eng	
500	common	common_voice_en_19826033.wav						eng	
501	go	go_0c40e715_nohash_1.wav						eng	
502	two	two_6a203e0e_nohash_0.wav						eng	
503	seven	seven_c0445658_nohash_4.wav						eng	
504	zero	zero_a1a59b72_nohash_2.wav						eng	
505	six	six_a1cff772_nohash_4.wav						eng	
506	seven	seven_f17be97f_nohash_4.wav						eng	
507	no	no_989a2213_nohash_0.wav						eng	
508	seven	seven_a7545b9f_nohash_0.wav						eng	
509	house	house_e9287461_nohash_0.wav						eng	
510	common	common_voice_en_21541471.wav						eng	
511	tree	tree_7c1d8533_nohash_0.wav						eng	
512	on	on_21832144_nohash_0.wav						eng	
513	three	three_563aa4e6_nohash_2.wav						eng	
514	five	five_964e8cfd_nohash_3.wav						eng	
515	seven	seven_b5935410_nohash_1.wav						eng	
516	up	up_8012c69d_nohash_1.wav						eng	
517	bed	bed_3df9a3d4_nohash_0.wav						eng	
518	dog	dog_5aac2efa_nohash_0.wav						eng	
519	tree	tree_d0faf7e4_nohash_0.wav						eng	
520	bed	bed_31270cb2_nohash_0.wav						eng	
521	left	left_d0ce2418_nohash_2.wav						eng	
522	common	common_voice_en_19379694.wav						eng	
523	up	up_dcc012ec_nohash_2.wav						eng	
524	two	two_656e8bb3_nohash_1.wav						eng	
525	seven	seven_98447c43_nohash_0.wav						eng	
526	down	down_ab7b5acd_nohash_0.wav						eng	
527	nine	nine_d197e3ae_nohash_3.wav						eng	
528	off	off_0c40e715_nohash_2.wav						eng	
529	up	up_b487da60_nohash_0.wav						eng	
530	marvin	marvin_6071a214_nohash_0.wav						eng	
531	down	down_5188de0d_nohash_1.wav						eng	
532	common	common_voice_en_21352213.wav						eng	
533	go	go_9f63152b_nohash_2.wav						eng	
534	happy	happy_173ce2be_nohash_0.wav						eng	
