path,type,subtype,speaker,intent,explicit,implicit,noise_path,noise_type,noise_subtype,snr
commands/2254966/esp/6_1_0.wav,command,telegram,2254966,4,13,0,,,,
rejects/esp/telegram_529489061_22_1_0.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/telegram_5637757826_17_0_1.wav,reject,telegram,5637757826,12,36,0,,,,
rejects/esp/house_0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,12,36,0,,,,
rejects/esp/common_voice_es_37960105.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/4_0_0.wav,command,telegram,450427228,2,3,0,,,,
rejects/esp/common_voice_es_37938481.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_450427228_15_2_0.wav,reject,telegram,450427228,12,36,0,,,,
commands/2254966/esp/11_5_0.wav,command,telegram,2254966,9,29,1,,,,
rejects/esp/cat_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
commands/604008470/esp/4_2_0.wav,command,telegram,604008470,2,5,0,,,,
rejects/esp/telegram_2254966_21_0_3.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/telegram_529489061_18_1_0.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/telegram_529489061_0_0_0.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/right_37fc5d97_nohash_3.wav,reject,google_speech,37fc5d97,12,36,0,,,,
rejects/esp/telegram_6182670111_22_2_0.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/common_voice_es_37530179.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/7_1_0.wav,command,telegram,450427228,5,13,1,,,,
rejects/esp/common_voice_es_37415368.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/5_7_0.wav,command,telegram,450427228,3,10,1,,,,
rejects/esp/telegram_529489061_17_0_0.wav,reject,telegram,529489061,12,36,0,,,,
commands/971441735/esp/7_0_0.wav,command,telegram,971441735,5,12,1,,,,
commands/2254966/esp/7_0_0.wav,command,telegram,2254966,5,12,1,,,,
commands/450427228/esp/7_5_0.wav,command,telegram,450427228,5,17,1,,,,
commands/2254966/esp/7_3_0.wav,command,telegram,2254966,5,15,1,,,,
rejects/esp/sheila_d1453a87_nohash_1.wav,reject,google_speech,d1453a87,12,36,0,,,,
rejects/esp/one_ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,12,36,0,,,,
rejects/esp/common_voice_es_37426520.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/13_4_0.wav,command,telegram,450427228,11,34,1,,,,
rejects/esp/telegram_529489061_16_0_0.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/telegram_5637757826_18_1_0.wav,reject,telegram,5637757826,12,36,0,,,,
rejects/esp/common_voice_es_37436057.wav,reject,mozilla,unknown,12,36,0,,,,
commands/529489061/esp/10_1_0.wav,command,telegram,529489061,8,25,0,,,,
commands/450427228/esp/5_4_0.wav,command,telegram,450427228,3,7,1,,,,
rejects/esp/common_voice_es_37934309.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/11_4_0.wav,command,telegram,450427228,9,28,1,,,,
rejects/esp/wow_c5c60d8d_nohash_1.wav,reject,google_speech,c5c60d8d,12,36,0,,,,
commands/2254966/esp/7_5_0.wav,command,telegram,2254966,5,17,1,,,,
rejects/esp/zero_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
rejects/esp/common_voice_es_37952416.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_945222367_19_0_3.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/left_0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,12,36,0,,,,
rejects/esp/two_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
rejects/esp/telegram_604008470_22_0_0.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/telegram_450427228_17_0_0.wav,reject,telegram,450427228,12,36,0,,,,
rejects/esp/telegram_2254966_19_0_1.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/tree_1993db46_nohash_1.wav,reject,google_speech,1993db46,12,36,0,,,,
rejects/esp/telegram_6182670111_19_0_1.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/six_b0f24c9b_nohash_2.wav,reject,google_speech,b0f24c9b,12,36,0,,,,
commands/2254966/esp/10_0_0.wav,command,telegram,2254966,8,24,0,,,,
commands/945222367/esp/5_0_0.wav,command,telegram,945222367,3,3,1,,,,
commands/5637757826/esp/6_1_0.wav,command,telegram,5637757826,4,13,0,,,,
rejects/esp/happy_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
rejects/esp/on_1b755c65_nohash_1.wav,reject,google_speech,1b755c65,12,36,0,,,,
rejects/esp/no_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,12,36,0,,,,
commands/945222367/esp/3_1_0.wav,command,telegram,945222367,1,1,1,,,,
rejects/esp/common_voice_es_37844659.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37893846.wav,reject,mozilla,unknown,12,36,0,,,,
commands/6182670111/esp/4_2_2.wav,command,telegram,6182670111,2,5,0,,,,
rejects/esp/telegram_529489061_0_0_2.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/common_voice_es_37650687.wav,reject,mozilla,unknown,12,36,0,,,,
commands/604008470/esp/8_0_1.wav,command,telegram,604008470,6,18,0,,,,
rejects/esp/common_voice_es_37980877.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/one_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,12,36,0,,,,
rejects/esp/common_voice_es_37613847.wav,reject,mozilla,unknown,12,36,0,,,,
commands/971441735/esp/9_3_0.wav,command,telegram,971441735,7,21,1,,,,
commands/971441735/esp/10_1_1.wav,command,telegram,971441735,8,25,0,,,,
rejects/esp/right_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,12,36,0,,,,
commands/6182670111/esp/11_0_0.wav,command,telegram,6182670111,9,24,1,,,,
rejects/esp/telegram_529489061_1_1_1.wav,reject,telegram,529489061,12,36,0,,,,
commands/450427228/esp/13_5_0.wav,command,telegram,450427228,11,35,1,,,,
rejects/esp/common_voice_es_37845644.wav,reject,mozilla,unknown,12,36,0,,,,
commands/529489061/esp/10_1_3.wav,command,telegram,529489061,8,25,0,,,,
rejects/esp/telegram_604008470_14_0_1.wav,reject,telegram,604008470,12,36,0,,,,
commands/5637757826/esp/4_1_2.wav,command,telegram,5637757826,2,4,0,,,,
rejects/esp/nine_94e6864f_nohash_0.wav,reject,google_speech,94e6864f,12,36,0,,,,
commands/450427228/esp/5_2_0.wav,command,telegram,450427228,3,5,1,,,,
commands/5637757826/esp/10_1_0.wav,command,telegram,5637757826,8,25,0,,,,
rejects/esp/yes_ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,12,36,0,,,,
rejects/esp/sheila_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
rejects/esp/common_voice_es_37596543.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37856261.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_6182670111_19_0_0.wav,reject,telegram,6182670111,12,36,0,,,,
commands/945222367/esp/12_0_0.wav,command,telegram,945222367,10,30,0,,,,
commands/604008470/esp/6_0_0.wav,command,telegram,604008470,4,12,0,,,,
commands/6182670111/esp/7_2_0.wav,command,telegram,6182670111,5,14,1,,,,
rejects/esp/bird_d1453a87_nohash_1.wav,reject,google_speech,d1453a87,12,36,0,,,,
rejects/esp/common_voice_es_37871008.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/cat_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
rejects/esp/telegram_945222367_1_1_1.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/common_voice_es_37613728.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/8_0_0.wav,command,telegram,450427228,6,18,0,,,,
rejects/esp/telegram_450427228_17_1_0.wav,reject,telegram,450427228,12,36,0,,,,
commands/450427228/esp/9_0_0.wav,command,telegram,450427228,7,18,1,,,,
commands/945222367/esp/5_1_0.wav,command,telegram,945222367,3,4,1,,,,
rejects/esp/house_00b01445_nohash_2.wav,reject,google_speech,00b01445,12,36,0,,,,
rejects/esp/telegram_604008470_21_0_2.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/four_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
rejects/esp/telegram_945222367_22_1_0.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/common_voice_es_37922683.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37530547.wav,reject,mozilla,unknown,12,36,0,,,,
commands/945222367/esp/2_0_2.wav,command,telegram,945222367,0,0,0,,,,
rejects/esp/common_voice_es_37487737.wav,reject,mozilla,unknown,12,36,0,,,,
commands/604008470/esp/3_1_0.wav,command,telegram,604008470,1,1,1,,,,
rejects/esp/common_voice_es_37458483.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/eight_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
rejects/esp/down_94e6864f_nohash_0.wav,reject,google_speech,94e6864f,12,36,0,,,,
rejects/esp/telegram_5637757826_0_0_1.wav,reject,telegram,5637757826,12,36,0,,,,
rejects/esp/common_voice_es_37456088.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_604008470_20_0_0.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/marvin_3a789a0d_nohash_4.wav,reject,google_speech,3a789a0d,12,36,0,,,,
commands/6182670111/esp/13_1_1.wav,command,telegram,6182670111,11,31,1,,,,
rejects/esp/common_voice_es_37426517.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_2254966_20_1_1.wav,reject,telegram,2254966,12,36,0,,,,
commands/2254966/esp/12_1_1.wav,command,telegram,2254966,10,31,0,,,,
rejects/esp/common_voice_es_37333049.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/left_ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,12,36,0,,,,
rejects/esp/right_324210dd_nohash_2.wav,reject,google_speech,324210dd,12,36,0,,,,
rejects/esp/telegram_971441735_20_1_0.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/common_voice_es_37796540.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/seven_7fa5fa1f_nohash_0.wav,reject,google_speech,7fa5fa1f,12,36,0,,,,
rejects/esp/telegram_604008470_22_0_1.wav,reject,telegram,604008470,12,36,0,,,,
commands/2254966/esp/10_1_1.wav,command,telegram,2254966,8,25,0,,,,
rejects/esp/common_voice_es_37844670.wav,reject,mozilla,unknown,12,36,0,,,,
commands/529489061/esp/4_1_1.wav,command,telegram,529489061,2,4,0,,,,
rejects/esp/common_voice_es_37978291.wav,reject,mozilla,unknown,12,36,0,,,,
commands/450427228/esp/5_0_0.wav,command,telegram,450427228,3,3,1,,,,
commands/971441735/esp/5_7_0.wav,command,telegram,971441735,3,10,1,,,,
commands/5637757826/esp/2_0_0.wav,command,telegram,5637757826,0,0,0,,,,
rejects/esp/telegram_529489061_15_4_0.wav,reject,telegram,529489061,12,36,0,,,,
commands/2254966/esp/5_4_0.wav,command,telegram,2254966,3,7,1,,,,
rejects/esp/go_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,12,36,0,,,,
commands/6182670111/esp/2_0_0.wav,command,telegram,6182670111,0,0,0,,,,
commands/450427228/esp/11_1_0.wav,command,telegram,450427228,9,25,1,,,,
rejects/esp/telegram_529489061_16_1_0.wav,reject,telegram,529489061,12,36,0,,,,
commands/604008470/esp/7_5_0.wav,command,telegram,604008470,5,17,1,,,,
rejects/esp/telegram_6182670111_20_1_0.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/common_voice_es_37731696.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37488051.wav,reject,mozilla,unknown,12,36,0,,,,
commands/2254966/esp/3_1_1.wav,command,telegram,2254966,1,1,1,,,,
rejects/esp/common_voice_es_37360191.wav,reject,mozilla,unknown,12,36,0,,,,
commands/604008470/esp/7_4_0.wav,command,telegram,604008470,5,16,1,,,,
rejects/esp/telegram_2254966_14_0_0.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/left_c1d39ce8_nohash_3.wav,reject,google_speech,c1d39ce8,12,36,0,,,,
rejects/esp/telegram_5637757826_21_0_2.wav,reject,telegram,5637757826,12,36,0,,,,
commands/6182670111/esp/9_5_0.wav,command,telegram,6182670111,7,23,1,,,,
rejects/esp/down_0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,12,36,0,,,,
rejects/esp/telegram_6182670111_19_0_3.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/off_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
rejects/esp/telegram_604008470_19_0_3.wav,reject,telegram,604008470,12,36,0,,,,
commands/450427228/esp/9_3_0.wav,command,telegram,450427228,7,21,1,,,,
rejects/esp/common_voice_es_37415855.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37934422.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/marvin_1b755c65_nohash_1.wav,reject,google_speech,1b755c65,12,36,0,,,,
rejects/esp/telegram_450427228_1_0_0.wav,reject,telegram,450427228,12,36,0,,,,
commands/529489061/esp/12_1_1.wav,command,telegram,529489061,10,31,0,,,,
rejects/esp/common_voice_es_37411940.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_5637757826_22_2_0.wav,reject,telegram,5637757826,12,36,0,,,,
rejects/esp/telegram_529489061_18_1_1.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/eight_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,12,36,0,,,,
commands/6182670111/esp/6_0_0.wav,command,telegram,6182670111,4,12,0,,,,
rejects/esp/telegram_2254966_0_0_1.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/right_39543cfd_nohash_0.wav,reject,google_speech,39543cfd,12,36,0,,,,
rejects/esp/telegram_450427228_15_5_0.wav,reject,telegram,450427228,12,36,0,,,,
commands/945222367/esp/13_2_0.wav,command,telegram,945222367,11,32,1,,,,
rejects/esp/no_14872d06_nohash_0.wav,reject,google_speech,14872d06,12,36,0,,,,
rejects/esp/telegram_604008470_18_1_1.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/left_94e6864f_nohash_0.wav,reject,google_speech,94e6864f,12,36,0,,,,
commands/604008470/esp/3_2_2.wav,command,telegram,604008470,1,2,1,,,,
rejects/esp/telegram_945222367_19_0_0.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/telegram_6182670111_14_1_0.wav,reject,telegram,6182670111,12,36,0,,,,
commands/604008470/esp/10_0_2.wav,command,telegram,604008470,8,24,0,,,,
rejects/esp/telegram_2254966_17_1_0.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/common_voice_es_37952448.wav,reject,mozilla,unknown,12,36,0,,,,
commands/529489061/esp/11_4_0.wav,command,telegram,529489061,9,28,1,,,,
commands/529489061/esp/5_0_0.wav,command,telegram,529489061,3,3,1,,,,
rejects/esp/common_voice_es_37766367.wav,reject,mozilla,unknown,12,36,0,,,,
commands/945222367/esp/6_1_0.wav,command,telegram,945222367,4,13,0,,,,
commands/2254966/esp/5_6_0.wav,command,telegram,2254966,3,9,1,,,,
commands/971441735/esp/3_2_3.wav,command,telegram,971441735,1,2,1,,,,
rejects/esp/happy_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
rejects/esp/telegram_529489061_19_0_1.wav,reject,telegram,529489061,12,36,0,,,,
commands/604008470/esp/9_0_0.wav,command,telegram,604008470,7,18,1,,,,
rejects/esp/seven_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
rejects/esp/bird_bfa63751_nohash_0.wav,reject,google_speech,bfa63751,12,36,0,,,,
rejects/esp/telegram_604008470_1_0_0.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/telegram_971441735_22_2_1.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/one_324210dd_nohash_2.wav,reject,google_speech,324210dd,12,36,0,,,,
commands/971441735/esp/2_0_2.wav,command,telegram,971441735,0,0,0,,,,
rejects/esp/seven_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
rejects/esp/telegram_6182670111_21_0_0.wav,reject,telegram,6182670111,12,36,0,,,,
commands/971441735/esp/5_8_0.wav,command,telegram,971441735,3,11,1,,,,
commands/945222367/esp/9_4_1.wav,command,telegram,945222367,7,22,1,,,,
rejects/esp/bed_f35eedd7_nohash_1.wav,reject,google_speech,f35eedd7,12,36,0,,,,
rejects/esp/six_324210dd_nohash_2.wav,reject,google_speech,324210dd,12,36,0,,,,
rejects/esp/dog_0e5193e6_nohash_1.wav,reject,google_speech,0e5193e6,12,36,0,,,,
commands/604008470/esp/6_1_1.wav,command,telegram,604008470,4,13,0,,,,
commands/971441735/esp/9_2_0.wav,command,telegram,971441735,7,20,1,,,,
rejects/esp/telegram_2254966_0_0_2.wav,reject,telegram,2254966,12,36,0,,,,
commands/5637757826/esp/6_1_1.wav,command,telegram,5637757826,4,13,0,,,,
rejects/esp/nine_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
rejects/esp/telegram_529489061_20_0_3.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/left_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
commands/971441735/esp/8_0_1.wav,command,telegram,971441735,6,18,0,,,,
rejects/esp/telegram_971441735_22_1_1.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/telegram_971441735_19_0_2.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/telegram_6182670111_1_0_1.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/no_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
commands/2254966/esp/13_2_0.wav,command,telegram,2254966,11,32,1,,,,
commands/6182670111/esp/9_2_0.wav,command,telegram,6182670111,7,20,1,,,,
rejects/esp/telegram_604008470_20_0_2.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/telegram_529489061_18_0_0.wav,reject,telegram,529489061,12,36,0,,,,
rejects/esp/telegram_450427228_15_0_0.wav,reject,telegram,450427228,12,36,0,,,,
rejects/esp/common_voice_es_37821196.wav,reject,mozilla,unknown,12,36,0,,,,
commands/2254966/esp/2_0_0.wav,command,telegram,2254966,0,0,0,,,,
commands/529489061/esp/10_1_2.wav,command,telegram,529489061,8,25,0,,,,
rejects/esp/common_voice_es_37425097.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/telegram_971441735_16_1_0.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/telegram_971441735_18_1_2.wav,reject,telegram,971441735,12,36,0,,,,
rejects/esp/common_voice_es_37987021.wav,reject,mozilla,unknown,12,36,0,,,,
commands/945222367/esp/10_1_0.wav,command,telegram,945222367,8,25,0,,,,
rejects/esp/telegram_945222367_14_0_0.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/telegram_604008470_20_1_0.wav,reject,telegram,604008470,12,36,0,,,,
commands/6182670111/esp/13_1_0.wav,command,telegram,6182670111,11,31,1,,,,
commands/971441735/esp/3_2_1.wav,command,telegram,971441735,1,2,1,,,,
rejects/esp/telegram_6182670111_17_1_2.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/telegram_529489061_16_2_0.wav,reject,telegram,529489061,12,36,0,,,,
commands/6182670111/esp/2_0_3.wav,command,telegram,6182670111,0,0,0,,,,
rejects/esp/telegram_529489061_17_2_0.wav,reject,telegram,529489061,12,36,0,,,,
commands/604008470/esp/11_2_0.wav,command,telegram,604008470,9,26,1,,,,
rejects/esp/telegram_971441735_22_1_0.wav,reject,telegram,971441735,12,36,0,,,,
commands/945222367/esp/11_3_0.wav,command,telegram,945222367,9,27,1,,,,
rejects/esp/eight_324210dd_nohash_2.wav,reject,google_speech,324210dd,12,36,0,,,,
commands/971441735/esp/13_1_0.wav,command,telegram,971441735,11,31,1,,,,
rejects/esp/sheila_10c6d873_nohash_1.wav,reject,google_speech,10c6d873,12,36,0,,,,
rejects/esp/telegram_945222367_1_0_0.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/telegram_971441735_1_2_0.wav,reject,telegram,971441735,12,36,0,,,,
commands/529489061/esp/13_5_0.wav,command,telegram,529489061,11,35,1,,,,
commands/450427228/esp/3_0_0.wav,command,telegram,450427228,1,0,1,,,,
rejects/esp/four_71e6ab20_nohash_1.wav,reject,google_speech,71e6ab20,12,36,0,,,,
rejects/esp/up_37fc5d97_nohash_3.wav,reject,google_speech,37fc5d97,12,36,0,,,,
rejects/esp/common_voice_es_37441530.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/six_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
commands/945222367/esp/8_1_0.wav,command,telegram,945222367,6,19,0,,,,
rejects/esp/telegram_450427228_22_2_0.wav,reject,telegram,450427228,12,36,0,,,,
rejects/esp/telegram_2254966_14_1_0.wav,reject,telegram,2254966,12,36,0,,,,
rejects/esp/common_voice_es_37885667.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/common_voice_es_37360280.wav,reject,mozilla,unknown,12,36,0,,,,
rejects/esp/zero_ca58a8c6_nohash_1.wav,reject,google_speech,ca58a8c6,12,36,0,,,,
commands/5637757826/esp/8_1_2.wav,command,telegram,5637757826,6,19,0,,,,
rejects/esp/telegram_6182670111_0_0_3.wav,reject,telegram,6182670111,12,36,0,,,,
rejects/esp/common_voice_es_37923442.wav,reject,mozilla,unknown,12,36,0,,,,
commands/2254966/esp/11_0_0.wav,command,telegram,2254966,9,24,1,,,,
rejects/esp/right_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
rejects/esp/three_7bae88ed_nohash_0.wav,reject,google_speech,7bae88ed,12,36,0,,,,
rejects/esp/telegram_945222367_1_1_0.wav,reject,telegram,945222367,12,36,0,,,,
rejects/esp/go_3bfd30e6_nohash_0.wav,reject,google_speech,3bfd30e6,12,36,0,,,,
commands/529489061/esp/3_0_0.wav,command,telegram,529489061,1,0,1,,,,
rejects/esp/telegram_604008470_16_2_0.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/yes_94e6864f_nohash_0.wav,reject,google_speech,94e6864f,12,36,0,,,,
rejects/esp/telegram_604008470_16_0_1.wav,reject,telegram,604008470,12,36,0,,,,
rejects/esp/telegram_2254966_17_2_0.wav,reject,telegram,2254966,12,36,0,,,,
commands/604008470/esp/4_0_0.wav,command,telegram,604008470,2,3,0,,,,
rejects/esp/happy_a108341b_nohash_0.wav,reject,google_speech,a108341b,12,36,0,,,,
commands/945222367/esp/13_5_0.wav,command,telegram,945222367,11,35,1,,,,
commands/971441735/esp/8_0_0.wav,command,telegram,971441735,6,18,0,,,,
