path,type,subtype,speaker,command,noise_path,noise_type,noise_subtype,snr
./synthetics/polly/standard/eng/Kimberly_1.wav,synthetic,polly_standard,Kimberly,1,,,,
./synthetics/nemo/neural/eng/tacotron2_melgan_cmd16.wav,synthetic,nemo_neural,tacotron2_melgan,16,,,,
./synthetics/google/neural/eng/US_Standard_A_cmd11.wav,synthetic,google_neural,US_Standard_A,11,,,,
./synthetics/vocalware/neural/eng/engine2_voice2_cmd2.wav,synthetic,vocalware_neural,engine2,2,,,,
./synthetics/azure/neural/eng/BrandonNeural_20.wav,synthetic,azure_neural,BrandonNeural,20,,,,
./synthetics/google/standard/eng/IN_Wavenet_C_cmd0.wav,synthetic,google_standard,IN_Wavenet_C,0,,,,
./synthetics/azure/neural/eng/PrabhatNeural_7.wav,synthetic,azure_neural,PrabhatNeural,7,,,,
./commands/267561261/eng/ita_23.wav,command,telegram_bot,267561261,23,,,,
./synthetics/google/standard/eng/GB_Wavenet_A_cmd23.wav,synthetic,google_standard,GB_Wavenet_A,23,,,,
./synthetics/polly/standard/eng/Justin_24.wav,synthetic,polly_standard,Justin,24,,,,
./synthetics/azure/neural/eng/GuyNeural_10.wav,synthetic,azure_neural,GuyNeural,10,,,,
./commands/2140135041/eng/ita_23.wav,command,telegram_bot,2140135041,23,,,,
./synthetics/polly/neural/eng/Ivy_22.wav,synthetic,polly_neural,Ivy,22,,,,
./commands/222556755/eng/eng_10.wav,command,telegram_bot,222556755,10,,,,
./synthetics/polly/standard/eng/Ivy_21.wav,synthetic,polly_standard,Ivy,21,,,,
./synthetics/azure/neural/eng/LiamNeural_29.wav,synthetic,azure_neural,LiamNeural,29,,,,
./commands/1863268171/eng/eng_25.wav,command,telegram_bot,1863268171,25,,,,
./commands/2089995001/eng/eng_4.wav,command,telegram_bot,2089995001,4,,,,
./synthetics/polly/neural/eng/Kendra_2.wav,synthetic,polly_neural,Kendra,2,,,,
./synthetics/polly/neural/eng/Kevin_1.wav,synthetic,polly_neural,Kevin,1,,,,
./synthetics/azure/neural/eng/MonicaNeural_24.wav,synthetic,azure_neural,MonicaNeural,24,,,,
./commands/1908394421/eng/eng_10.wav,command,telegram_bot,1908394421,10,,,,
./commands/268005350/eng/eng_1.wav,command,telegram_bot,268005350,1,,,,
./commands/2114791016/eng/eng_19.wav,command,telegram_bot,2114791016,19,,,,
./synthetics/polly/standard/eng/Kimberly_27.wav,synthetic,polly_standard,Kimberly,27,,,,
./synthetics/vocalware/neural/eng/engine2_voice7_cmd28.wav,synthetic,vocalware_neural,engine2,28,,,,
./synthetics/google/standard/eng/GB_Wavenet_D_cmd5.wav,synthetic,google_standard,GB_Wavenet_D,5,,,,
./commands/1908497562/eng/eng_12.wav,command,telegram_bot,1908497562,12,,,,
./synthetics/azure/neural/eng/NeerjaNeural_4.wav,synthetic,azure_neural,NeerjaNeural,4,,,,
./commands/238016822/eng/ita_23.wav,command,telegram_bot,238016822,23,,,,
./synthetics/polly/neural/eng/Kevin_16.wav,synthetic,polly_neural,Kevin,16,,,,
./synthetics/google/neural/eng/US_Standard_E_cmd2.wav,synthetic,google_neural,US_Standard_E,2,,,,
./commands/2114791016/eng/eng_21.wav,command,telegram_bot,2114791016,21,,,,
./commands/443061286/eng/eng_22.wav,command,telegram_bot,443061286,22,,,,
./synthetics/google/neural/eng/IN_Standard_A_cmd30.wav,synthetic,google_neural,IN_Standard_A,30,,,,
./commands/179492157/eng/eng_14.wav,command,telegram_bot,179492157,14,,,,
./commands/1230421796/eng/eng_29.wav,command,telegram_bot,1230421796,29,,,,
./synthetics/vocalware/neural/eng/engine2_voice11_cmd27.wav,synthetic,vocalware_neural,engine2,27,,,,
./synthetics/vocalware/neural/eng/engine2_voice2_cmd19.wav,synthetic,vocalware_neural,engine2,19,,,,
./synthetics/azure/neural/eng/NatashaNeural_2.wav,synthetic,azure_neural,NatashaNeural,2,,,,
./commands/2066516850/eng/eng_15.wav,command,telegram_bot,2066516850,15,,,,
./commands/604202480/eng/eng_21.wav,command,telegram_bot,604202480,21,,,,
./commands/1784612953/eng/ita_23.wav,command,telegram_bot,1784612953,23,,,,
./commands/1224730345/eng/eng_29.wav,command,telegram_bot,1224730345,29,,,,
./synthetics/google/neural/eng/AU_Standard_C_cmd25.wav,synthetic,google_neural,AU_Standard_C,25,,,,
./commands/1520141330/eng/eng_16.wav,command,telegram_bot,1520141330,16,,,,
./synthetics/azure/neural/eng/LibbyNeural_23.wav,synthetic,azure_neural,LibbyNeural,23,,,,
./synthetics/polly/standard/eng/Nicole_17.wav,synthetic,polly_standard,Nicole,17,,,,
./synthetics/polly/neural/eng/Justin_16.wav,synthetic,polly_neural,Justin,16,,,,
./commands/538507591/eng/eng_4.wav,command,telegram_bot,538507591,4,,,,
./commands/482000749/eng/eng_15.wav,command,telegram_bot,482000749,15,,,,
./synthetics/vocalware/neural/eng/engine2_voice6_cmd5.wav,synthetic,vocalware_neural,engine2,5,,,,
./synthetics/polly/standard/eng/Ivy_17.wav,synthetic,polly_standard,Ivy,17,,,,
./synthetics/google/neural/eng/GB_Standard_C_cmd5.wav,synthetic,google_neural,GB_Standard_C,5,,,,
./synthetics/vocalware/neural/eng/engine2_voice10_cmd8.wav,synthetic,vocalware_neural,engine2,8,,,,
./synthetics/google/neural/eng/AU_Standard_A_cmd18.wav,synthetic,google_neural,AU_Standard_A,18,,,,
./synthetics/azure/neural/eng/NeerjaNeural_17.wav,synthetic,azure_neural,NeerjaNeural,17,,,,
./synthetics/azure/neural/eng/AshleyNeural_29.wav,synthetic,azure_neural,AshleyNeural,29,,,,
./commands/1908394421/eng/eng_4.wav,command,telegram_bot,1908394421,4,,,,
./synthetics/azure/neural/eng/BrandonNeural_15.wav,synthetic,azure_neural,BrandonNeural,15,,,,
./synthetics/google/neural/eng/AU_Standard_C_cmd7.wav,synthetic,google_neural,AU_Standard_C,7,,,,
./commands/592391617/eng/eng_10.wav,command,telegram_bot,592391617,10,,,,
./synthetics/google/standard/eng/AU_Neural2_A_cmd12.wav,synthetic,google_standard,AU_Neural2_A,12,,,,
./commands/482000749/eng/eng_24.wav,command,telegram_bot,482000749,24,,,,
./commands/538507591/eng/eng_12.wav,command,telegram_bot,538507591,12,,,,
./commands/1202998179/eng/eng_9.wav,command,telegram_bot,1202998179,9,,,,
./synthetics/azure/neural/eng/JamesNeural_10.wav,synthetic,azure_neural,JamesNeural,10,,,,
./synthetics/google/standard/eng/AU_Wavenet_B_cmd19.wav,synthetic,google_standard,AU_Wavenet_B,19,,,,
./synthetics/naturalreaders/neural/eng/graham_en_1.wav,synthetic,naturalreaders_neural,graham,1,,,,
./commands/604202480/eng/eng_8.wav,command,telegram_bot,604202480,8,,,,
./commands/1863268171/eng/ita_23.wav,command,telegram_bot,1863268171,23,,,,
./commands/2145431989/eng/eng_15.wav,command,telegram_bot,2145431989,15,,,,
./commands/232282882/eng/eng_1.wav,command,telegram_bot,232282882,1,,,,
./synthetics/google/neural/eng/GB_Standard_B_cmd5.wav,synthetic,google_neural,GB_Standard_B,5,,,,
./commands/2128855261/eng/eng_0.wav,command,telegram_bot,2128855261,0,,,,
./synthetics/vocalware/neural/eng/engine2_voice9_cmd12.wav,synthetic,vocalware_neural,engine2,12,,,,
./synthetics/google/neural/eng/US_Standard_D_cmd21.wav,synthetic,google_neural,US_Standard_D,21,,,,
./commands/2112819853/eng/eng_28.wav,command,telegram_bot,2112819853,28,,,,
./synthetics/azure/neural/eng/AshleyNeural_19.wav,synthetic,azure_neural,AshleyNeural,19,,,,
./synthetics/polly/neural/eng/Joanna_30.wav,synthetic,polly_neural,Joanna,30,,,,
./commands/296821092/eng/eng_3.wav,command,telegram_bot,296821092,3,,,,
./commands/407575728/eng/eng_11.wav,command,telegram_bot,407575728,11,,,,
./commands/523906610/eng/eng_24.wav,command,telegram_bot,523906610,24,,,,
./commands/377577537/eng/eng_23.wav,command,telegram_bot,377577537,23,,,,
./commands/1153299253/eng/eng_13.wav,command,telegram_bot,1153299253,13,,,,
./synthetics/google/standard/eng/AU_Wavenet_D_cmd26.wav,synthetic,google_standard,AU_Wavenet_D,26,,,,
./synthetics/google/neural/eng/US_Standard_D_cmd9.wav,synthetic,google_neural,US_Standard_D,9,,,,
./commands/232282882/eng/eng_0.wav,command,telegram_bot,232282882,0,,,,
./commands/2025799315/eng/eng_21.wav,command,telegram_bot,2025799315,21,,,,
./commands/2089995001/eng/eng_26.wav,command,telegram_bot,2089995001,26,,,,
./commands/611850050/eng/eng_23.wav,command,telegram_bot,611850050,23,,,,
./synthetics/google/standard/eng/US_Wavenet_B_cmd14.wav,synthetic,google_standard,US_Wavenet_B,14,,,,
./synthetics/naturalreaders/neural/eng/ryan_us_24.wav,synthetic,naturalreaders_neural,ryan,24,,,,
./commands/222556755/eng/eng_27.wav,command,telegram_bot,222556755,27,,,,
./synthetics/polly/neural/eng/Ivy_20.wav,synthetic,polly_neural,Ivy,20,,,,
./synthetics/azure/neural/eng/JamesNeural_23.wav,synthetic,azure_neural,JamesNeural,23,,,,
./commands/407575728/eng/eng_24.wav,command,telegram_bot,407575728,24,,,,
./synthetics/google/neural/eng/IN_Standard_B_cmd9.wav,synthetic,google_neural,IN_Standard_B,9,,,,
./synthetics/polly/standard/eng/Aditi_17.wav,synthetic,polly_standard,Aditi,17,,,,
./synthetics/google/neural/eng/AU_Standard_D_cmd19.wav,synthetic,google_neural,AU_Standard_D,19,,,,
./commands/5003958420/eng/eng_18.wav,command,telegram_bot,5003958420,18,,,,
./synthetics/google/neural/eng/US_Standard_A_cmd2.wav,synthetic,google_neural,US_Standard_A,2,,,,
./commands/617568216/eng/eng_9.wav,command,telegram_bot,617568216,9,,,,
./commands/2066516850/eng/eng_27.wav,command,telegram_bot,2066516850,27,,,,
./synthetics/azure/neural/eng/MollyNeural_7.wav,synthetic,azure_neural,MollyNeural,7,,,,
./synthetics/azure/neural/eng/ElizabethNeural_2.wav,synthetic,azure_neural,ElizabethNeural,2,,,,
./commands/1202998179/eng/eng_29.wav,command,telegram_bot,1202998179,29,,,,
./synthetics/google/standard/eng/US_Wavenet_B_cmd18.wav,synthetic,google_standard,US_Wavenet_B,18,,,,
./commands/365307573/eng/eng_21.wav,command,telegram_bot,365307573,21,,,,
./synthetics/google/standard/eng/IN_Wavenet_A_cmd0.wav,synthetic,google_standard,IN_Wavenet_A,0,,,,
./synthetics/azure/neural/eng/EmilyNeural_15.wav,synthetic,azure_neural,EmilyNeural,15,,,,
./commands/2112819853/eng/eng_9.wav,command,telegram_bot,2112819853,9,,,,
./commands/443061286/eng/eng_5.wav,command,telegram_bot,443061286,5,,,,
./commands/269423705/eng/eng_2.wav,command,telegram_bot,269423705,2,,,,
./synthetics/polly/standard/eng/Brian_4.wav,synthetic,polly_standard,Brian,4,,,,
./commands/1630728501/eng/eng_28.wav,command,telegram_bot,1630728501,28,,,,
./synthetics/google/standard/eng/US_Neural2_A_cmd5.wav,synthetic,google_standard,US_Neural2_A,5,,,,
./synthetics/google/standard/eng/IN_Wavenet_B_cmd13.wav,synthetic,google_standard,IN_Wavenet_B,13,,,,
./synthetics/polly/neural/eng/Matthew_16.wav,synthetic,polly_neural,Matthew,16,,,,
./synthetics/polly/neural/eng/Kendra_10.wav,synthetic,polly_neural,Kendra,10,,,,
./commands/604202480/eng/eng_30.wav,command,telegram_bot,604202480,30,,,,
./commands/1630728501/eng/eng_11.wav,command,telegram_bot,1630728501,11,,,,
./synthetics/azure/neural/eng/ElizabethNeural_23.wav,synthetic,azure_neural,ElizabethNeural,23,,,,
./synthetics/azure/neural/eng/AshleyNeural_20.wav,synthetic,azure_neural,AshleyNeural,20,,,,
./commands/2066516850/eng/eng_1.wav,command,telegram_bot,2066516850,1,,,,
./synthetics/google/neural/eng/GB_Standard_C_cmd23.wav,synthetic,google_neural,GB_Standard_C,23,,,,
./commands/133699592/eng/eng_7.wav,command,telegram_bot,133699592,7,,,,
./synthetics/vocalware/neural/eng/engine2_voice10_cmd26.wav,synthetic,vocalware_neural,engine2,26,,,,
./synthetics/polly/standard/eng/Justin_15.wav,synthetic,polly_standard,Justin,15,,,,
./commands/340310580/eng/eng_24.wav,command,telegram_bot,340310580,24,,,,
./commands/2128855261/eng/eng_8.wav,command,telegram_bot,2128855261,8,,,,
./commands/134001349/eng/eng_3.wav,command,telegram_bot,134001349,3,,,,
./synthetics/naturalreaders/neural/eng/sharon_us_17.wav,synthetic,naturalreaders_neural,sharon,17,,,,
./commands/5062859821/eng/ita_23.wav,command,telegram_bot,5062859821,23,,,,
./synthetics/azure/neural/eng/MonicaNeural_23.wav,synthetic,azure_neural,MonicaNeural,23,,,,
./commands/1770776685/eng/eng_0.wav,command,telegram_bot,1770776685,0,,,,
./synthetics/azure/neural/eng/ClaraNeural_11.wav,synthetic,azure_neural,ClaraNeural,11,,,,
./synthetics/polly/neural/eng/Emma_29.wav,synthetic,polly_neural,Emma,29,,,,
./synthetics/google/standard/eng/IN_Wavenet_A_cmd8.wav,synthetic,google_standard,IN_Wavenet_A,8,,,,
./synthetics/google/neural/eng/GB_Standard_A_cmd23.wav,synthetic,google_neural,GB_Standard_A,23,,,,
./synthetics/google/neural/eng/US_Standard_C_cmd29.wav,synthetic,google_neural,US_Standard_C,29,,,,
./commands/1506793015/eng/eng_13.wav,command,telegram_bot,1506793015,13,,,,
./commands/232282882/eng/eng_23.wav,command,telegram_bot,232282882,23,,,,
./synthetics/google/standard/eng/US_Wavenet_A_cmd16.wav,synthetic,google_standard,US_Wavenet_A,16,,,,
./synthetics/google/neural/eng/AU_Standard_A_cmd0.wav,synthetic,google_neural,AU_Standard_A,0,,,,
./commands/166000575/eng/eng_20.wav,command,telegram_bot,166000575,20,,,,
./commands/5093320195/eng/ita_23.wav,command,telegram_bot,5093320195,23,,,,
./commands/1086043658/eng/eng_6.wav,command,telegram_bot,1086043658,6,,,,
./commands/1230421796/eng/eng_4.wav,command,telegram_bot,1230421796,4,,,,
./synthetics/nemo/neural/eng/glowtts_hifigan_cmd8.wav,synthetic,nemo_neural,glowtts_hifigan,8,,,,
./commands/1936687856/eng/eng_1.wav,command,telegram_bot,1936687856,1,,,,
./commands/1299468493/eng/eng_23.wav,command,telegram_bot,1299468493,23,,,,
./synthetics/google/neural/eng/IN_Standard_C_cmd0.wav,synthetic,google_neural,IN_Standard_C,0,,,,
./commands/2140135041/eng/eng_27.wav,command,telegram_bot,2140135041,27,,,,
./commands/279763508/eng/eng_8.wav,command,telegram_bot,279763508,8,,,,
./synthetics/vocalware/neural/eng/engine2_voice7_cmd1.wav,synthetic,vocalware_neural,engine2,1,,,,
./synthetics/azure/neural/eng/ChristopherNeural_27.wav,synthetic,azure_neural,ChristopherNeural,27,,,,
./commands/507870188/eng/ita_23.wav,command,telegram_bot,507870188,23,,,,
./commands/1314783113/eng/eng_1.wav,command,telegram_bot,1314783113,1,,,,
./commands/1306913040/eng/eng_26.wav,command,telegram_bot,1306913040,26,,,,
./synthetics/polly/neural/eng/Matthew_3.wav,synthetic,polly_neural,Matthew,3,,,,
./synthetics/vocalware/neural/eng/engine2_voice7_cmd23.wav,synthetic,vocalware_neural,engine2,23,,,,
./synthetics/vocalware/neural/eng/engine2_voice10_cmd25.wav,synthetic,vocalware_neural,engine2,25,,,,
./synthetics/polly/neural/eng/Kevin_13.wav,synthetic,polly_neural,Kevin,13,,,,
./commands/538507591/eng/eng_29.wav,command,telegram_bot,538507591,29,,,,
./commands/2058616/eng/eng_2.wav,command,telegram_bot,2058616,2,,,,
./commands/1506793015/eng/eng_30.wav,command,telegram_bot,1506793015,30,,,,
./commands/492297965/eng/eng_23.wav,command,telegram_bot,492297965,23,,,,
./synthetics/google/neural/eng/US_Standard_A_cmd0.wav,synthetic,google_neural,US_Standard_A,0,,,,
./commands/1525639750/eng/eng_26.wav,command,telegram_bot,1525639750,26,,,,
./synthetics/google/neural/eng/US_Standard_B_cmd23.wav,synthetic,google_neural,US_Standard_B,23,,,,
./synthetics/azure/neural/eng/JacobNeural_25.wav,synthetic,azure_neural,JacobNeural,25,,,,
./synthetics/google/neural/eng/IN_Standard_B_cmd6.wav,synthetic,google_neural,IN_Standard_B,6,,,,
./synthetics/vocalware/neural/eng/engine2_voice3_cmd26.wav,synthetic,vocalware_neural,engine2,26,,,,
./synthetics/google/standard/eng/AU_Wavenet_B_cmd7.wav,synthetic,google_standard,AU_Wavenet_B,7,,,,
./synthetics/google/standard/eng/GB_Neural2_A_cmd14.wav,synthetic,google_standard,GB_Neural2_A,14,,,,
./synthetics/google/standard/eng/GB_Wavenet_A_cmd5.wav,synthetic,google_standard,GB_Wavenet_A,5,,,,
./synthetics/google/neural/eng/IN_Standard_B_cmd8.wav,synthetic,google_neural,IN_Standard_B,8,,,,
./commands/166000575/eng/eng_4.wav,command,telegram_bot,166000575,4,,,,
./synthetics/google/standard/eng/AU_Wavenet_B_cmd21.wav,synthetic,google_standard,AU_Wavenet_B,21,,,,
./commands/5520968966/eng/eng_9.wav,command,telegram_bot,5520968966,9,,,,
./synthetics/vocalware/neural/eng/engine2_voice5_cmd23.wav,synthetic,vocalware_neural,engine2,23,,,,
./commands/142490997/eng/eng_13.wav,command,telegram_bot,142490997,13,,,,
./commands/189947376/eng/eng_26.wav,command,telegram_bot,189947376,26,,,,
./synthetics/google/standard/eng/AU_Wavenet_D_cmd4.wav,synthetic,google_standard,AU_Wavenet_D,4,,,,
./synthetics/google/neural/eng/US_Standard_E_cmd6.wav,synthetic,google_neural,US_Standard_E,6,,,,
./commands/1202998179/eng/eng_11.wav,command,telegram_bot,1202998179,11,,,,
./synthetics/google/neural/eng/GB_Standard_A_cmd10.wav,synthetic,google_neural,GB_Standard_A,10,,,,
./commands/466977274/eng/eng_11.wav,command,telegram_bot,466977274,11,,,,
./synthetics/google/neural/eng/IN_Standard_C_cmd14.wav,synthetic,google_neural,IN_Standard_C,14,,,,
./synthetics/azure/neural/eng/MichelleNeural_2.wav,synthetic,azure_neural,MichelleNeural,2,,,,
./commands/166000575/eng/eng_5.wav,command,telegram_bot,166000575,5,,,,
./commands/406576777/eng/eng_18.wav,command,telegram_bot,406576777,18,,,,
./synthetics/vocalware/neural/eng/engine2_voice5_cmd12.wav,synthetic,vocalware_neural,engine2,12,,,,
./commands/2144627614/eng/eng_8.wav,command,telegram_bot,2144627614,8,,,,
./synthetics/google/neural/eng/US_Standard_D_cmd27.wav,synthetic,google_neural,US_Standard_D,27,,,,
./commands/1179001292/eng/eng_10.wav,command,telegram_bot,1179001292,10,,,,
./synthetics/google/standard/eng/GB_Wavenet_D_cmd28.wav,synthetic,google_standard,GB_Wavenet_D,28,,,,
./synthetics/google/neural/eng/GB_Standard_F_cmd19.wav,synthetic,google_neural,GB_Standard_F,19,,,,
./commands/1780966140/eng/eng_24.wav,command,telegram_bot,1780966140,24,,,,
./synthetics/azure/neural/eng/PrabhatNeural_29.wav,synthetic,azure_neural,PrabhatNeural,29,,,,
./commands/1254765304/eng/eng_7.wav,command,telegram_bot,1254765304,7,,,,
./commands/1770776685/eng/eng_1.wav,command,telegram_bot,1770776685,1,,,,
./commands/2045192328/eng/eng_10.wav,command,telegram_bot,2045192328,10,,,,
./synthetics/google/standard/eng/US_Wavenet_D_cmd8.wav,synthetic,google_standard,US_Wavenet_D,8,,,,
./commands/1544136214/eng/eng_24.wav,command,telegram_bot,1544136214,24,,,,
./commands/1132842894/eng/eng_22.wav,command,telegram_bot,1132842894,22,,,,
./commands/2144090201/eng/eng_12.wav,command,telegram_bot,2144090201,12,,,,
./synthetics/google/standard/eng/IN_Wavenet_C_cmd11.wav,synthetic,google_standard,IN_Wavenet_C,11,,,,
./synthetics/polly/standard/eng/Kimberly_0.wav,synthetic,polly_standard,Kimberly,0,,,,
./synthetics/google/neural/eng/GB_Standard_A_cmd25.wav,synthetic,google_neural,GB_Standard_A,25,,,,
./synthetics/nemo/neural/eng/glowtts_squeezewave_cmd6.wav,synthetic,nemo_neural,glowtts_squeezewave,6,,,,
./synthetics/azure/neural/eng/LunaNeural_6.wav,synthetic,azure_neural,LunaNeural,6,,,,
./synthetics/nemo/neural/eng/fastpitch_hifigan_cmd6.wav,synthetic,nemo_neural,fastpitch_hifigan,6,,,,
./synthetics/google/neural/eng/IN_Standard_D_cmd15.wav,synthetic,google_neural,IN_Standard_D,15,,,,
./commands/5520968966/eng/eng_28.wav,command,telegram_bot,5520968966,28,,,,
./commands/268005350/eng/eng_17.wav,command,telegram_bot,268005350,17,,,,
./synthetics/naturalreaders/neural/eng/graham_en_28.wav,synthetic,naturalreaders_neural,graham,28,,,,
./synthetics/azure/neural/eng/MiaNeural_21.wav,synthetic,azure_neural,MiaNeural,21,,,,
./synthetics/google/neural/eng/US_Standard_C_cmd21.wav,synthetic,google_neural,US_Standard_C,21,,,,
./synthetics/naturalreaders/neural/eng/charles_en_6.wav,synthetic,naturalreaders_neural,charles,6,,,,
./synthetics/vocalware/neural/eng/engine2_voice3_cmd25.wav,synthetic,vocalware_neural,engine2,25,,,,
./commands/2114791016/eng/eng_6.wav,command,telegram_bot,2114791016,6,,,,
./synthetics/polly/neural/eng/Joanna_22.wav,synthetic,polly_neural,Joanna,22,,,,
./commands/377577537/eng/ita_23.wav,command,telegram_bot,377577537,23,,,,
./commands/2126502572/eng/eng_24.wav,command,telegram_bot,2126502572,24,,,,
./commands/1153299253/eng/eng_28.wav,command,telegram_bot,1153299253,28,,,,
./commands/1506793015/eng/eng_4.wav,command,telegram_bot,1506793015,4,,,,
./commands/222556755/eng/eng_15.wav,command,telegram_bot,222556755,15,,,,
./commands/282273095/eng/eng_25.wav,command,telegram_bot,282273095,25,,,,
./synthetics/polly/standard/eng/Kendra_1.wav,synthetic,polly_standard,Kendra,1,,,,
./commands/432184911/eng/eng_13.wav,command,telegram_bot,432184911,13,,,,
./synthetics/google/neural/eng/IN_Standard_A_cmd1.wav,synthetic,google_neural,IN_Standard_A,1,,,,
./synthetics/google/standard/eng/IN_Wavenet_B_cmd3.wav,synthetic,google_standard,IN_Wavenet_B,3,,,,
./commands/604202480/eng/eng_22.wav,command,telegram_bot,604202480,22,,,,
./commands/1224730345/eng/eng_2.wav,command,telegram_bot,1224730345,2,,,,
./commands/1770776685/eng/eng_28.wav,command,telegram_bot,1770776685,28,,,,
./commands/2112358607/eng/eng_14.wav,command,telegram_bot,2112358607,14,,,,
./synthetics/azure/neural/eng/MitchellNeural_10.wav,synthetic,azure_neural,MitchellNeural,10,,,,
./synthetics/azure/neural/eng/JacobNeural_21.wav,synthetic,azure_neural,JacobNeural,21,,,,
./synthetics/polly/standard/eng/Joey_3.wav,synthetic,polly_standard,Joey,3,,,,
./synthetics/vocalware/neural/eng/engine2_voice7_cmd9.wav,synthetic,vocalware_neural,engine2,9,,,,
./synthetics/google/neural/eng/US_Standard_C_cmd28.wav,synthetic,google_neural,US_Standard_C,28,,,,
./synthetics/polly/neural/eng/Joey_30.wav,synthetic,polly_neural,Joey,30,,,,
./synthetics/google/neural/eng/AU_Standard_A_cmd4.wav,synthetic,google_neural,AU_Standard_A,4,,,,
./synthetics/vocalware/neural/eng/engine2_voice3_cmd29.wav,synthetic,vocalware_neural,engine2,29,,,,
./synthetics/naturalreaders/neural/eng/mike_us_13.wav,synthetic,naturalreaders_neural,mike,13,,,,
./synthetics/nemo/neural/eng/glowtts_uniglow_cmd8.wav,synthetic,nemo_neural,glowtts_uniglow,8,,,,
./synthetics/azure/neural/eng/MollyNeural_16.wav,synthetic,azure_neural,MollyNeural,16,,,,
./synthetics/polly/standard/eng/Justin_3.wav,synthetic,polly_standard,Justin,3,,,,
./synthetics/azure/neural/eng/LibbyNeural_14.wav,synthetic,azure_neural,LibbyNeural,14,,,,
./commands/2109142388/eng/eng_24.wav,command,telegram_bot,2109142388,24,,,,
./commands/268005350/eng/eng_2.wav,command,telegram_bot,268005350,2,,,,
./synthetics/google/standard/eng/US_Wavenet_D_cmd30.wav,synthetic,google_standard,US_Wavenet_D,30,,,,
./synthetics/google/standard/eng/AU_Wavenet_C_cmd21.wav,synthetic,google_standard,AU_Wavenet_C,21,,,,
./commands/362625280/eng/eng_21.wav,command,telegram_bot,362625280,21,,,,
./synthetics/google/neural/eng/AU_Standard_C_cmd18.wav,synthetic,google_neural,AU_Standard_C,18,,,,
./commands/63445529/eng/eng_0.wav,command,telegram_bot,63445529,0,,,,
./synthetics/polly/neural/eng/Amy_18.wav,synthetic,polly_neural,Amy,18,,,,
./synthetics/nemo/neural/eng/fastspeech2_squeezewave_cmd8.wav,synthetic,nemo_neural,fastspeech2_squeezewave,8,,,,
./commands/222556755/eng/eng_12.wav,command,telegram_bot,222556755,12,,,,
./commands/2058616/eng/eng_30.wav,command,telegram_bot,2058616,30,,,,
./commands/279763508/eng/eng_7.wav,command,telegram_bot,279763508,7,,,,
./synthetics/azure/neural/eng/MonicaNeural_20.wav,synthetic,azure_neural,MonicaNeural,20,,,,
./synthetics/polly/neural/eng/Joanna_4.wav,synthetic,polly_neural,Joanna,4,,,,
./synthetics/azure/neural/eng/MonicaNeural_18.wav,synthetic,azure_neural,MonicaNeural,18,,,,
./commands/1780966140/eng/eng_13.wav,command,telegram_bot,1780966140,13,,,,
./synthetics/google/standard/eng/US_Wavenet_F_cmd23.wav,synthetic,google_standard,US_Wavenet_F,23,,,,
./commands/2123568595/eng/ita_23.wav,command,telegram_bot,2123568595,23,,,,
./commands/1506793015/eng/eng_1.wav,command,telegram_bot,1506793015,1,,,,
./synthetics/polly/standard/eng/Nicole_12.wav,synthetic,polly_standard,Nicole,12,,,,
./commands/298552117/eng/ita_23.wav,command,telegram_bot,298552117,23,,,,
./synthetics/google/standard/eng/GB_Wavenet_F_cmd19.wav,synthetic,google_standard,GB_Wavenet_F,19,,,,
