path,type,subtype,speaker,command,noise_path,noise_type,noise_subtype,snr
rejects/ita/clips/common_voice_it_19992370.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25892225.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26577104.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/cat_f2b8fc18_nohash_0.wav,reject,google_speech,cat,31,,,,
commands/1630728501/ita/ita_11.wav,command,telegram_bot,1630728501,11,,,,
rejects/ita/clips/common_voice_it_19118203.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25069982.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/five_f17be97f_nohash_1.wav,reject,google_speech,five,31,,,,
rejects/ita/clips/common_voice_it_17505716.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/eight_cb8f8307_nohash_1.wav,reject,google_speech,eight,31,,,,
commands/1069744512/ita/ita_25.wav,command,telegram_bot,1069744512,25,,,,
synthetics/google/standard/ita/IT_Wavenet_B_cmd23.wav,synthetic,google_standard,IT_Wavenet_B,23,,,,
rejects/ita/clips/common_voice_it_25863369.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25607914.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25631450.wav,reject,mozilla_common_voice,common,31,,,,
commands/443061286/ita/ita_4.wav,command,telegram_bot,443061286,4,,,,
commands/2144090201/ita/ita_7.wav,command,telegram_bot,2144090201,7,,,,
rejects/ita/clips/marvin_7bae88ed_nohash_3.wav,reject,google_speech,marvin,31,,,,
rejects/ita/clips/marvin_9dc1889e_nohash_0.wav,reject,google_speech,marvin,31,,,,
rejects/ita/clips/common_voice_it_25584223.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/cat_d9ae8983_nohash_2.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/bird_6a27a9bf_nohash_0.wav,reject,google_speech,bird,31,,,,
rejects/ita/clips/common_voice_it_25615161.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/off_6fca237d_nohash_1.wav,reject,google_speech,off,31,,,,
rejects/ita/clips/common_voice_it_19418755.wav,reject,mozilla_common_voice,common,31,,,,
commands/1323114146/ita/ita_25.wav,command,telegram_bot,1323114146,25,,,,
synthetics/google/neural/ita/IT_Standard_B_cmd27.wav,synthetic,google_neural,IT_Standard_B,27,,,,
rejects/ita/clips/common_voice_it_19481003.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/eight_9886d8bf_nohash_4.wav,reject,google_speech,eight,31,,,,
rejects/ita/clips/cat_3eb8764c_nohash_1.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/common_voice_it_20245765.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_27290811.wav,reject,mozilla_common_voice,common,31,,,,
commands/5097115863/ita/ita_23.wav,command,telegram_bot,5097115863,23,,,,
commands/1544136214/ita/ita_29.wav,command,telegram_bot,1544136214,29,,,,
rejects/ita/clips/common_voice_it_19984507.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19841921.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/four_5f814c23_nohash_0.wav,reject,google_speech,four,31,,,,
rejects/ita/clips/common_voice_it_18108252.wav,reject,mozilla_common_voice,common,31,,,,
commands/432184911/ita/ita_21.wav,command,telegram_bot,432184911,21,,,,
rejects/ita/clips/common_voice_it_19994812.wav,reject,mozilla_common_voice,common,31,,,,
commands/1240446866/ita/ita_10.wav,command,telegram_bot,1240446866,10,,,,
rejects/ita/clips/common_voice_it_20277095.wav,reject,mozilla_common_voice,common,31,,,,
commands/1240446866/ita/ita_9.wav,command,telegram_bot,1240446866,9,,,,
commands/190987356/ita/ita_13.wav,command,telegram_bot,190987356,13,,,,
rejects/ita/clips/dog_1e412fac_nohash_0.wav,reject,google_speech,dog,31,,,,
rejects/ita/clips/bed_76e53db9_nohash_0.wav,reject,google_speech,bed,31,,,,
rejects/ita/clips/common_voice_it_18646816.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_20010255.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/left_748cb308_nohash_1.wav,reject,google_speech,left,31,,,,
rejects/ita/clips/bed_813b82a6_nohash_0.wav,reject,google_speech,bed,31,,,,
rejects/ita/clips/common_voice_it_18628380.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25707942.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25338522.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/nine_305776dd_nohash_1.wav,reject,google_speech,nine,31,,,,
rejects/ita/clips/common_voice_it_21712067.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25625914.wav,reject,mozilla_common_voice,common,31,,,,
commands/30368201/ita/ita_4.wav,command,telegram_bot,30368201,4,,,,
commands/134001349/ita/ita_30.wav,command,telegram_bot,134001349,30,,,,
rejects/ita/clips/down_a8cb6dda_nohash_0.wav,reject,google_speech,down,31,,,,
rejects/ita/clips/common_voice_it_19988279.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_18504151.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_20075646.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26567758.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_18475884.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26606363.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_23987359.wav,reject,mozilla_common_voice,common,31,,,,
commands/507870188/ita/ita_16.wav,command,telegram_bot,507870188,16,,,,
rejects/ita/clips/common_voice_it_24212050.wav,reject,mozilla_common_voice,common,31,,,,
commands/1323114146/ita/ita_9.wav,command,telegram_bot,1323114146,9,,,,
rejects/ita/clips/common_voice_it_19993283.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/cat_5de3f6cc_nohash_0.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/off_cc2f1a85_nohash_1.wav,reject,google_speech,off,31,,,,
rejects/ita/clips/bird_520b2c17_nohash_1.wav,reject,google_speech,bird,31,,,,
rejects/ita/clips/happy_08ab8082_nohash_0.wav,reject,google_speech,happy,31,,,,
rejects/ita/clips/common_voice_it_23989151.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/four_270bfa52_nohash_0.wav,reject,google_speech,four,31,,,,
commands/409714222/ita/ita_19.wav,command,telegram_bot,409714222,19,,,,
commands/134001349/ita/ita_26.wav,command,telegram_bot,134001349,26,,,,
rejects/ita/clips/off_c9b653a0_nohash_1.wav,reject,google_speech,off,31,,,,
commands/199231711/ita/eng_23.wav,command,telegram_bot,199231711,23,,,,
synthetics/vocalware/neural/ita/engine2_voice2_cmd21.wav,synthetic,vocalware_neural,engine2,21,,,,
commands/198584602/ita/ita_26.wav,command,telegram_bot,198584602,26,,,,
commands/5093320195/ita/ita_4.wav,command,telegram_bot,5093320195,4,,,,
synthetics/naturalreaders/neural/ita/chiara_it_8.wav,synthetic,naturalreaders_neural,chiara,8,,,,
rejects/ita/clips/common_voice_it_23508427.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25517938.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25767402.wav,reject,mozilla_common_voice,common,31,,,,
commands/1630728501/ita/ita_1.wav,command,telegram_bot,1630728501,1,,,,
commands/1230421796/ita/ita_13.wav,command,telegram_bot,1230421796,13,,,,
rejects/ita/clips/common_voice_it_20254476.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_23879791.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/marvin_096456f9_nohash_1.wav,reject,google_speech,marvin,31,,,,
rejects/ita/clips/common_voice_it_25535725.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/cat_5e3b7a84_nohash_1.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/common_voice_it_27391510.wav,reject,mozilla_common_voice,common,31,,,,
commands/296821092/ita/ita_24.wav,command,telegram_bot,296821092,24,,,,
rejects/ita/clips/common_voice_it_17980495.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_17979085.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25815289.wav,reject,mozilla_common_voice,common,31,,,,
commands/269423705/ita/ita_26.wav,command,telegram_bot,269423705,26,,,,
rejects/ita/clips/nine_32efce64_nohash_0.wav,reject,google_speech,nine,31,,,,
rejects/ita/clips/common_voice_it_20032840.wav,reject,mozilla_common_voice,common,31,,,,
commands/388942547/ita/ita_16.wav,command,telegram_bot,388942547,16,,,,
commands/298552117/ita/eng_23.wav,command,telegram_bot,298552117,23,,,,
rejects/ita/clips/cat_16db1582_nohash_4.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/bird_ab76ac76_nohash_0.wav,reject,google_speech,bird,31,,,,
rejects/ita/clips/common_voice_it_26925182.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_18696153.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19977148.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19868033.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_22792516.wav,reject,mozilla_common_voice,common,31,,,,
commands/1240446866/ita/ita_15.wav,command,telegram_bot,1240446866,15,,,,
commands/1254765304/ita/ita_1.wav,command,telegram_bot,1254765304,1,,,,
rejects/ita/clips/common_voice_it_19485934.wav,reject,mozilla_common_voice,common,31,,,,
commands/279297158/ita/ita_1.wav,command,telegram_bot,279297158,1,,,,
rejects/ita/clips/no_5c39594f_nohash_2.wav,reject,google_speech,no,31,,,,
rejects/ita/clips/common_voice_it_23991534.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_22015294.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26568116.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25862598.wav,reject,mozilla_common_voice,common,31,,,,
commands/1784612953/ita/ita_25.wav,command,telegram_bot,1784612953,25,,,,
rejects/ita/clips/common_voice_it_26925243.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26003685.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_21138436.wav,reject,mozilla_common_voice,common,31,,,,
commands/2104392071/ita/ita_21.wav,command,telegram_bot,2104392071,21,,,,
commands/1304767958/ita/ita_20.wav,command,telegram_bot,1304767958,20,,,,
rejects/ita/clips/common_voice_it_25053144.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25594167.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/four_d37e4bf1_nohash_0.wav,reject,google_speech,four,31,,,,
rejects/ita/clips/common_voice_it_23995874.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/marvin_5c237956_nohash_0.wav,reject,google_speech,marvin,31,,,,
rejects/ita/clips/common_voice_it_23994475.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25833394.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19974807.wav,reject,mozilla_common_voice,common,31,,,,
commands/2143985449/ita/ita_3.wav,command,telegram_bot,2143985449,3,,,,
rejects/ita/clips/four_f4f59743_nohash_1.wav,reject,google_speech,four,31,,,,
commands/370932516/ita/ita_2.wav,command,telegram_bot,370932516,2,,,,
rejects/ita/clips/common_voice_it_25850018.wav,reject,mozilla_common_voice,common,31,,,,
commands/233601088/ita/ita_28.wav,command,telegram_bot,233601088,28,,,,
commands/2128855261/ita/ita_24.wav,command,telegram_bot,2128855261,24,,,,
synthetics/azure/neural/ita/DiegoNeural_28.wav,synthetic,azure_neural,DiegoNeural,28,,,,
rejects/ita/clips/nine_66041c69_nohash_2.wav,reject,google_speech,nine,31,,,,
rejects/ita/clips/common_voice_it_26562610.wav,reject,mozilla_common_voice,common,31,,,,
commands/222556755/ita/ita_26.wav,command,telegram_bot,222556755,26,,,,
synthetics/vocalware/neural/ita/engine2_voice4_cmd24.wav,synthetic,vocalware_neural,engine2,24,,,,
rejects/ita/clips/common_voice_it_22373777.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/nine_2c6446f7_nohash_2.wav,reject,google_speech,nine,31,,,,
commands/559248021/ita/ita_24.wav,command,telegram_bot,559248021,24,,,,
rejects/ita/clips/common_voice_it_25586914.wav,reject,mozilla_common_voice,common,31,,,,
commands/1780966140/ita/ita_1.wav,command,telegram_bot,1780966140,1,,,,
rejects/ita/clips/common_voice_it_20959022.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_26037780.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_18759445.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_22010720.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_25968290.wav,reject,mozilla_common_voice,common,31,,,,
commands/1299468493/ita/ita_29.wav,command,telegram_bot,1299468493,29,,,,
rejects/ita/clips/eight_69953f48_nohash_0.wav,reject,google_speech,eight,31,,,,
rejects/ita/clips/common_voice_it_20249406.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19980442.wav,reject,mozilla_common_voice,common,31,,,,
commands/247786014/ita/ita_5.wav,command,telegram_bot,247786014,5,,,,
rejects/ita/clips/common_voice_it_24205667.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_18187536.wav,reject,mozilla_common_voice,common,31,,,,
commands/2144090201/ita/ita_30.wav,command,telegram_bot,2144090201,30,,,,
rejects/ita/clips/common_voice_it_24143651.wav,reject,mozilla_common_voice,common,31,,,,
commands/1132842894/ita/ita_15.wav,command,telegram_bot,1132842894,15,,,,
rejects/ita/clips/common_voice_it_25850403.wav,reject,mozilla_common_voice,common,31,,,,
commands/395387919/ita/ita_5.wav,command,telegram_bot,395387919,5,,,,
rejects/ita/clips/common_voice_it_25011684.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_20256827.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/off_c692524d_nohash_3.wav,reject,google_speech,off,31,,,,
commands/1609876882/ita/ita_6.wav,command,telegram_bot,1609876882,6,,,,
rejects/ita/clips/house_a827e3a1_nohash_0.wav,reject,google_speech,house,31,,,,
rejects/ita/clips/common_voice_it_17554150.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_21857118.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/cat_ee4a907f_nohash_1.wav,reject,google_speech,cat,31,,,,
commands/2115610208/ita/ita_23.wav,command,telegram_bot,2115610208,23,,,,
rejects/ita/clips/off_99fad6a0_nohash_0.wav,reject,google_speech,off,31,,,,
commands/199231711/ita/ita_13.wav,command,telegram_bot,199231711,13,,,,
rejects/ita/clips/common_voice_it_22784339.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_20295593.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/bird_305776dd_nohash_1.wav,reject,google_speech,bird,31,,,,
commands/409714222/ita/ita_9.wav,command,telegram_bot,409714222,9,,,,
commands/190682718/ita/ita_6.wav,command,telegram_bot,190682718,6,,,,
rejects/ita/clips/eight_b843de62_nohash_0.wav,reject,google_speech,eight,31,,,,
rejects/ita/clips/common_voice_it_23406332.wav,reject,mozilla_common_voice,common,31,,,,
commands/556469931/ita/ita_6.wav,command,telegram_bot,556469931,6,,,,
rejects/ita/clips/go_a4b21cbc_nohash_0.wav,reject,google_speech,go,31,,,,
commands/133699592/ita/ita_24.wav,command,telegram_bot,133699592,24,,,,
commands/1304767958/ita/ita_18.wav,command,telegram_bot,1304767958,18,,,,
rejects/ita/clips/cat_62581901_nohash_0.wav,reject,google_speech,cat,31,,,,
rejects/ita/clips/five_6c429c7b_nohash_1.wav,reject,google_speech,five,31,,,,
rejects/ita/clips/common_voice_it_25340302.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/bed_26e573a9_nohash_0.wav,reject,google_speech,bed,31,,,,
rejects/ita/clips/common_voice_it_25586334.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/left_92e17cc4_nohash_0.wav,reject,google_speech,left,31,,,,
commands/395387919/ita/ita_15.wav,command,telegram_bot,395387919,15,,,,
commands/1936687856/ita/ita_10.wav,command,telegram_bot,1936687856,10,,,,
rejects/ita/clips/nine_27b03931_nohash_0.wav,reject,google_speech,nine,31,,,,
rejects/ita/clips/common_voice_it_24776874.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_24681816.wav,reject,mozilla_common_voice,common,31,,,,
rejects/ita/clips/common_voice_it_19421892.wav,reject,mozilla_common_voice,common,31,,,,
commands/1028780533/ita/ita_29.wav,command,telegram_bot,1028780533,29,,,,
rejects/ita/clips/marvin_f4cae173_nohash_0.wav,reject,google_speech,marvin,31,,,,
