path,type,subtype,speaker,command,gender,age
commands/1506793015/eng/eng_11.wav,command,telegram_bot,1506793015,11,Female,['60-70']
rejects/eng/wow_6a27a9bf_nohash_0.wav,reject,google,6a27a9bf,31,,
commands/881567288/eng/ita_23.wav,command,telegram_bot,881567288,23,Male,['30-40']
rejects/ita/right_471a0925_nohash_4.wav,reject,google,471a0925,31,,
synthetics/nemo/neural/eng/glowtts_hifigan_cmd18.wav,synthetic,nemo_neural,glowtts_hifigan,18,Female,
rejects/ita/common_voice_it_19977969.wav,reject,mozilla,unknown,31,,
commands/eb0676ec/eng/eng_22_2.wav,command,google,eb0676ec,22,,
rejects/ita/on_0ac15fe9_nohash_0.wav,reject,google,0ac15fe9,31,,
rejects/ita/one_fcb25a78_nohash_0.wav,reject,google,fcb25a78,31,,
rejects/eng/bird_dabd70c2_nohash_0.wav,reject,google,dabd70c2,31,,
rejects/eng/eight_dea820ce_nohash_4.wav,reject,google,dea820ce,31,,
rejects/eng/one_4d9e07cf_nohash_2.wav,reject,google,4d9e07cf,31,,
rejects/ita/one_17f0e206_nohash_0.wav,reject,google,17f0e206,31,,
commands/268005350/ita/ita_23.wav,command,telegram_bot,268005350,23,Male,['20-30']
rejects/ita/tree_78622c2b_nohash_0.wav,reject,google,78622c2b,31,,
rejects/eng/one_3efa7ec4_nohash_0.wav,reject,google,3efa7ec4,31,,
commands/2129470480/ita/ita_26.wav,command,telegram_bot,2129470480,26,Male,['60-70']
rejects/ita/on_7ea032f3_nohash_0.wav,reject,google,7ea032f3,31,,
commands/891999531/ita/ita_25.wav,command,telegram_bot,891999531,25,Female,['20-30']
rejects/eng/common_voice_en_18335065.wav,reject,mozilla,unknown,31,,
rejects/ita/tree_8a56f36e_nohash_0.wav,reject,google,8a56f36e,31,,
rejects/eng/cat_38c388bc_nohash_1.wav,reject,google,38c388bc,31,,
rejects/ita/common_voice_it_25887939.wav,reject,mozilla,unknown,31,,
commands/dc7ec25b/ita/ita_24_0.wav,command,google,dc7ec25b,24,,
rejects/ita/right_834f03fe_nohash_2.wav,reject,google,834f03fe,31,,
commands/3c257192/ita/ita_24_4.wav,command,google,3c257192,24,,
rejects/eng/sheila_ec545975_nohash_0.wav,reject,google,ec545975,31,,
rejects/ita/seven_44b5720d_nohash_2.wav,reject,google,44b5720d,31,,
rejects/ita/right_ffbb695d_nohash_0.wav,reject,google,ffbb695d,31,,
rejects/ita/eight_a5d485dc_nohash_2.wav,reject,google,a5d485dc,31,,
commands/f5733968/ita/ita_24_0.wav,command,google,f5733968,24,,
rejects/eng/house_33f60c62_nohash_0.wav,reject,google,33f60c62,31,,
synthetics/google/neural/eng/US_Standard_B_cmd26.wav,synthetic,google_neural,US_Standard_B,26,Male,
rejects/ita/house_c0445658_nohash_0.wav,reject,google,c0445658,31,,
commands/466977274/ita/ita_26.wav,command,telegram_bot,466977274,26,Male,['20-30']
commands/9d4bab4f/eng/eng_24_1.wav,command,google,9d4bab4f,24,,
rejects/eng/two_59c3a7f2_nohash_0.wav,reject,google,59c3a7f2,31,,
rejects/eng/five_e805a617_nohash_0.wav,reject,google,e805a617,31,,
commands/d9b8fab2/eng/eng_24_0.wav,command,google,d9b8fab2,24,,
rejects/eng/four_2796ac50_nohash_0.wav,reject,google,2796ac50,31,,
rejects/eng/common_voice_en_19453932.wav,reject,mozilla,unknown,31,,
commands/1fe4c891/eng/eng_24_1.wav,command,google,1fe4c891,24,,
rejects/eng/common_voice_en_23532943.wav,reject,mozilla,unknown,31,,
rejects/eng/four_171b56dc_nohash_0.wav,reject,google,171b56dc,31,,
commands/b25b6065/eng/eng_22_0.wav,command,google,b25b6065,22,,
rejects/eng/tree_8ed25ef8_nohash_0.wav,reject,google,8ed25ef8,31,,
rejects/ita/happy_a709ddd3_nohash_0.wav,reject,google,a709ddd3,31,,
rejects/eng/eight_c4533c47_nohash_0.wav,reject,google,c4533c47,31,,
rejects/eng/five_742d6431_nohash_4.wav,reject,google,742d6431,31,,
rejects/ita/off_e82914c0_nohash_1.wav,reject,google,e82914c0,31,,
commands/f3d06008/eng/eng_24_0.wav,command,google,f3d06008,24,,
rejects/eng/common_voice_en_20282751.wav,reject,mozilla,unknown,31,,
commands/997867e7/eng/eng_22_0.wav,command,google,997867e7,22,,
rejects/ita/nine_3efa7ec4_nohash_0.wav,reject,google,3efa7ec4,31,,
rejects/ita/up_0397ecda_nohash_0.wav,reject,google,0397ecda,31,,
commands/466977274/eng/eng_21.wav,command,telegram_bot,466977274,21,Male,['20-30']
synthetics/google/neural/ita/IT_Standard_A_cmd16.wav,synthetic,google_neural,IT_Standard_A,16,Female,
rejects/eng/marvin_3ab9ba07_nohash_1.wav,reject,google,3ab9ba07,31,,
commands/233601088/ita/ita_22.wav,command,telegram_bot,233601088,22,Female,['40-50']
rejects/ita/common_voice_it_25792948.wav,reject,mozilla,unknown,31,,
synthetics/google/standard/eng/IN_Wavenet_B_cmd13.wav,synthetic,google_standard,IN_Wavenet_B,13,Male,
rejects/eng/off_30137d34_nohash_1.wav,reject,google,30137d34,31,,
rejects/ita/eight_45adf84a_nohash_0.wav,reject,google,45adf84a,31,,
rejects/ita/common_voice_it_19712685.wav,reject,mozilla,unknown,31,,
rejects/eng/house_659b7fae_nohash_0.wav,reject,google,659b7fae,31,,
rejects/ita/common_voice_it_27264120.wav,reject,mozilla,unknown,31,,
rejects/eng/sheila_52e228e9_nohash_0.wav,reject,google,52e228e9,31,,
rejects/eng/common_voice_en_19973426.wav,reject,mozilla,unknown,31,,
commands/1323114146/ita/ita_15.wav,command,telegram_bot,1323114146,15,both,Female
synthetics/naturalreaders/neural/eng/karen_us_11.wav,synthetic,naturalreaders_neural,karen,11,Female,
rejects/ita/happy_d8c52371_nohash_3.wav,reject,google,d8c52371,31,,
commands/a6d586b7/ita/ita_24_3.wav,command,google,a6d586b7,24,,
rejects/ita/common_voice_it_25908535.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_23867450.wav,reject,mozilla,unknown,31,,
commands/0447d7c1/ita/ita_24_0.wav,command,google,0447d7c1,24,,
commands/694611773/ita/ita_13.wav,command,telegram_bot,694611773,13,['20-30'],['20-30']
rejects/ita/common_voice_it_23837375.wav,reject,mozilla,unknown,31,,
commands/352792887/eng/eng_13.wav,command,telegram_bot,352792887,13,Male,['20-30']
rejects/ita/off_a9abc695_nohash_0.wav,reject,google,a9abc695,31,,
rejects/ita/house_ffd2ba2f_nohash_0.wav,reject,google,ffd2ba2f,31,,
commands/2115610208/ita/ita_6.wav,command,telegram_bot,2115610208,6,Female,['50-60']
rejects/eng/common_voice_en_19601371.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_25625739.wav,reject,mozilla,unknown,31,,
rejects/ita/sheila_408de0a4_nohash_0.wav,reject,google,408de0a4,31,,
commands/1299468493/ita/ita_4.wav,command,telegram_bot,1299468493,4,Female,['20-30']
rejects/eng/four_feb1d305_nohash_1.wav,reject,google,feb1d305,31,,
rejects/ita/off_c50225fa_nohash_2.wav,reject,google,c50225fa,31,,
commands/023a61ad/eng/eng_22_0.wav,command,google,023a61ad,22,,
commands/1995cf9e/eng/eng_22_0.wav,command,google,1995cf9e,22,,
synthetics/vocalware/neural/ita/engine7_voice1_cmd16.wav,synthetic,vocalware_neural,engine7_voice1,16,Female,
rejects/ita/seven_39025b21_nohash_0.wav,reject,google,39025b21,31,,
commands/2123568595/ita/ita_6.wav,command,telegram_bot,2123568595,6,Female,['40-50']
synthetics/google/neural/eng/AU_Standard_C_cmd12.wav,synthetic,google_neural,AU_Standard_C,12,Male,
commands/914604355/ita/ita_15.wav,command,telegram_bot,914604355,15,Female,['10-20']
rejects/ita/wow_c50225fa_nohash_1.wav,reject,google,c50225fa,31,,
synthetics/google/neural/eng/AU_Standard_B_cmd14.wav,synthetic,google_neural,AU_Standard_B,14,Male,
rejects/ita/on_85b877b5_nohash_0.wav,reject,google,85b877b5,31,,
commands/443061286/ita/ita_1.wav,command,telegram_bot,443061286,1,Female,Female
rejects/ita/common_voice_it_20267968.wav,reject,mozilla,unknown,31,,
rejects/ita/tree_0397ecda_nohash_0.wav,reject,google,0397ecda,31,,
synthetics/azure/neural/eng/WayneNeural_9.wav,synthetic,azure_neural,WayneNeural,9,Female,
rejects/eng/no_fbf3dd31_nohash_0.wav,reject,google,fbf3dd31,31,,
commands/30368201/eng/ita_23.wav,command,telegram_bot,30368201,23,Female,['20-30']
rejects/ita/down_74551073_nohash_1.wav,reject,google,74551073,31,,
rejects/ita/sheila_17c94b23_nohash_1.wav,reject,google,17c94b23,31,,
rejects/eng/five_324210dd_nohash_0.wav,reject,google,324210dd,31,,
commands/1953034279/ita/ita_4.wav,command,telegram_bot,1953034279,4,Male,['20-30']
rejects/ita/off_10ace7eb_nohash_4.wav,reject,google,10ace7eb,31,,
rejects/eng/common_voice_en_20410649.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_20062987.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_20037311.wav,reject,mozilla,unknown,31,,
rejects/ita/three_2fa39636_nohash_0.wav,reject,google,2fa39636,31,,
commands/a7dd45cf/eng/eng_22_0.wav,command,google,a7dd45cf,22,,
rejects/eng/yes_863880b7_nohash_0.wav,reject,google,863880b7,31,,
commands/f3cee168/eng/eng_22_0.wav,command,google,f3cee168,22,,
commands/7cb5c0b7/ita/ita_24_0.wav,command,google,7cb5c0b7,24,,
commands/1630728501/eng/eng_4.wav,command,telegram_bot,1630728501,4,Female,['10-20']
commands/5006572278/ita/eng_23.wav,command,telegram_bot,5006572278,23,Male,['40-50']
rejects/eng/off_dd6c6806_nohash_0.wav,reject,google,dd6c6806,31,,
synthetics/vocalware/neural/eng/engine3_voice6_cmd4.wav,synthetic,vocalware_neural,engine3_voice6,4,Female,
commands/388942547/eng/eng_10.wav,command,telegram_bot,388942547,10,Male,['20-30']
rejects/eng/bird_e0a7c5a0_nohash_1.wav,reject,google,e0a7c5a0,31,,
rejects/ita/nine_99fad6a0_nohash_1.wav,reject,google,99fad6a0,31,,
synthetics/google/standard/eng/GB_Wavenet_B_cmd15.wav,synthetic,google_standard,GB_Wavenet_B,15,Male,
rejects/ita/common_voice_it_25874094.wav,reject,mozilla,unknown,31,,
rejects/ita/go_8281a2a8_nohash_0.wav,reject,google,8281a2a8,31,,
rejects/ita/happy_e4200516_nohash_0.wav,reject,google,e4200516,31,,
rejects/eng/sheila_520b2c17_nohash_1.wav,reject,google,520b2c17,31,,
commands/617568216/ita/ita_27.wav,command,telegram_bot,617568216,27,Male,['10-20']
rejects/ita/nine_742d6431_nohash_1.wav,reject,google,742d6431,31,,
rejects/eng/bed_61d3e51e_nohash_0.wav,reject,google,61d3e51e,31,,
rejects/eng/common_voice_en_21835980.wav,reject,mozilla,unknown,31,,
rejects/eng/bird_4954abe8_nohash_1.wav,reject,google,4954abe8,31,,
rejects/ita/common_voice_it_19977375.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_19616171.wav,reject,mozilla,unknown,31,,
rejects/ita/seven_d1453a87_nohash_1.wav,reject,google,d1453a87,31,,
rejects/ita/no_9ff2d2f4_nohash_2.wav,reject,google,9ff2d2f4,31,,
rejects/ita/cat_f2b8fc18_nohash_0.wav,reject,google,f2b8fc18,31,,
rejects/ita/yes_f9ebdba0_nohash_0.wav,reject,google,f9ebdba0,31,,
rejects/ita/four_5e3b7a84_nohash_1.wav,reject,google,5e3b7a84,31,,
commands/30137d34/eng/eng_22_1.wav,command,google,30137d34,22,,
rejects/ita/one_f3210686_nohash_0.wav,reject,google,f3210686,31,,
commands/37b03ab1/ita/ita_24_0.wav,command,google,37b03ab1,24,,
rejects/eng/six_0ff728b5_nohash_2.wav,reject,google,0ff728b5,31,,
rejects/ita/common_voice_it_20058158.wav,reject,mozilla,unknown,31,,
rejects/eng/cat_d9e9f554_nohash_0.wav,reject,google,d9e9f554,31,,
synthetics/google/standard/eng/US_Wavenet_D_cmd17.wav,synthetic,google_standard,US_Wavenet_D,17,Male,
commands/fd395b74/eng/eng_24_1.wav,command,google,fd395b74,24,,
rejects/eng/common_voice_en_23119794.wav,reject,mozilla,unknown,31,,
rejects/ita/eight_533c6564_nohash_0.wav,reject,google,533c6564,31,,
synthetics/vocalware/neural/ita/engine2_voice9_cmd16.wav,synthetic,vocalware_neural,engine2_voice9,16,Female,
commands/acfd3bc3/eng/eng_24_1.wav,command,google,acfd3bc3,24,,
commands/e1469561/ita/ita_24_1.wav,command,google,e1469561,24,,
rejects/eng/sheila_408de0a4_nohash_0.wav,reject,google,408de0a4,31,,
commands/37bd115d/eng/eng_24_2.wav,command,google,37bd115d,24,,
rejects/ita/nine_ff21fb59_nohash_0.wav,reject,google,ff21fb59,31,,
synthetics/naturalreaders/neural/eng/sharon_us_29.wav,synthetic,naturalreaders_neural,sharon,29,Female,
commands/be7a5b2d/eng/eng_22_1.wav,command,google,be7a5b2d,22,,
rejects/eng/bird_82b99576_nohash_0.wav,reject,google,82b99576,31,,
commands/97f4c236/eng/eng_22_3.wav,command,google,97f4c236,22,,
rejects/eng/nine_0362539c_nohash_0.wav,reject,google,0362539c,31,,
rejects/eng/marvin_0a9f9af7_nohash_1.wav,reject,google,0a9f9af7,31,,
synthetics/polly/standard/eng/Matthew_9.wav,synthetic,polly_standard,Matthew,9,Female,
rejects/eng/dog_2579e514_nohash_0.wav,reject,google,2579e514,31,,
commands/ab00c4b2/eng/eng_24_0.wav,command,google,ab00c4b2,24,,
rejects/ita/one_778a4a01_nohash_1.wav,reject,google,778a4a01,31,,
rejects/ita/sheila_beb49c22_nohash_0.wav,reject,google,beb49c22,31,,
commands/91223b83/eng/eng_22_2.wav,command,google,91223b83,22,,
rejects/eng/cat_2cec1d47_nohash_1.wav,reject,google,2cec1d47,31,,
rejects/ita/seven_5f47fdf9_nohash_2.wav,reject,google,5f47fdf9,31,,
commands/765ffccb/ita/ita_24_1.wav,command,google,765ffccb,24,,
rejects/ita/dog_3983ba0d_nohash_0.wav,reject,google,3983ba0d,31,,
rejects/eng/common_voice_en_18857575.wav,reject,mozilla,unknown,31,,
synthetics/google/neural/eng/US_Standard_C_cmd21.wav,synthetic,google_neural,US_Standard_C,21,Male,
synthetics/azure/neural/ita/ElsaNeural_16.wav,synthetic,azure_neural,ElsaNeural,16,Female,
commands/538507591/ita/ita_22.wav,command,telegram_bot,538507591,22,Male,['20-30']
rejects/ita/down_66aa0f29_nohash_0.wav,reject,google,66aa0f29,31,,
commands/4a4e28f1/eng/eng_22_1.wav,command,google,4a4e28f1,22,,
rejects/eng/dog_00f0204f_nohash_1.wav,reject,google,00f0204f,31,,
rejects/ita/go_3bfd30e6_nohash_2.wav,reject,google,3bfd30e6,31,,
synthetics/nemo/neural/eng/tacotron2_waveglow_cmd12.wav,synthetic,nemo_neural,tacotron2_waveglow,12,Female,
rejects/eng/common_voice_en_20284636.wav,reject,mozilla,unknown,31,,
commands/232282882/eng/eng_1.wav,command,telegram_bot,232282882,1,Male,['10-20']
synthetics/polly/neural/eng/Emma_12.wav,synthetic,polly_neural,Emma,12,Female,
commands/2128855261/ita/ita_1.wav,command,telegram_bot,2128855261,1,Female,['50-60']
rejects/eng/common_voice_en_19291848.wav,reject,mozilla,unknown,31,,
commands/3d9200b9/eng/eng_22_0.wav,command,google,3d9200b9,22,,
rejects/ita/tree_9e075bf1_nohash_1.wav,reject,google,9e075bf1,31,,
commands/279297158/ita/ita_28.wav,command,telegram_bot,279297158,28,Female,['20-30']
rejects/ita/yes_6c0f6493_nohash_3.wav,reject,google,6c0f6493,31,,
rejects/ita/common_voice_it_25936972.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_19840228.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_20088957.wav,reject,mozilla,unknown,31,,
synthetics/azure/neural/eng/AriaNeural_23.wav,synthetic,azure_neural,AriaNeural,23,Female,
rejects/eng/one_cb8f8307_nohash_3.wav,reject,google,cb8f8307,31,,
rejects/eng/bird_3b8406c0_nohash_1.wav,reject,google,3b8406c0,31,,
commands/1212263007/ita/ita_29.wav,command,telegram_bot,1212263007,29,Male,['20-30']
commands/1520141330/ita/ita_4.wav,command,telegram_bot,1520141330,4,Male,['20-30']
commands/096456f9/eng/eng_22_1.wav,command,google,096456f9,22,,
rejects/ita/marvin_7ff4fc72_nohash_0.wav,reject,google,7ff4fc72,31,,
rejects/ita/six_7106d229_nohash_0.wav,reject,google,7106d229,31,,
rejects/ita/seven_eb3f7d82_nohash_4.wav,reject,google,eb3f7d82,31,,
synthetics/google/standard/eng/AU_Neural2_C_cmd6.wav,synthetic,google_standard,AU_Neural2_C,6,Male,
commands/76424fa5/ita/ita_24_0.wav,command,google,76424fa5,24,,
rejects/eng/common_voice_en_20246316.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_26951052.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_26079963.wav,reject,mozilla,unknown,31,,
rejects/ita/two_94e6864f_nohash_0.wav,reject,google,94e6864f,31,,
rejects/ita/seven_40115b19_nohash_0.wav,reject,google,40115b19,31,,
synthetics/vocalware/neural/ita/engine2_voice2_cmd16.wav,synthetic,vocalware_neural,engine2_voice2,16,Female,
commands/1430746625/eng/eng_23.wav,command,telegram_bot,1430746625,23,Female,['20-30']
rejects/ita/sheila_9ab86dd0_nohash_1.wav,reject,google,9ab86dd0,31,,
commands/268005350/ita/ita_28.wav,command,telegram_bot,268005350,28,Male,['20-30']
synthetics/google/neural/eng/GB_Standard_B_cmd7.wav,synthetic,google_neural,GB_Standard_B,7,Male,
rejects/eng/four_7ea032f3_nohash_0.wav,reject,google,7ea032f3,31,,
rejects/eng/off_4c841771_nohash_0.wav,reject,google,4c841771,31,,
commands/769426504/eng/eng_23.wav,command,telegram_bot,769426504,23,Female,['30-40']
commands/9f63152b/eng/eng_24_2.wav,command,google,9f63152b,24,,
rejects/ita/bed_7ff4fc72_nohash_0.wav,reject,google,7ff4fc72,31,,
commands/340310580/ita/ita_26.wav,command,telegram_bot,340310580,26,Male,['20-30']
commands/589084963/eng/ita_23.wav,command,telegram_bot,589084963,23,Male,['20-30']
rejects/eng/off_67961766_nohash_1.wav,reject,google,67961766,31,,
synthetics/azure/neural/eng/CoraNeural_20.wav,synthetic,azure_neural,CoraNeural,20,Female,
rejects/ita/one_97f4c236_nohash_4.wav,reject,google,97f4c236,31,,
rejects/ita/common_voice_it_23921751.wav,reject,mozilla,unknown,31,,
rejects/ita/five_51055bda_nohash_0.wav,reject,google,51055bda,31,,
rejects/ita/tree_13d7b8c9_nohash_2.wav,reject,google,13d7b8c9,31,,
rejects/ita/common_voice_it_25518346.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_20057751.wav,reject,mozilla,unknown,31,,
rejects/ita/zero_1bb574f9_nohash_1.wav,reject,google,1bb574f9,31,,
rejects/eng/happy_ca4eeab0_nohash_0.wav,reject,google,ca4eeab0,31,,
rejects/ita/seven_1224e4a7_nohash_0.wav,reject,google,1224e4a7,31,,
rejects/eng/off_712e4d58_nohash_0.wav,reject,google,712e4d58,31,,
rejects/ita/zero_90b94017_nohash_0.wav,reject,google,90b94017,31,,
synthetics/vocalware/neural/eng/engine2_voice6_cmd25.wav,synthetic,vocalware_neural,engine2_voice6,25,Female,
commands/573888762/ita/ita_4.wav,command,telegram_bot,573888762,4,Male,['10-20']
rejects/eng/common_voice_en_19964886.wav,reject,mozilla,unknown,31,,
rejects/eng/six_e72aa705_nohash_0.wav,reject,google,e72aa705,31,,
rejects/ita/common_voice_it_25336553.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_22809657.wav,reject,mozilla,unknown,31,,
rejects/ita/house_ad89eb1e_nohash_0.wav,reject,google,ad89eb1e,31,,
rejects/eng/three_721f767c_nohash_1.wav,reject,google,721f767c,31,,
rejects/ita/tree_cfde27ba_nohash_0.wav,reject,google,cfde27ba,31,,
rejects/eng/happy_c948d727_nohash_0.wav,reject,google,c948d727,31,,
rejects/ita/yes_563aa4e6_nohash_2.wav,reject,google,563aa4e6,31,,
rejects/eng/common_voice_en_19642281.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_19464922.wav,reject,mozilla,unknown,31,,
synthetics/polly/standard/eng/Kendra_23.wav,synthetic,polly_standard,Kendra,23,Female,
synthetics/google/neural/ita/IT_Standard_A_cmd23.wav,synthetic,google_neural,IT_Standard_A,23,Female,
rejects/eng/nine_01bb6a2a_nohash_3.wav,reject,google,01bb6a2a,31,,
rejects/ita/cat_229978fd_nohash_0.wav,reject,google,229978fd,31,,
synthetics/polly/neural/eng/Salli_12.wav,synthetic,polly_neural,Salli,12,Female,
rejects/ita/common_voice_it_20034845.wav,reject,mozilla,unknown,31,,
commands/1780966140/ita/ita_5.wav,command,telegram_bot,1780966140,5,Female,['30-40']
rejects/ita/go_434a267c_nohash_1.wav,reject,google,434a267c,31,,
commands/406576777/ita/ita_16.wav,command,telegram_bot,406576777,16,Male,['20-30']
rejects/eng/tree_6a861f21_nohash_0.wav,reject,google,6a861f21,31,,
commands/507870188/ita/ita_25.wav,command,telegram_bot,507870188,25,Female,['10-20']
commands/300384f0/eng/eng_24_0.wav,command,google,300384f0,24,,
synthetics/google/neural/eng/GB_Standard_F_cmd22.wav,synthetic,google_neural,GB_Standard_F,22,Male,
rejects/eng/one_76e53db9_nohash_0.wav,reject,google,76e53db9,31,,
commands/93f30cc4/eng/eng_22_0.wav,command,google,93f30cc4,22,,
commands/bb31b82b/ita/ita_24_0.wav,command,google,bb31b82b,24,,
commands/c0445658/ita/ita_24_0.wav,command,google,c0445658,24,,
rejects/ita/common_voice_it_19975894.wav,reject,mozilla,unknown,31,,
rejects/eng/dog_a108341b_nohash_0.wav,reject,google,a108341b,31,,
rejects/ita/common_voice_it_20089666.wav,reject,mozilla,unknown,31,,
rejects/ita/common_voice_it_22721404.wav,reject,mozilla,unknown,31,,
commands/1153694021/eng/eng_3.wav,command,telegram_bot,1153694021,3,Male,['30-40']
commands/719438104/eng/eng_2.wav,command,telegram_bot,719438104,2,Male,['20-30']
commands/1525639750/ita/ita_23.wav,command,telegram_bot,1525639750,23,Female,['20-30']
rejects/ita/common_voice_it_26589847.wav,reject,mozilla,unknown,31,,
rejects/ita/on_037c445a_nohash_0.wav,reject,google,037c445a,31,,
rejects/eng/common_voice_en_19627647.wav,reject,mozilla,unknown,31,,
rejects/ita/bed_a331d9cb_nohash_4.wav,reject,google,a331d9cb,31,,
rejects/ita/off_8f4c551f_nohash_0.wav,reject,google,8f4c551f,31,,
rejects/eng/six_3e3fa7fd_nohash_0.wav,reject,google,3e3fa7fd,31,,
rejects/eng/common_voice_en_19037585.wav,reject,mozilla,unknown,31,,
rejects/eng/bed_c0fb6812_nohash_0.wav,reject,google,c0fb6812,31,,
rejects/eng/zero_9886d8bf_nohash_2.wav,reject,google,9886d8bf,31,,
commands/1936687856/eng/eng_13.wav,command,telegram_bot,1936687856,13,Female,['20-30']
commands/2da58b32/eng/eng_22_3.wav,command,google,2da58b32,22,,
commands/727092146/ita/ita_19.wav,command,telegram_bot,727092146,19,Male,['20-30']
rejects/eng/nine_179a61b7_nohash_1.wav,reject,google,179a61b7,31,,
synthetics/azure/neural/eng/CoraNeural_27.wav,synthetic,azure_neural,CoraNeural,27,Female,
synthetics/vocalware/neural/eng/engine7_voice7_cmd17.wav,synthetic,vocalware_neural,engine7_voice7,17,Female,
commands/395387919/ita/ita_8.wav,command,telegram_bot,395387919,8,Female,['20-30']
commands/2114791016/ita/ita_21.wav,command,telegram_bot,2114791016,21,Female,['10-20']
