path,type,subtype,speaker,command,gender,age
synthetics/google/standard/eng/US_Wavenet_E_cmd10.wav,synthetic,google_standard,google_male,10,Male,
rejects/eng/three_863880b7_nohash_0.wav,reject,google,863880b7,31,,
rejects/eng/six_6a27a9bf_nohash_0.wav,reject,google,6a27a9bf,31,,
rejects/eng/zero_28612180_nohash_2.wav,reject,google,28612180,31,,
commands/f9273a21/eng/eng_24_0.wav,command,google,f9273a21,24,,
rejects/eng/marvin_38d78313_nohash_0.wav,reject,google,38d78313,31,,
rejects/eng/dog_1aed7c6d_nohash_1.wav,reject,google,1aed7c6d,31,,
rejects/eng/zero_964e8cfd_nohash_3.wav,reject,google,964e8cfd,31,,
commands/323966352/eng/eng_28.wav,command,telegram_bot,323966352,28,Male,['20-30']
rejects/eng/common_voice_en_20942132.wav,reject,mozilla,unknown,31,,
synthetics/polly/standard/eng/Kimberly_10.wav,synthetic,polly_standard,Kimberly,10,Female,
rejects/eng/marvin_9f6fbdb4_nohash_1.wav,reject,google,9f6fbdb4,31,,
commands/ae927455/eng/eng_22_2.wav,command,google,ae927455,22,,
rejects/eng/no_4407ba92_nohash_1.wav,reject,google,4407ba92,31,,
rejects/eng/yes_40115b19_nohash_0.wav,reject,google,40115b19,31,,
rejects/eng/common_voice_en_19189345.wav,reject,mozilla,unknown,31,,
rejects/eng/four_520b2c17_nohash_1.wav,reject,google,520b2c17,31,,
rejects/eng/yes_ce49cb60_nohash_0.wav,reject,google,ce49cb60,31,,
rejects/eng/house_89f3ab7d_nohash_2.wav,reject,google,89f3ab7d,31,,
rejects/eng/common_voice_en_20779836.wav,reject,mozilla,unknown,31,,
synthetics/vocalware/neural/eng/engine2_voice3_cmd9.wav,synthetic,vocalware_neural,engine2_voice3,9,Female,
commands/2128855261/eng/eng_27.wav,command,telegram_bot,2128855261,27,Female,['50-60']
rejects/eng/three_8549f25d_nohash_3.wav,reject,google,8549f25d,31,,
rejects/eng/common_voice_en_20704271.wav,reject,mozilla,unknown,31,,
commands/388942547/eng/eng_30.wav,command,telegram_bot,388942547,30,Male,['20-30']
rejects/eng/common_voice_en_20763071.wav,reject,mozilla,unknown,31,,
rejects/eng/no_d7a58714_nohash_1.wav,reject,google,d7a58714,31,,
synthetics/google/standard/eng/US_Wavenet_H_cmd20.wav,synthetic,google_standard,google_male,20,Male,
rejects/eng/common_voice_en_19414444.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_19745993.wav,reject,mozilla,unknown,31,,
rejects/eng/zero_e652590d_nohash_0.wav,reject,google,e652590d,31,,
rejects/eng/four_00f0204f_nohash_1.wav,reject,google,00f0204f,31,,
rejects/eng/yes_f9bdf10e_nohash_0.wav,reject,google,f9bdf10e,31,,
rejects/eng/nine_f42e234b_nohash_2.wav,reject,google,f42e234b,31,,
rejects/eng/common_voice_en_20264576.wav,reject,mozilla,unknown,31,,
rejects/eng/yes_5c39594f_nohash_4.wav,reject,google,5c39594f,31,,
rejects/eng/cat_6a497f80_nohash_0.wav,reject,google,6a497f80,31,,
rejects/eng/zero_96c67073_nohash_0.wav,reject,google,96c67073,31,,
rejects/eng/bird_41474817_nohash_0.wav,reject,google,41474817,31,,
synthetics/naturalreaders/neural/eng/will_us_21.wav,synthetic,naturalreaders_neural,will,21,Female,
synthetics/vocalware/neural/eng/engine2_voice3_cmd2.wav,synthetic,vocalware_neural,engine2_voice3,2,Female,
rejects/eng/common_voice_en_19628978.wav,reject,mozilla,unknown,31,,
commands/2da58b32/eng/eng_22_0.wav,command,google,2da58b32,22,,
commands/6b7d5101/eng/eng_22_0.wav,command,google,6b7d5101,22,,
rejects/eng/bed_96c67073_nohash_0.wav,reject,google,96c67073,31,,
rejects/eng/two_db8a3397_nohash_1.wav,reject,google,db8a3397,31,,
commands/2121819999/eng/eng_10.wav,command,telegram_bot,2121819999,10,Female,Female
rejects/eng/bird_bbd0bbd0_nohash_0.wav,reject,google,bbd0bbd0,31,,
commands/538507591/eng/eng_23.wav,command,telegram_bot,538507591,23,Male,['20-30']
rejects/eng/cat_52bfbce8_nohash_2.wav,reject,google,52bfbce8,31,,
commands/604202480/eng/eng_28.wav,command,telegram_bot,604202480,28,Male,['20-30']
rejects/eng/bed_c08e5058_nohash_0.wav,reject,google,c08e5058,31,,
synthetics/azure/neural/eng/JennyNeural_10.wav,synthetic,azure_neural,JennyNeural,10,Female,
synthetics/vocalware/neural/eng/engine3_voice7_cmd24.wav,synthetic,vocalware_neural,engine3_voice7,24,Female,
rejects/eng/common_voice_en_19992628.wav,reject,mozilla,unknown,31,,
commands/90804775/eng/eng_24_0.wav,command,google,90804775,24,,
commands/443061286/eng/eng_26.wav,command,telegram_bot,443061286,26,Female,Female
rejects/eng/wow_5f47fdf9_nohash_2.wav,reject,google,5f47fdf9,31,,
commands/432184911/eng/ita_23.wav,command,telegram_bot,432184911,23,Male,['20-30']
commands/89ed36ab/eng/eng_24_0.wav,command,google,89ed36ab,24,,
commands/767610558/eng/eng_9.wav,command,telegram_bot,767610558,9,Female,['20-30']
synthetics/nemo/neural/eng/tacotron2_squeezewave_cmd18.wav,synthetic,nemo_neural,nemo,18,Female,
rejects/eng/common_voice_en_19813.wav,reject,mozilla,unknown,31,,
commands/630722423/eng/eng_25.wav,command,telegram_bot,630722423,25,Male,['20-30']
rejects/eng/eight_9dc1889e_nohash_1.wav,reject,google,9dc1889e,31,,
rejects/eng/four_d9d6559e_nohash_0.wav,reject,google,d9d6559e,31,,
rejects/eng/zero_6e2ef3d5_nohash_0.wav,reject,google,6e2ef3d5,31,,
commands/747267779/eng/eng_1.wav,command,telegram_bot,747267779,1,Male,['30-40']
commands/2055098585/eng/eng_9.wav,command,telegram_bot,2055098585,9,Male,['70-80']
synthetics/google/standard/eng/AU_Wavenet_C_cmd2.wav,synthetic,google_standard,google_male,2,Male,
synthetics/google/standard/eng/GB_Wavenet_D_cmd9.wav,synthetic,google_standard,google_male,9,Male,
rejects/eng/one_106a6183_nohash_1.wav,reject,google,106a6183,31,,
commands/5003958420/eng/eng_30.wav,command,telegram_bot,5003958420,30,Male,['20-30']
commands/1e9b215e/eng/eng_22_0.wav,command,google,1e9b215e,22,,
rejects/eng/common_voice_en_23681143.wav,reject,mozilla,unknown,31,,
commands/ef2578c0/eng/eng_24_0.wav,command,google,ef2578c0,24,,
synthetics/google/neural/eng/US_Standard_F_cmd16.wav,synthetic,google_neural,google_male,16,Male,
rejects/eng/common_voice_en_20002813.wav,reject,mozilla,unknown,31,,
synthetics/polly/neural/eng/Ivy_19.wav,synthetic,polly_neural,Ivy,19,Female,
synthetics/google/standard/eng/GB_Neural2_A_cmd25.wav,synthetic,google_standard,google_male,25,Male,
rejects/eng/two_bf70feda_nohash_0.wav,reject,google,bf70feda,31,,
rejects/eng/common_voice_en_19453933.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_20367413.wav,reject,mozilla,unknown,31,,
commands/26b28ea7/eng/eng_22_0.wav,command,google,26b28ea7,22,,
rejects/eng/bed_5a0bc987_nohash_0.wav,reject,google,5a0bc987,31,,
rejects/eng/common_voice_en_19696218.wav,reject,mozilla,unknown,31,,
commands/366052369/eng/eng_8.wav,command,telegram_bot,366052369,8,Male,['20-30']
rejects/eng/common_voice_en_19782154.wav,reject,mozilla,unknown,31,,
rejects/eng/four_b7669804_nohash_1.wav,reject,google,b7669804,31,,
rejects/eng/common_voice_en_19710394.wav,reject,mozilla,unknown,31,,
commands/39a12648/eng/eng_24_3.wav,command,google,39a12648,24,,
commands/946730582/eng/eng_4.wav,command,telegram_bot,946730582,4,Male,['20-30']
synthetics/azure/neural/eng/BrandonNeural_9.wav,synthetic,azure_neural,BrandonNeural,9,Female,
rejects/eng/common_voice_en_20305180.wav,reject,mozilla,unknown,31,,
commands/f5e44d34/eng/eng_24_0.wav,command,google,f5e44d34,24,,
rejects/eng/common_voice_en_20422572.wav,reject,mozilla,unknown,31,,
synthetics/google/neural/eng/US_Standard_G_cmd25.wav,synthetic,google_neural,google_male,25,Male,
commands/1525639750/eng/eng_30.wav,command,telegram_bot,1525639750,30,Female,['20-30']
rejects/eng/five_d90b4138_nohash_1.wav,reject,google,d90b4138,31,,
synthetics/polly/neural/eng/Olivia_4.wav,synthetic,polly_neural,Olivia,4,Female,
synthetics/vocalware/neural/eng/engine3_voice1_cmd25.wav,synthetic,vocalware_neural,engine3_voice1,25,Female,
commands/712e4d58/eng/eng_22_4.wav,command,google,712e4d58,22,,
rejects/eng/dog_25040e85_nohash_0.wav,reject,google,25040e85,31,,
synthetics/google/standard/eng/US_Neural2_A_cmd23.wav,synthetic,google_standard,google_male,23,Male,
rejects/eng/common_voice_en_18833679.wav,reject,mozilla,unknown,31,,
rejects/eng/marvin_3bc21161_nohash_0.wav,reject,google,3bc21161,31,,
rejects/eng/seven_cd85758f_nohash_2.wav,reject,google,cd85758f,31,,
commands/12c206ea/eng/eng_22_2.wav,command,google,12c206ea,22,,
synthetics/google/neural/eng/US_Standard_A_cmd6.wav,synthetic,google_neural,google_male,6,Male,
commands/1784612953/eng/eng_27.wav,command,telegram_bot,1784612953,27,Female,['20-30']
rejects/eng/zero_a60a09cf_nohash_1.wav,reject,google,a60a09cf,31,,
commands/132762273/eng/eng_25.wav,command,telegram_bot,132762273,25,Male,['20-30']
rejects/eng/common_voice_en_20027313.wav,reject,mozilla,unknown,31,,
commands/92e17cc4/eng/eng_24_0.wav,command,google,92e17cc4,24,,
rejects/eng/common_voice_en_19450279.wav,reject,mozilla,unknown,31,,
synthetics/google/neural/eng/GB_Standard_D_cmd29.wav,synthetic,google_neural,google_male,29,Male,
rejects/eng/yes_dbb7723a_nohash_0.wav,reject,google,dbb7723a,31,,
commands/305776dd/eng/eng_24_1.wav,command,google,305776dd,24,,
commands/ae927455/eng/eng_22_1.wav,command,google,ae927455,22,,
synthetics/vocalware/neural/eng/engine2_voice9_cmd29.wav,synthetic,vocalware_neural,engine2_voice9,29,Female,
synthetics/google/neural/eng/IN_Standard_D_cmd2.wav,synthetic,google_neural,google_male,2,Male,
rejects/eng/nine_1a673010_nohash_1.wav,reject,google,1a673010,31,,
synthetics/azure/neural/eng/NatashaNeural_12.wav,synthetic,azure_neural,NatashaNeural,12,Female,
commands/a3fc7884/eng/eng_22_0.wav,command,google,a3fc7884,22,,
commands/8c888bbb/eng/eng_22_0.wav,command,google,8c888bbb,22,,
rejects/eng/eight_28460a60_nohash_1.wav,reject,google,28460a60,31,,
commands/a1533da4/eng/eng_22_0.wav,command,google,a1533da4,22,,
commands/c22d3f18/eng/eng_24_0.wav,command,google,c22d3f18,24,,
synthetics/polly/neural/eng/Justin_14.wav,synthetic,polly_neural,Justin,14,Female,
commands/1c1060b1/eng/eng_24_1.wav,command,google,1c1060b1,24,,
commands/66774579/eng/eng_22_0.wav,command,google,66774579,22,,
synthetics/google/neural/eng/GB_Standard_A_cmd11.wav,synthetic,google_neural,google_male,11,Male,
rejects/eng/eight_f2b8fc18_nohash_0.wav,reject,google,f2b8fc18,31,,
synthetics/azure/neural/eng/AriaNeural_14.wav,synthetic,azure_neural,AriaNeural,14,Female,
rejects/eng/zero_0e5193e6_nohash_1.wav,reject,google,0e5193e6,31,,
synthetics/polly/standard/eng/Justin_3.wav,synthetic,polly_standard,Justin,3,Female,
commands/279763508/eng/eng_13.wav,command,telegram_bot,279763508,13,Female,['20-30']
rejects/eng/sheila_69f609ec_nohash_1.wav,reject,google,69f609ec,31,,
synthetics/vocalware/neural/eng/engine3_voice1_cmd16.wav,synthetic,vocalware_neural,engine3_voice1,16,Female,
commands/179a61b7/eng/eng_24_4.wav,command,google,179a61b7,24,,
rejects/eng/one_c6389ab0_nohash_0.wav,reject,google,c6389ab0,31,,
synthetics/google/neural/eng/GB_Standard_F_cmd2.wav,synthetic,google_neural,google_male,2,Male,
commands/2145431989/eng/eng_15.wav,command,telegram_bot,2145431989,15,Male,['40-50']
rejects/eng/bird_ee07dcb9_nohash_1.wav,reject,google,ee07dcb9,31,,
rejects/eng/three_86cb59b2_nohash_0.wav,reject,google,86cb59b2,31,,
synthetics/google/standard/eng/US_Wavenet_F_cmd5.wav,synthetic,google_standard,google_male,5,Male,
rejects/eng/nine_171b56dc_nohash_0.wav,reject,google,171b56dc,31,,
rejects/eng/common_voice_en_20509974.wav,reject,mozilla,unknown,31,,
rejects/eng/four_49f30eed_nohash_0.wav,reject,google,49f30eed,31,,
rejects/eng/common_voice_en_18909486.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_21177695.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_20179281.wav,reject,mozilla,unknown,31,,
commands/1630728501/eng/eng_2.wav,command,telegram_bot,1630728501,2,Female,['10-20']
synthetics/vocalware/neural/eng/engine2_voice1_cmd24.wav,synthetic,vocalware_neural,engine2_voice1,24,Female,
commands/9a69672b/eng/eng_22_1.wav,command,google,9a69672b,22,,
commands/2127261933/eng/eng_5.wav,command,telegram_bot,2127261933,5,Female,['20-30']
rejects/eng/cat_6a014b29_nohash_1.wav,reject,google,6a014b29,31,,
rejects/eng/bird_8c4854bc_nohash_2.wav,reject,google,8c4854bc,31,,
rejects/eng/bed_989a2213_nohash_1.wav,reject,google,989a2213,31,,
commands/694887817/eng/eng_22.wav,command,telegram_bot,694887817,22,Male,['20-30']
commands/9a69672b/eng/eng_24_4.wav,command,google,9a69672b,24,,
rejects/eng/five_28e47b1a_nohash_1.wav,reject,google,28e47b1a,31,,
rejects/eng/six_c8771f88_nohash_1.wav,reject,google,c8771f88,31,,
rejects/eng/four_b25b6065_nohash_0.wav,reject,google,b25b6065,31,,
commands/2146007936/eng/eng_9.wav,command,telegram_bot,2146007936,9,Female,['40-50']
rejects/eng/off_8e05039f_nohash_3.wav,reject,google,8e05039f,31,,
synthetics/google/neural/eng/IN_Standard_A_cmd21.wav,synthetic,google_neural,google_male,21,Male,
rejects/eng/common_voice_en_19737489.wav,reject,mozilla,unknown,31,,
commands/352792887/eng/eng_30.wav,command,telegram_bot,352792887,30,Male,['20-30']
rejects/eng/six_17f0e206_nohash_0.wav,reject,google,17f0e206,31,,
rejects/eng/one_e4200516_nohash_0.wav,reject,google,e4200516,31,,
commands/268005350/eng/eng_13.wav,command,telegram_bot,268005350,13,Male,['20-30']
rejects/eng/house_3777c08e_nohash_0.wav,reject,google,3777c08e,31,,
synthetics/polly/standard/eng/Brian_14.wav,synthetic,polly_standard,Brian,14,Female,
rejects/eng/yes_28460a60_nohash_1.wav,reject,google,28460a60,31,,
synthetics/polly/standard/eng/Ivy_2.wav,synthetic,polly_standard,Ivy,2,Female,
synthetics/google/standard/eng/GB_Wavenet_A_cmd7.wav,synthetic,google_standard,google_male,7,Male,
synthetics/google/standard/eng/US_Wavenet_H_cmd5.wav,synthetic,google_standard,google_male,5,Male,
rejects/eng/common_voice_en_18892371.wav,reject,mozilla,unknown,31,,
commands/190987356/eng/eng_23.wav,command,telegram_bot,190987356,23,Male,['20-30']
commands/48e8b82a/eng/eng_24_0.wav,command,google,48e8b82a,24,,
rejects/eng/house_b5552931_nohash_0.wav,reject,google,b5552931,31,,
rejects/eng/house_4422e51d_nohash_0.wav,reject,google,4422e51d,31,,
commands/1067240777/eng/eng_22.wav,command,telegram_bot,1067240777,22,Female,['20-30']
rejects/eng/six_4abb2400_nohash_0.wav,reject,google,4abb2400,31,,
rejects/eng/four_4407ba92_nohash_1.wav,reject,google,4407ba92,31,,
rejects/eng/two_e855b8f1_nohash_0.wav,reject,google,e855b8f1,31,,
synthetics/polly/neural/eng/Salli_30.wav,synthetic,polly_neural,Salli,30,Female,
commands/e6be0830/eng/eng_22_4.wav,command,google,e6be0830,22,,
synthetics/azure/neural/eng/MonicaNeural_3.wav,synthetic,azure_neural,MonicaNeural,3,Female,
synthetics/azure/neural/eng/AshleyNeural_8.wav,synthetic,azure_neural,AshleyNeural,8,Female,
commands/2123568595/eng/eng_9.wav,command,telegram_bot,2123568595,9,Female,['40-50']
rejects/eng/common_voice_en_21890292.wav,reject,mozilla,unknown,31,,
commands/406576777/eng/eng_26.wav,command,telegram_bot,406576777,26,Male,['20-30']
synthetics/vocalware/neural/eng/engine7_voice5_cmd14.wav,synthetic,vocalware_neural,engine7_voice5,14,Female,
rejects/eng/nine_324210dd_nohash_0.wav,reject,google,324210dd,31,,
commands/b9f46737/eng/eng_24_4.wav,command,google,b9f46737,24,,
commands/6c0f6493/eng/eng_22_2.wav,command,google,6c0f6493,22,,
rejects/eng/common_voice_en_19321891.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_18952757.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_18580961.wav,reject,mozilla,unknown,31,,
commands/c6389ab0/eng/eng_22_0.wav,command,google,c6389ab0,22,,
rejects/eng/five_712e4d58_nohash_3.wav,reject,google,712e4d58,31,,
rejects/eng/wow_6205088b_nohash_1.wav,reject,google,6205088b,31,,
synthetics/google/standard/eng/GB_Wavenet_B_cmd16.wav,synthetic,google_standard,google_male,16,Male,
rejects/eng/yes_5184ed3e_nohash_0.wav,reject,google,5184ed3e,31,,
commands/1784612953/eng/eng_29.wav,command,telegram_bot,1784612953,29,Female,['20-30']
commands/1785329822/eng/eng_8.wav,command,telegram_bot,1785329822,8,Female,['50-60']
rejects/eng/dog_c5c60d8d_nohash_1.wav,reject,google,c5c60d8d,31,,
synthetics/azure/neural/eng/MollyNeural_27.wav,synthetic,azure_neural,MollyNeural,27,Female,
rejects/eng/common_voice_en_19595929.wav,reject,mozilla,unknown,31,,
rejects/eng/no_6940f7f3_nohash_1.wav,reject,google,6940f7f3,31,,
rejects/eng/no_7211390b_nohash_3.wav,reject,google,7211390b,31,,
rejects/eng/one_dd6c6806_nohash_0.wav,reject,google,dd6c6806,31,,
rejects/eng/sheila_402e2977_nohash_2.wav,reject,google,402e2977,31,,
rejects/eng/common_voice_en_23343440.wav,reject,mozilla,unknown,31,,
synthetics/azure/neural/eng/WayneNeural_23.wav,synthetic,azure_neural,WayneNeural,23,Female,
synthetics/polly/neural/eng/Matthew_23.wav,synthetic,polly_neural,Matthew,23,Female,
synthetics/google/standard/eng/US_Wavenet_E_cmd0.wav,synthetic,google_standard,google_male,0,Male,
synthetics/naturalreaders/neural/eng/audrey_en_15.wav,synthetic,naturalreaders_neural,audrey,15,Female,
rejects/eng/nine_a40c62f1_nohash_1.wav,reject,google,a40c62f1,31,,
commands/ad340ed7/eng/eng_22_0.wav,command,google,ad340ed7,22,,
rejects/eng/nine_712e4d58_nohash_1.wav,reject,google,712e4d58,31,,
synthetics/azure/neural/eng/NatashaNeural_19.wav,synthetic,azure_neural,NatashaNeural,19,Female,
rejects/eng/eight_3efa7ec4_nohash_0.wav,reject,google,3efa7ec4,31,,
commands/914604355/eng/eng_5.wav,command,telegram_bot,914604355,5,Female,['10-20']
rejects/eng/zero_1aed7c6d_nohash_1.wav,reject,google,1aed7c6d,31,,
rejects/eng/common_voice_en_19993987.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_20636602.wav,reject,mozilla,unknown,31,,
commands/747267779/eng/eng_27.wav,command,telegram_bot,747267779,27,Male,['30-40']
rejects/eng/common_voice_en_23706795.wav,reject,mozilla,unknown,31,,
rejects/eng/eight_f3957e23_nohash_1.wav,reject,google,f3957e23,31,,
rejects/eng/five_692a88e6_nohash_1.wav,reject,google,692a88e6,31,,
rejects/eng/common_voice_en_20850695.wav,reject,mozilla,unknown,31,,
synthetics/polly/standard/eng/Raveena_29.wav,synthetic,polly_standard,Raveena,29,Female,
rejects/eng/common_voice_en_19499225.wav,reject,mozilla,unknown,31,,
commands/694887817/eng/eng_9.wav,command,telegram_bot,694887817,9,Male,['20-30']
rejects/eng/common_voice_en_19719842.wav,reject,mozilla,unknown,31,,
commands/1299468493/eng/ita_23.wav,command,telegram_bot,1299468493,23,Female,['20-30']
commands/432184911/eng/eng_12.wav,command,telegram_bot,432184911,12,Male,['20-30']
synthetics/google/standard/eng/US_Wavenet_H_cmd15.wav,synthetic,google_standard,google_male,15,Male,
rejects/eng/no_a2473d62_nohash_2.wav,reject,google,a2473d62,31,,
rejects/eng/yes_c24d96eb_nohash_1.wav,reject,google,c24d96eb,31,,
rejects/eng/off_ffa76c4a_nohash_2.wav,reject,google,ffa76c4a,31,,
commands/a6d586b7/eng/eng_24_3.wav,command,google,a6d586b7,24,,
synthetics/vocalware/neural/eng/engine7_voice1_cmd19.wav,synthetic,vocalware_neural,engine7_voice1,19,Female,
rejects/eng/common_voice_en_19182165.wav,reject,mozilla,unknown,31,,
rejects/eng/common_voice_en_20006267.wav,reject,mozilla,unknown,31,,
commands/46a153d8/eng/eng_22_3.wav,command,google,46a153d8,22,,
rejects/eng/bird_5705a0f9_nohash_0.wav,reject,google,5705a0f9,31,,
rejects/eng/dog_72198b96_nohash_1.wav,reject,google,72198b96,31,,
rejects/eng/common_voice_en_19476874.wav,reject,mozilla,unknown,31,,
commands/322245354/eng/eng_14.wav,command,telegram_bot,322245354,14,Male,['20-30']
rejects/eng/common_voice_en_19638624.wav,reject,mozilla,unknown,31,,
rejects/eng/happy_3367cff6_nohash_0.wav,reject,google,3367cff6,31,,
synthetics/polly/neural/eng/Olivia_14.wav,synthetic,polly_neural,Olivia,14,Female,
commands/1086043658/eng/eng_28.wav,command,telegram_bot,1086043658,28,Female,['20-30']
rejects/eng/happy_c50225fa_nohash_1.wav,reject,google,c50225fa,31,,
rejects/eng/two_105a0eea_nohash_2.wav,reject,google,105a0eea,31,,
rejects/eng/cat_92b0a735_nohash_2.wav,reject,google,92b0a735,31,,
commands/f5733968/eng/eng_22_4.wav,command,google,f5733968,22,,
rejects/eng/seven_49af4432_nohash_3.wav,reject,google,49af4432,31,,
rejects/eng/eight_471a0925_nohash_4.wav,reject,google,471a0925,31,,
rejects/eng/zero_f35eedd7_nohash_1.wav,reject,google,f35eedd7,31,,
rejects/eng/off_3bfd30e6_nohash_2.wav,reject,google,3bfd30e6,31,,
commands/7ff085e1/eng/eng_24_0.wav,command,google,7ff085e1,24,,
rejects/eng/two_b8872c20_nohash_0.wav,reject,google,b8872c20,31,,
rejects/eng/common_voice_en_132864.wav,reject,mozilla,unknown,31,,
rejects/eng/no_b26343e9_nohash_3.wav,reject,google,b26343e9,31,,
rejects/eng/dog_a1a59b72_nohash_0.wav,reject,google,a1a59b72,31,,
synthetics/vocalware/neural/eng/engine3_voice6_cmd26.wav,synthetic,vocalware_neural,engine3_voice6,26,Female,
rejects/eng/off_e7ea8b76_nohash_5.wav,reject,google,e7ea8b76,31,,
rejects/eng/common_voice_en_19353569.wav,reject,mozilla,unknown,31,,
rejects/eng/zero_d8ee4734_nohash_0.wav,reject,google,d8ee4734,31,,
rejects/eng/zero_3aa6f4e2_nohash_1.wav,reject,google,3aa6f4e2,31,,
rejects/eng/cat_92e17cc4_nohash_0.wav,reject,google,92e17cc4,31,,
commands/f0ebef1b/eng/eng_22_0.wav,command,google,f0ebef1b,22,,
commands/719438104/eng/eng_29.wav,command,telegram_bot,719438104,29,Male,['20-30']
commands/c1d39ce8/eng/eng_24_9.wav,command,google,c1d39ce8,24,,
rejects/eng/common_voice_en_22969199.wav,reject,mozilla,unknown,31,,
rejects/eng/happy_e72aa705_nohash_1.wav,reject,google,e72aa705,31,,
synthetics/polly/neural/eng/Joanna_19.wav,synthetic,polly_neural,Joanna,19,Female,
synthetics/azure/neural/eng/YanNeural_24.wav,synthetic,azure_neural,YanNeural,24,Female,
rejects/eng/common_voice_en_20002723.wav,reject,mozilla,unknown,31,,
commands/f9ebdba0/eng/eng_22_0.wav,command,google,f9ebdba0,22,,
commands/690728394/eng/eng_23.wav,command,telegram_bot,690728394,23,ita,Male
rejects/eng/bed_9e075bf1_nohash_0.wav,reject,google,9e075bf1,31,,
rejects/eng/seven_ad63d93c_nohash_3.wav,reject,google,ad63d93c,31,,
rejects/eng/zero_7ea032f3_nohash_0.wav,reject,google,7ea032f3,31,,
synthetics/google/neural/eng/US_Standard_D_cmd29.wav,synthetic,google_neural,google_male,29,Male,
rejects/eng/wow_9f22307d_nohash_0.wav,reject,google,9f22307d,31,,
commands/738867743/eng/eng_21.wav,command,telegram_bot,738867743,21,Male,['10-20']
rejects/eng/common_voice_en_19499229.wav,reject,mozilla,unknown,31,,
rejects/eng/bed_e98cb283_nohash_0.wav,reject,google,e98cb283,31,,
commands/692a88e6/eng/eng_24_0.wav,command,google,692a88e6,24,,
rejects/eng/common_voice_en_19386929.wav,reject,mozilla,unknown,31,,
