,speaker_id,service,path,cmd_index
4499,a764fd0bd0d99547a7fa91c4d5245a506f6cad4afa3d295422d0c9a978b5d45133ef87892774854ee1bdb5b0321a8ff82373fda3d8cfaab5a2fbf53bfad8ed0c,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18834230.wav,28
6859,a5d3baac5dc32a210a9ba590a8be278685609a7d6c3f19d60e386a6457fdfda91c1e87bf0a25bf9eeb63451f5493aa5aef0476eb6b4c38e1557fea4d96bbbe05,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_22203095.wav,28
3267,engine2voice1,vocalware,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/vocalware/na/ita/engine2_voice1_cmd2.wav,2
7500,87d0b80b390f38411e858d8ffb5a23c523859cad4e19c10352cd1c17c2c3273eccbe5f71bd969e78d1cdb398c80f9b33637ecc0c419f0b91d5156451c005ba25,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23853241.wav,28
4727,77038169870481a91c9ea5a8b7f9bb68f2722843aeb9a327787b87daaa84911d33106208c86d90a89c382aa6f7b59b7f56691e3417da3dd119a91d5fab7d0093,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_24430602.wav,28
3803,Bianca,polly,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/polly/standard/ita/Bianca_4.wav,4
6213,2d38655f857c95a0f3ce27361a2b67cf72306fc11c4dd1aa924026af210cc25b06f2e6b097867898007adfb723a6d2a6e463adaa9583a9bd00cebd37a8a88c0a,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19215017.wav,28
2639,190987356,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/190987356/ita/ita_24.wav,24
7839,abae8587f7ef5de4849e2cb2e1b7bfb183974a3b9a3a74d9e1227e956ed759cbcd04ae4a0212586444a831c7440c17816ee6477b2a5f2e43e866337504ba87e3,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_22414597.wav,28
203,1153694021,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1153694021/ita/ita_23.wav,23
4386,2067cac5012affe897ea8653369df2562efb265f79f767d2f4cfcd1c9e06bed176f3dd4bc4be8e43c88dda0064c2532494a77fc51efe6dbcccfd61cfa9ac0da1,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20244229.wav,28
6241,251dddf9f2a660600088203abbc27b5c830eac1b4439f6fd40799d3d6a3665924aea35a319de5a5d8b149818b880e5bb957298aa3de17da38e20707c4521a142,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20060689.wav,28
7487,003aebc07d150d418f0106912503d8262c4cd8a2cde4591ea32fd72ac821520acf55569ac37c3cd529593a351107fd2e0cfc2afd3d496628163d087374010200,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20015461.wav,28
6165,d35af631ab5f822b5277cf94c4cb9ea359e77af5ab2150be0412c38cecfc677db149051793c5168d2f72e03a9056a51b68eec006563318aa1f6917d3b42ca6a1,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19973882.wav,28
2219,1953034279,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1953034279/ita/ita_5.wav,5
2707,559248021,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/559248021/ita/ita_2.wav,2
4106,71efac01afcaafd5644937ec757800984535e87fb55b4a2ebce480bce873e1c563f650bea9378e57ee6bdc7c3bde01d5e0d08fca7b4554d16a6df08f5f0a648e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19997078.wav,28
4658,7185e092681fa740655bda4f32eabddc6d013f3a04f7665c6378567dc14c948317fbff026cd42a82243adfbd2446d5ce7c858ca107a8489a4fd755308caa8bb4,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_21677277.wav,28
5465,a9492481cb5f1d8c7fa59260d5b4078b9947310444cdaa9b606d28277f25fe66ec97daab8ceec1b36d799479c3eecad792b5fb6e69da95a7fd8c964a858d8c5e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23818767.wav,28
6648,d941836923cfed2b5968624096b39a9ac17a4a9be5aed73306050e3854826155c61e6dd2f11813435e8416854b46eabeda3821a398973be6a95dfe3eea60c44a,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_27014355.wav,28
6054,b444ea9d8a11a26cc21795f87eb3c04f60decacf15978fb23681abee5f920befe2d60209fe8b4d7c7658cd18dd229eeb222a06ce4c18e559491eb7ca3315217b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20139931.wav,28
1946,279297158,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/279297158/ita/ita_4.wav,4
2515,466977274,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/466977274/ita/ita_9.wav,9
4058,c26b9082dd193a10fe387c4259b719a4f0795e8b634336526002a949be44c61fbc15b99706a50da217729857631af820e812fd248a44fdcd54467362f9c1ae4e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20288140.wav,28
625,1430746625,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1430746625/ita/ita_21.wav,21
6178,069d63ef93536d85e918708bbeadbab5ce346f27701a8f3bccf31e2c2752cc9508a90c3ee9ebdf449e5da4fa1ef1a7c4cebdc9ac42535b373e8981cf7d0ea2f8,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_22957205.wav,28
6803,e000eca459bf33441346f17db90744f1b1f94f0d81e8ff7e6302e0e9ec68608dadfb3f7dd191321f92b6acb6e26d2f2b2669adb866d2925664e7c782c8d68f0b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18274559.wav,28
4202,9fb1628e02baeae5284145d617dca9d1563f57bc12d63d61800b8136aeb3ad24bb9220fa31f040947716a0ffae6ba46d4a67607946f114e9c18e089ddb94f101,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20025060.wav,28
1590,1908497562,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1908497562/ita/ita_4.wav,4
3520,ITStandardB,google,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/google/standard/ita/IT_Standard_B_cmd22.wav,22
6700,1555bb7390480b620d134e7557dedba1dbc89db940bd4124a7673289a445772a2d3af717e7c7df8e2d591d6c7d8980006f1408d7adc7812f92192a42590664ce,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19255546.wav,28
7431,7b091a2aab54a0a4a67de25e6553e2a248ad079cedde9ab93f897965e0c42ec69f447becb4b5cbdbe48426c40f541d3da02424dfe165796099c0f6780ad35a50,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23855649.wav,28
5649,84eeacce53900790aa4cca4854c5d30fadc3a7e99a129e8baf68944e4b0d7aa6eb2391f55c1ffdf7b24d741fdec7a2312345bba7777d1f0dbc27caae0b0f4dd9,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18963405.wav,28
3842,DiegoNeural,azure,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/azure/neural/ita/DiegoNeural_20.wav,20
4072,c2f62a6a6f7c4a97ef4d52ad47d9f5f820c608c1026d002342d3aa5c27e515795d6eeb0c1fe32ffc23b092c93199915230b830f0470b84e0269dd695200a8908,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20325059.wav,28
290,1770776685,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1770776685/ita/ita_3.wav,3
5220,6d851e9d8f54981aa534b8723ad65796f93302b4af6f8e77c30daf9d35e5b4c5a8d59a5861756f98d54bfc9e00c2831954f3283d6916fc96cd96b66b0c747f21,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19677584.wav,28
5543,8a39eabc3f81195d1d80f5246bc1ebee16ca94a427b7f5f1d931490a3b1650bc1325178d671fb5c2a2d5e4d49b95e43ed589e619b870bf7246e98a1d52e14ae3,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19450405.wav,28
4893,466c1f8fddf4057fa280365af38bc53c34943aa290f69b537bfdb22adb8b07a59810143d71ea1d94e1b106fadb1f5c8eae9d4207740e1c6097995e6876ae66dd,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19457033.wav,28
7474,61f2c5962e6ed0624d0d5b05fed6270cbc2cd621d10d53eaa4fd6a3fa23ef42cee0ca0a0bb1e2b9590fbd220c3291d868f732d51362c7e62caff1391224f1d1d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18291690.wav,28
1812,267561261,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/267561261/ita/ita_13.wav,13
601,1299468493,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1299468493/ita/ita_11.wav,11
4132,d122df17cc31d9ae68d29aa090d820707275f86e550eaab269fb1da4e0db6521f36ed3efef529c8b3de968a784e3c36fdae7572549f3f144a116a4e8960adcfe,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_24392812.wav,28
1322,779117346,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/779117346/ita/ita_8.wav,8
3017,1095491263,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1095491263/ita/ita_19.wav,19
3790,Bianca,polly,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/polly/standard/ita/Bianca_19.wav,19
5123,cd77b226c8843d5ff3cc48cc0f74360887ebdbdafcd3eba59f731354e3ebdd63c53b8b5dfd7f7f35698cad7468aaeaa40062e495baa359fd750689808d1b429d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20020216.wav,28
1815,267561261,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/267561261/ita/ita_0.wav,0
4519,d6198d74d248df22c79c0c62bafb18acb4ff84ed4907c33ed8548b1178e3a0b887c26dc06807d0b4022b23eb6687e5f448e4372a86c38f6e72775efccec2d39d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20928581.wav,28
7930,5965e6934a714d36476d2fa326eab3911d977e9d520c1ee366971cb0585bebc8452c3c32d980dcd7391c42bb8449734229fef0137a5e4371842a5904830581ab,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_24143109.wav,28
3163,engine2voice8,vocalware,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/vocalware/na/ita/engine2_voice8_cmd23.wav,23
5581,b13897c4c13faf35337970901a02cce07cd0655cd02b44351651c1d73081c1a29de7645dcebae2b9ea4e8e7917970ff5149958b078b356384602d70e9d27b162,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_25171880.wav,28
3669,ITWavenetB ,google,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/google/neural/ita/IT_Wavenet_B _cmd18.wav,18
7716,2d5e7ca15c1d8d10fc181cb87929635b174cc71f0fdd223a0ff9c3d3b910ffd40fd9dc806094f74caabf304ab551cf33ccdb4cb09afec6348b216305071b419d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_21785536.wav,28
1344,282273095,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/282273095/ita/ita_8.wav,8
3695,ITWavenetA ,google,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/google/neural/ita/IT_Wavenet_A _cmd21.wav,21
7366,d101a0687ffbdaed874153b96a5edcf57f04666e2bf154cc22c39f66fe39f15390ca686a267e37b5d77bd38932bfbf61b2c34e3192bc94d601765205612ea369,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20024062.wav,28
3993,7bf43d45b2858cd1f26938c996187249bd8d107a3f2bfa87199224c233d3ff4b8e028b4ff515c079832114b9c58b055a78d541bfd3035b1cf6987cff6fdab8ba,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20084928.wav,28
6408,bd5571219f4edd670feafbbdddcbed36038c7a9c20400345fc3a2db0490adfdc0d136555c5b3e6eb24e2c525ccca0ff2677d743bfcada62dadfdcd550e1cdb6e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20669849.wav,28
4090,d1ba256621caeeca9c6dded75526c3fdffcbfca0cbae6bcd8d22d9ba2671a87cc78bfbc6114577b0799f50c8af269d26442b10ea556a0c22f6e15e9860165967,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19966894.wav,28
5008,848dddbad7e5cdaf3374c41aafd8c04aa0c68a677adc5834b8c5507ba5e07a7e50ade5ca219f6aea5d911707958744f57e75dda31a9a97cd55e1295509f4c224,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20357294.wav,28
6591,3f5feac7086c115956ed2bdfdc0ccea891b674a7c4f1d9a1a90f12213009946727880aaa4ae00f3475ac32c0e2621c2c156609cffd902b01682d1b16af112407,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20182458.wav,28
449,1525639750,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1525639750/ita/ita_0.wav,0
7751,a071d268367ba5ff6e9804726b7c2eb4a4667456f18d28433df6418074760964fca80f093a1364ab529324719f6c040185ec010182c463ed8c9d7bb365462206,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_26663797.wav,28
3092,carla,naturaltts,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/naturaltts/na/ita/carla_it_13.wav,13
7496,6bbd5c355091dcf18aa5c8101dfaa101fff8b38b9794d1fe8af4ceaa544ebbe5f4f4b577ad8f8ab67c8cd96fb6b5b3665633522dd1127f108cccf15f96e14911,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_24744083.wav,28
6492,fb7bf98dd73332727df17be66430f52839cc558fc6cc4e798cca7f80594b790de0346d8d3febeae88a05927e0bec453144635016952b6cd49d8430f1bc43c2d1,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_26995131.wav,28
2599,571275450,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/571275450/ita/ita_2.wav,2
6863,84a5e548a5e6fea28ba0b73a7735aa7b8081e095681ffe90c1e7a2e9b6c972974ee503a1fe5691050ea377f4f550f80928e8abf0250240c66921c13c5de492ec,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_17764445.wav,28
3841,DiegoNeural,azure,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/azure/neural/ita/DiegoNeural_0.wav,0
2190,842899160,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/842899160/ita/ita_2.wav,2
7118,09c742938736294b3a2b06a35542f4138b01b6d8905c9cb20516b77a5cc67f5105cf0eda66bed899101ebd399bd45ff21119f4995dc8e3eaac44a5e6e0e8f0d6,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18397049.wav,28
2817,1864451770,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1864451770/ita/ita_21.wav,21
1598,1908497562,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1908497562/ita/ita_22.wav,22
412,184960439,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/184960439/ita/ita_20.wav,20
5374,b444ea9d8a11a26cc21795f87eb3c04f60decacf15978fb23681abee5f920befe2d60209fe8b4d7c7658cd18dd229eeb222a06ce4c18e559491eb7ca3315217b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_21058869.wav,28
1231,1863268171,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1863268171/ita/ita_15.wav,15
3931,vittorio,naturalreaders,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/naturalreaders/neural/ita/vittorio_it_16.wav,16
5968,782f885474eb13fc8223acdaf7175ad380a9b0fba36e7fc31b93effa5e47f7d2a8519ff02ad0b9e33bbe796eb94df317067da3ec511ab96c58ec5fd4ff758bc4,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_25468402.wav,28
1725,873992744,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/873992744/ita/ita_2.wav,2
1949,279297158,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/279297158/ita/ita_18.wav,18
7262,49ffefb599b4e7544b79c7f91ee4ee5043f9b25f9ba295589135ea16a760ef76afa7e67f25db3c7475a2d993f7a634361b97d332cdbdcbb6005c8b786b97fe63,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_27081899.wav,28
3396,engine2voice7,vocalware,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/vocalware/na/ita/engine2_voice7_cmd19.wav,19
3229,engine2voice9,vocalware,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/vocalware/na/ita/engine2_voice9_cmd13.wav,13
1656,2114791016,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2114791016/ita/ita_9.wav,9
4498,509ac1721367f83f5a273da086dc956789c8e4bf0f44d71375f389892423501c7aeec9df4f545961aee093bf07be6792e3e7db36abf34bff225e7fa2bd8b8eab,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20241725.wav,28
7309,7a7ea6ab657d7249a234a89337e4312d6eedcf6e771354cae76be420877c0dfb931cf98d711b96ad930242c90fe35adb25bb3638f04a61f471462264af15106b,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19986155.wav,28
5131,9abd91c8576a8c50e8a41d852fcc7fb813b78bc8d0e6579efd40cb77b2b77e53151eef6ac127621a57160e5f0686f0d4f8c3220fc0e75c03945343b8e53c05af,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20010439.wav,28
6475,7b091a2aab54a0a4a67de25e6553e2a248ad079cedde9ab93f897965e0c42ec69f447becb4b5cbdbe48426c40f541d3da02424dfe165796099c0f6780ad35a50,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23855674.wav,28
5277,5bc998fe9a764d70028edd8007534e12d6fc569e31ebc75f5d4b1d5823a77f8d5da479e2322d8ab5d54487c0477584fca1be74531c7313f8d20fd6359dbf1ee7,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_26957378.wav,28
7381,d1ba256621caeeca9c6dded75526c3fdffcbfca0cbae6bcd8d22d9ba2671a87cc78bfbc6114577b0799f50c8af269d26442b10ea556a0c22f6e15e9860165967,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20262404.wav,28
2719,559248021,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/559248021/ita/ita_12.wav,12
3837,DiegoNeural,azure,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/azure/neural/ita/DiegoNeural_14.wav,14
3997,647217c7f08f611875c326349572438e49ff76d99fd061f7da0196d5a6c131856a7ee947ad76edafebc98b0b3d28f4097ba61266f9eaba9d3625d8d04bbdd1dc,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_21908805.wav,28
74,556469931,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/556469931/ita/ita_1.wav,1
1080,899529674,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/899529674/ita/ita_10.wav,10
2858,2144090201,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2144090201/ita/ita_5.wav,5
935,1415529430,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1415529430/ita/ita_6.wav,6
6620,f7bfe4604e7c2503e6d185c1ee561f3f5862d22703875f7e0133583fd3fc477efe310088d02248c1ae1476da0b1f77d38a8057171f0c7e92c3f2312f06a9103c,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20011210.wav,28
1749,765587623,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/765587623/ita/ita_14.wav,14
219,1224730345,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1224730345/ita/ita_10.wav,10
6269,ebebf2234ad40bbc7ef08a4b9ad9a12ef3304cc080785af051b7041829667eaefe5612d8bd3aa73cca141215ae006a5dedf60d43f75386ea88d3957ba66e74ad,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_18259143.wav,28
3330,engine7voice2,vocalware,/user/gdesimone/tesi_-magistrale/dataset/Dataset_synth_conv/vocalware/na/ita/engine7_voice2_cmd12.wav,12
2098,247786014,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/247786014/ita/ita_24.wav,24
1539,1035156532,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1035156532/ita/ita_25.wav,25
4024,499f7e6c111c8024c89f3fafa6f72494f9a83c6b1305b912307035bf981044930782647f1b93d5d22844601da4e7fc2df088960a212a09e28c815731db02365e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_17665804.wav,28
1171,1067240777,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/1067240777/ita/ita_22.wav,22
7790,7b091a2aab54a0a4a67de25e6553e2a248ad079cedde9ab93f897965e0c42ec69f447becb4b5cbdbe48426c40f541d3da02424dfe165796099c0f6780ad35a50,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23991145.wav,28
7235,5db212bef66367860e1ae77088e02d59906b469489307fa6835ea88b819fbc997b209ade919421b63044e2fc5b6d4c8d2b7290c12b237461a81b60639734e949,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_26942162.wav,28
5052,e3451d0addeaf3687490e2ef650588b94e51ec0cb834c2198fbb4fddf4a1c2446dc2968e3061aeeda1ba572061623535c5f201c0b28c01c1fa60666a187f6b9e,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20284126.wav,28
2644,190987356,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/190987356/ita/ita_18.wav,18
2787,2055098585,real,/user/gdesimone/tesi_-magistrale/dataset/Dataset_real_conv/2055098585/ita/ita_9.wav,9
3992,26fbebba8d5a423e1cca67a9d30644f8ceec6f503cc823c0c6b22a35a9cd9be9e177410bc7565d75fa25369ae27f6b1ca52024921c7d3105d20b23df258dba08,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_19993533.wav,28
5410,18f1d903accb1c4c4db0605c8624f037b74601e92676b6b9be3d79b3ba65cc2760c2b3783e8941befcee6853c71f4a306cf15f72bbedaef7f45bacc9de05ae64,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_17710324.wav,28
7452,dd9438874d9ef6c4ec7f726373e17e9660b13dae77e34851183337d5ece2a11f3964d657073e8e3c159ec899eefcdf4889289b13d92188ae14a8b99cf925ff20,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_23863373.wav,28
4212,2067cac5012affe897ea8653369df2562efb265f79f767d2f4cfcd1c9e06bed176f3dd4bc4be8e43c88dda0064c2532494a77fc51efe6dbcccfd61cfa9ac0da1,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_20244288.wav,28
6992,63034be832b2ecc4a3b5373c125f255ae14c2f4b8ebff3283609cbac171ad4b8136177103c8a241a99ce7340e1dc5221dcddcdd7f3bd68b4cfe5c0d09198e21d,,/user/gdesimone/tesi_-magistrale/dataset/common_voices/out/train_id_7nw250i_nope/common_voice_it_22442336.wav,28
