,speaker_id,service,path,cmd_index
732,1555bb7390480b620d134e7557dedba1dbc89db940bd4124a7673289a445772a2d3af717e7c7df8e2d591d6c7d8980006f1408d7adc7812f92192a42590664ce,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19255547.wav,7
1293,d941836923cfed2b5968624096b39a9ac17a4a9be5aed73306050e3854826155c61e6dd2f11813435e8416854b46eabeda3821a398973be6a95dfe3eea60c44a,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_27014131.wav,7
492,623691937,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/623691937/ita/ita_3.wav,3
1415,63034be832b2ecc4a3b5373c125f255ae14c2f4b8ebff3283609cbac171ad4b8136177103c8a241a99ce7340e1dc5221dcddcdd7f3bd68b4cfe5c0d09198e21d,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_22442302.wav,7
786,b1dc2411a776ee2438856c6539bf0be8b18ddf3170ccffca31d4cf0b690ab94239ce997bdf4f7a4318b33c597b480c37df521493a126ed19e7d964853fea3408,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19370991.wav,7
1533,499f7e6c111c8024c89f3fafa6f72494f9a83c6b1305b912307035bf981044930782647f1b93d5d22844601da4e7fc2df088960a212a09e28c815731db02365e,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_17665805.wav,7
559,899529674,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/899529674/ita/ita_1.wav,1
382,279763508,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/279763508/ita/ita_2.wav,2
770,49ffefb599b4e7544b79c7f91ee4ee5043f9b25f9ba295589135ea16a760ef76afa7e67f25db3c7475a2d993f7a634361b97d332cdbdcbb6005c8b786b97fe63,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_27082016.wav,7
288,2125472936,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/2125472936/ita/ita_1.wav,1
216,881567288,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/881567288/ita/ita_6.wav,6
1447,01d6edfa8765138ae5ead124d60694d723f1b27a8d5b54575090cbad1e544476f3c28240d180c78ca3e8da71652bfc268fcb3145d7483605ab6864ad3b69d293,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20088585.wav,7
850,21b140ed1b27ee666701d8dd0960b8081ae78257c227312c74b2d6f3d4fd2e3b4da0de6bfd7a47889e470e3420dce12d06ca69d00d64a15e312a7b863411694c,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_25562661.wav,7
116,1276203341,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1276203341/ita/ita_2.wav,2
1530,2314a29bfbdbf648c9735a0e0b5f6a1196e372f5688afab909461cf8e981cb1a49ed70cc91653e56c4001f60287ff5f54299ecaca00a234ef5ce3a7d86df9195,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20298929.wav,7
767,bc1c287a669d787ef8c2e1201e5271ff708de0004124530acc54f84aa45d72146344e9b4a048b5f839f78d46b0a07d2e280688fc1b5a5964135e59d0d2aa300b,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_21325521.wav,7
1513,76298765db9b21d00a2b44a9e9b232175eb5f2ad901e8f8ce4d4cfd3e5a0761a36e815e29497ac455e7b1ec886440cd499edef2faa7f315d9ae9f0be7de434c3,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20003247.wav,7
1084,393a2a043b7c7d4f082855784f378925f9a66a11556ef66f315f47c4beea4fe5e7201e0f73a6cffa6ac70802c2cf3646a100ca49d4700bef74ba597e93a16ea1,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20324464.wav,7
285,2125472936,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/2125472936/ita/ita_2.wav,2
12,2112819853,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/2112819853/ita/ita_3.wav,3
592,1095491263,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1095491263/ita/ita_2.wav,2
555,224710733,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/224710733/ita/ita_3.wav,3
680,903e31dadefb963d357760ffd72415d47d4454c82c6772ff5301d9d5e59b70d94683b8ef2448c68842a13e0673f9199dc8e227d6e1fb9f171e6369bdf6064560,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20746407.wav,7
1168,c2f62a6a6f7c4a97ef4d52ad47d9f5f820c608c1026d002342d3aa5c27e515795d6eeb0c1fe32ffc23b092c93199915230b830f0470b84e0269dd695200a8908,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20325021.wav,7
1407,74c7f3cd65808ef92628e33e606f6bbac03565e78afc5628b34a9feff5b80eface8da00a97fe4e032dc8a39fbddff82526511a519de6f6d64263f3ea5d1a12f4,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20010080.wav,7
724,71e1bfb0a8717aaaed5b22ba2f6860dff2a82c53427cc77e5f0a33541d8069788e14d4eaf065a6c8367cea11f2eb494e2a60b9b6a6daf75684301cb335878651,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_17541257.wav,7
1068,2067cac5012affe897ea8653369df2562efb265f79f767d2f4cfcd1c9e06bed176f3dd4bc4be8e43c88dda0064c2532494a77fc51efe6dbcccfd61cfa9ac0da1,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20244192.wav,7
913,78a5a417db24d7f859125006d8e1587aac4ddfd9668397b2f0a06946b1e5ce5e3b81ef1e9e6e297afb796df3bfa243e2abc8aa81be73b4c2b35a2c63d0c7ce40,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_17542778.wav,7
1231,c8bc3042c327ce51a37400eb7d338dee049a46b7b122404fffe094d3bf22c54c0826e1e913ce81816ef764cae1a2c0ade69f333bbe280a537ab0c6b157022cf1,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_26643275.wav,7
1056,093ef3e835174d466f6bcd53c03c69bbf8299b4d5851adb48ed9ca39124e3c059f2d7325fbced08bee50bf4f5191838173e6b0ad144887ea606b461ae97a4696,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19114180.wav,7
1375,cea1e705e8ed9000b95d3eaba8c58472db9660ccc7296ef00ab8ccc4766568c39022f337e8be72271ed3a0399aa596f7ee3b8089db4479756e596ed9c112e943,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_25390675.wav,7
301,1035156532,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1035156532/ita/ita_3.wav,3
669,d101a0687ffbdaed874153b96a5edcf57f04666e2bf154cc22c39f66fe39f15390ca686a267e37b5d77bd38932bfbf61b2c34e3192bc94d601765205612ea369,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_21815351.wav,7
820,a13365e38a67020b7c8b32d976e2db56da8eab4b24cd6fbcb9e2b6c5d366f80f2bc71061c4a8383876e83ecd44ecac10ae6e8603b08f955ad6e21e2d7d6b28d0,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_26964599.wav,7
1141,5dafb633b2934835e2394277844c0ee74149b1598925855c5ff905e402f61fb942890ac621643d007bee01c3086c294ff94be3e8ca1c1cc416d00241ff4cf2c5,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20305100.wav,7
1498,14a1fba2edf766fc8f726b551aee4dbb6a14995b47497225d9f6768a75b09c42c0b152bb3d1957f05d95ff65d83260d324ca895d38ed8444ef2a085853d7134e,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19997813.wav,7
573,2118597066,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/2118597066/ita/ita_2.wav,2
427,924061663,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/924061663/ita/ita_0.wav,0
529,523906610,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/523906610/ita/ita_1.wav,1
656,069d63ef93536d85e918708bbeadbab5ce346f27701a8f3bccf31e2c2752cc9508a90c3ee9ebdf449e5da4fa1ef1a7c4cebdc9ac42535b373e8981cf7d0ea2f8,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_22957212.wav,7
398,1908497562,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1908497562/ita/ita_0.wav,0
650,69ddced0fb6311c778da9dfd273a4fe0b2bf303f54e27edd55650458684a216ab4d00dc44bf5361cd93fb361fe291b7de3196b21f224d99c8c4ca4e11627e8e4,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20358979.wav,7
1512,2b381434daa46e093390f89fdf32e546df6fc29694fe771f6ef48f6e8db705b74d930ee0345f7088ccb2ab8e6dba854706de669590ee4aca492eafff1ee30c7a,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_24737227.wav,7
629,7bf43d45b2858cd1f26938c996187249bd8d107a3f2bfa87199224c233d3ff4b8e028b4ff515c079832114b9c58b055a78d541bfd3035b1cf6987cff6fdab8ba,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20084928.wav,7
250,179492157,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/179492157/ita/ita_1.wav,1
1301,78cbd963ac894c3cf1e1953f2d94c4eec04d34025ba1f52d40168ba78cd12fdd67146953632d74f35976a87800517963bc6438dfd7229d55a64e7ece10358c68,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_18690950.wav,7
1058,7e130b06d4fd146f07a791cd41e35c94dba607c152b478a75e2289dca58cdb74aacdf9eb761ddb7837ddc51763b76e3012c1fc78306f856e3a102fa1c495d674,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_23835161.wav,7
1003,4a4dbc3b2d75e6c9f0d0575fd1d23c23ddc37656da6754db508cc042744e33cbd9b1c60cd85d540bf1d415dfad40409883ce643e15d1b7660379703f36f9dd0f,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_17632403.wav,7
717,7353a23bd2ee25b32a2e114b5ceb63aaf3f614b0680f4d3b681c4eaa384e7a93d793d5366f05f9b88c456846966114a4207cdbfcc17a2b2f5b4e3423ed391e86,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_25365464.wav,7
204,2145431989,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/2145431989/ita/ita_6.wav,6
718,34120024cd9ae131002f071426916ed32530b76cc58bfe29f1c44c26b03355996cc725c21856d7e2c9342b20f1f6c7b677576eba45d6c4d8fc7ce10e2ecbacb6,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_25183415.wav,7
241,1700542692,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1700542692/ita/ita_2.wav,2
31,340310580,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/340310580/ita/ita_5.wav,5
1437,df2a379fd9753fd2b6bc865ed10a0b0d6967f4fb92a38b3e793269d2898bd845fd1d1c66ae5754d3cb16a964c50dcedc7b3889162548762a7ba85fc2ee3048da,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19867470.wav,7
1421,644dda461ba928b139c5515b288173ad1f2684413085dee5da6c906f1d5ccfc5a7c0d9e0381c784c73c83dd6a713f6753a09ef2cb576ff5a35a62ef4d69fd529,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20425847.wav,7
432,199231711,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/199231711/ita/ita_6.wav,6
57,208525704,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/208525704/ita/ita_6.wav,6
223,738867743,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/738867743/ita/ita_2.wav,2
1241,b83838f7d50937aa4522c1b7f387c3a7480b68c64396a9f96c9d60e941e8cda4aca9231900d4c74376db80113077948d7b307dac956432c474c3bc5e49354741,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20072409.wav,7
932,2ad61e2495933e08af9bd5fe5646b324eeb2f2adb94cad259b463c6ee9e79ce9cb4bfd03916dea5622877251b3381ba37976e3ce2d2ffd0a4d104eabd7621e78,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_21343858.wav,7
1286,c0c6ee41ef9aab3ec7603097bd95009acb314c150b54b78c7c77775291372a596e5ada486cb3e50947fa4fea7c356c348bd25f74dfae7c7ecd917b0a38bb4a55,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_22704262.wav,7
390,298552117,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/298552117/ita/ita_2.wav,2
376,1237313710,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1237313710/ita/ita_6.wav,6
775,27a13a1695f71d578d9ca99fbe648ce809b7b84626534ec150477204b8c595818642e1b6f42a7697fee9afa089222b5cf4c66433ba66e52f5728999fa851e6fa,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_19991172.wav,7
985,26fbebba8d5a423e1cca67a9d30644f8ceec6f503cc823c0c6b22a35a9cd9be9e177410bc7565d75fa25369ae27f6b1ca52024921c7d3105d20b23df258dba08,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_26939816.wav,7
330,630722423,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/630722423/ita/ita_6.wav,6
769,2167f837bb237cd7936bb1bff6c91b0df85693ee1100a391dca8e2fed6e421f2eedd5feaa989990abcad7f9e7662dcd2aae292bc8fd79f45c69b4c0f36a21ca7,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_18274881.wav,7
1456,c0c6ee41ef9aab3ec7603097bd95009acb314c150b54b78c7c77775291372a596e5ada486cb3e50947fa4fea7c356c348bd25f74dfae7c7ecd917b0a38bb4a55,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_22704288.wav,7
798,647c0e103fa7356765a97edc47bce0ed86bf300ed6c0b30e28abc8c0960baf37f22583fbd087b8d322a621fd4fda3ddac2776ca9a8d0630a223eecf0e7069c58,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_26690166.wav,7
1523,d1b329706ec8666062786f861379db4425565a3422ec87804dd2d3fe8d073c7a7230087147bdb1131d7c9b5b8c49042557c31c983fb7baffc2b02a07b850d39e,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20250921.wav,7
344,873992744,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/873992744/ita/ita_1.wav,1
277,1145359176,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/1145359176/ita/ita_2.wav,2
1224,ee1d07467199dfa7938562b315540eed8dd75093ac0158e8b8489b1f7ebf86a0e70bd19157127444e840c88174a78cf121b21c96966d3aaa2d32e8fe38d1463b,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20077731.wav,7
30,340310580,real,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/commands/340310580/ita/ita_1.wav,1
939,75a29b32b15c6c3f535da9b2b346b65225db1f0bca03f15ff33a594332807fe867590ccf23de817ac97d48f3d88237e4e073ba3fe2cf65be96d519e984a2ee90,,/mnt/sdb1/sbini/Speech-Command_Interaction/Model_Augmentation/dataset/FELICE_demo7/reject_plus_common_voice/out/train_id_0/common_voice_it_20075362.wav,7
